address,district,street,house_number,coords,area,full_price,weighted_price
Санкт-Петербург;район Петроградский;Гатчинская ул.;д.1,район Петроградский,Гатчинская ул.,д.1,"59.960881,30.302807",124.0,11500000,92741
Санкт-Петербург;район Центральный;просп. Бакунина;д.29,район Центральный,просп. Бакунина,д.29,"59.930715,30.384463",137.0,11500000,83941
Санкт-Петербург;район Центральный;ул. Марата;д.72,район Центральный,ул. Марата,д.72,"59.920514,30.342961",114.8,11600000,101045
Санкт-Петербург;район Центральный;Лиговский просп.;д.117,район Центральный,Лиговский просп.,д.117,"59.919004,30.352421",120.7,11600000,96106
Санкт-Петербург;район Невский;ул. Бабушкина;д.117к1,район Невский,ул. Бабушкина,д.117к1,"59.862208,30.459095",166.7,11770000,70605
Санкт-Петербург;район Петроградский;ул. Ленина;д.28,район Петроградский,ул. Ленина,д.28,"59.962706,30.301935",121.4,11700000,96375
Санкт-Петербург;район Фрунзенский;Будапештская ул.;д.14К1,район Фрунзенский,Будапештская ул.,д.14К1,"59.869779,30.369947",90.3,11650000,129014
Санкт-Петербург;Сестрорецк;район Курортный;ул. Всеволода Боброва;д.33,район Курортный,ул. Всеволода Боброва,д.33,"60.052322,30.002419",175.3,11715000,66828
Санкт-Петербург;район Адмиралтейский;7-я Красноармейская ул.;д.22-24,район Адмиралтейский,7-я Красноармейская ул.,д.22-24,"59.911457,30.310613",116.2,11680000,100516
Санкт-Петербург;район Петроградский;наб. Реки Карповки;д.16,район Петроградский,наб. Реки Карповки,д.16,"59.969218,30.306903",106.3,11780000,110818
Санкт-Петербург;район Центральный;Гончарная ул.;д.13,район Центральный,Гончарная ул.,д.13,"59.929317,30.365437",122.7,11650000,94947
Санкт-Петербург;район Центральный;Захарьевская ул.;д.23,район Центральный,Захарьевская ул.,д.23,"59.947568,30.357631",111.1,11650000,104860
Санкт-Петербург;район Центральный;Кавалергардская ул.;д.20,район Центральный,Кавалергардская ул.,д.20,"59.945427,30.382370",147.0,11700000,79591
Санкт-Петербург;район Центральный;Лиговский просп.;д.58,район Центральный,Лиговский просп.,д.58,"59.924046,30.357065",122.0,11659000,95565
Санкт-Петербург;район Невский;ул. Бабушкина;д.117к1,район Невский,ул. Бабушкина,д.117к1,"59.862208,30.459095",169.0,11800000,69822
Санкт-Петербург;район Центральный;9-я Советская ул.;д.9/30,район Центральный,9-я Советская ул.,д.9/30,"59.937855,30.373172",113.8,11800000,103690
Санкт-Петербург;район Центральный;Моховая ул.;д.27-29,район Центральный,Моховая ул.,д.27-29,"59.942020,30.344947",128.4,11995000,93419
Санкт-Петербург;район Центральный;Захарьевская ул.;д.21,район Центральный,Захарьевская ул.,д.21,"59.947545,30.356867",127.0,11990000,94409
Санкт-Петербург;район Петроградский;ул. Лизы Чайкиной;д.17,район Петроградский,ул. Лизы Чайкиной,д.17,"59.954971,30.302510",125.0,11900000,95200
Санкт-Петербург;район Московский;5-й Предпортовый проезд;д.12к1,район Московский,5-й Предпортовый проезд,д.12к1,"59.833068,30.312320",124.0,11990000,96693
Санкт-Петербург;район Центральный;Дмитровский пер.;д.17,район Центральный,Дмитровский пер.,д.17,"59.929105,30.349393",132.0,11900000,90151
Санкт-Петербург;район Центральный;ул. Пестеля;д.11,район Центральный,ул. Пестеля,д.11,"59.942426,30.342350",108.8,11900000,109375
Санкт-Петербург;Петергоф;район Петродворцовый;ул. Бородачева;д.8,район Петродворцовый,ул. Бородачева,д.8,"59.874752,29.914106",104.0,11900000,114423
Санкт-Петербург;район Василеостровский;5-я Васильевского острова линия;д.54,район Василеостровский,5-я Васильевского острова линия,д.54,"59.945797,30.278372",83.3,12000000,144057
Санкт-Петербург;район Центральный;Ковенский пер.;д.14,район Центральный,Ковенский пер.,д.14,"59.937495,30.358942",114.0,12000000,105263
