address,district,street,house_number,coords,area,full_price,weighted_price
Санкт-Петербург;район Приморский;Глухарская ул.,unknown,unknown,unknown,"60.034806,30.214557",28.3,3412600,120586
Санкт-Петербург;пос. Парголово;район Выборгский;ул. Тихоокеанская;д.1к1,район Выборгский,ул. Тихоокеанская,д.1к1,"60.072440,30.244299",41.4,3400000,82125
Санкт-Петербург;район Московский;Пулковское ш.;д.30,район Московский,Пулковское ш.,д.30,"59.814262,30.341409",38.1,3469077,91051
Санкт-Петербург;район Приморский;наб. Реки Каменки;д.7к2,район Приморский,наб. Реки Каменки,д.7к2,"60.057087,30.277806",40.8,3487792,85589
Санкт-Петербург;район Приморский;ш. Суздальское;д.34,район Приморский,ш. Суздальское,д.34,"60.055400,30.268367",37.6,3481760,92600
Санкт-Петербург;район Московский;Пулковское ш.;д.30,район Московский,Пулковское ш.,д.30,"59.814262,30.341409",35.3,3472041,98330
Санкт-Петербург;район Невский;ул. Русановская,unknown,unknown,unknown,"59.868384,30.513004",41.8,3483389,83294
Санкт-Петербург;пос. Парголово;район Выборгский;Заречная ул.,пос. Парголово,район Выборгский,Заречная ул.,"60.072495,30.315738",38.9,3496500,90000
Санкт-Петербург;район Приморский;Глухарская ул.,unknown,unknown,unknown,"60.032214,30.198484",37.9,3459056,91195
Санкт-Петербург;район Василеостровский;ул. Вадима Шефнера,unknown,unknown,unknown,"59.935340,30.208349",38.9,3496500,90000
Санкт-Петербург;район Приморский;Планерная ул.,unknown,unknown,unknown,"60.031605,30.199934",35.4,3471389,98200
Санкт-Петербург;район Красногвардейский;дор. Муринская,unknown,unknown,unknown,"60.033046,30.462219",39.5,3495750,88500
Санкт-Петербург;район Красногвардейский;аллея Евгения Шварца,unknown,unknown,unknown,"60.033730,30.461586",40.2,3472975,86392
Санкт-Петербург;район Красногвардейский;аллея Евгения Шварца,unknown,unknown,unknown,"60.036768,30.457180",39.1,3479900,89000
Санкт-Петербург;район Красногвардейский;аллея Евгения Шварца,unknown,unknown,unknown,"60.036644,30.458725",36.8,3496000,95000
Санкт-Петербург;район Московский;Пулковское ш.;д.30,район Московский,Пулковское ш.,д.30,"59.814262,30.341409",36.9,3478539,94192
Санкт-Петербург;район Красносельский;просп. Ветеранов,unknown,unknown,unknown,"59.840064,30.105071",33.0,3450198,104456
Санкт-Петербург;район Приморский;наб. Реки Каменки;д.7к2,район Приморский,наб. Реки Каменки,д.7к2,"60.057087,30.277806",40.7,3480945,85589
Санкт-Петербург;пос. Парголово;район Выборгский;ул. Брюлловская,пос. Парголово,район Выборгский,ул. Брюлловская,"60.068271,30.314675",34.8,3474038,99800
Санкт-Петербург;район Красногвардейский;аллея Евгения Шварца,unknown,unknown,unknown,"60.036644,30.458725",36.5,3485750,95500
Санкт-Петербург;район Красногвардейский;аллея Евгения Шварца,unknown,unknown,unknown,"60.036768,30.457180",39.1,3499450,89500
Санкт-Петербург;пос. Шушары;район Пушкинский;просп. Старорусский;д.13к2,район Пушкинский,просп. Старорусский,д.13к2,"59.805052,30.355789",36.7,3490032,95200
Санкт-Петербург;район Красногвардейский;дор. Муринская,unknown,unknown,unknown,"60.033046,30.462219",38.8,3472600,89500
Санкт-Петербург;район Приморский;Глухарская ул.,unknown,unknown,unknown,"60.032214,30.198484",37.9,3459056,91195
Санкт-Петербург;пос. Шушары;район Пушкинский;просп. Старорусский,пос. Шушары,район Пушкинский,просп. Старорусский,"59.804932,30.357303",38.6,3494593,90533
