address,district,street,house_number,coords,area,full_price,weighted_price
Санкт-Петербург;район Приморский;Мебельная ул.;д.49/92,район Приморский,Мебельная ул.,д.49/92,"59.993820,30.194155",168.4,31000000,184085
Санкт-Петербург;район Выборгский;Выборгская ул.;д.10к2,район Выборгский,Выборгская ул.,д.10к2,"59.965899,30.348908",170.9,31000000,181392
Санкт-Петербург;район Московский;Варшавская ул.;д.61к1,район Московский,Варшавская ул.,д.61к1,"59.851598,30.313955",198.9,31500000,158371
Санкт-Петербург;район Приморский;Глухарская ул.;д.19,район Приморский,Глухарская ул.,д.19,"60.032497,30.222659",212.0,31400000,148113
Санкт-Петербург;район Петроградский;Каменноостровский просп.;д.73-75,район Петроградский,Каменноостровский просп.,д.73-75,"59.975279,30.303876",224.5,31990000,142494
Санкт-Петербург;район Петроградский;Съезжинская ул.;д.22,район Петроградский,Съезжинская ул.,д.22,"59.954367,30.300354",230.0,31800000,138260
Санкт-Петербург;район Центральный;Пушкинская ул.;д.19,район Центральный,Пушкинская ул.,д.19,"59.927373,30.355565",235.6,32000000,135823
Санкт-Петербург;район Приморский;Озерковский просп.;д.55,район Приморский,Озерковский просп.,д.55,"60.030245,30.291497",283.0,32000000,113074
Санкт-Петербург;район Адмиралтейский;наб. Обводного Канала;д.108,район Адмиралтейский,наб. Обводного Канала,д.108,"59.908028,30.312940",190.0,32000000,168421
Санкт-Петербург;район Выборгский;просп. Пархоменко;д.19к1,район Выборгский,просп. Пархоменко,д.19к1,"59.999098,30.341362",217.7,32000000,146991
Санкт-Петербург;район Московский;Варшавская ул.;д.61к1,район Московский,Варшавская ул.,д.61к1,"59.851598,30.313955",200.0,32000000,160000
Санкт-Петербург;район Приморский;Озерковский просп.;д.55,район Приморский,Озерковский просп.,д.55,"60.030245,30.291497",365.0,32000000,87671
Санкт-Петербург;район Центральный;Кирочная ул.;д.24,район Центральный,Кирочная ул.,д.24,"59.944179,30.357918",237.3,32500000,136957
Санкт-Петербург;район Петроградский;Аптекарский просп.;д.18,район Петроградский,Аптекарский просп.,д.18,"59.974342,30.320710",143.5,33000000,229965
Санкт-Петербург;район Центральный;ул. Жуковского;д.57,район Центральный,ул. Жуковского,д.57,"59.935638,30.361673",213.0,33270000,156197
Санкт-Петербург;Сестрорецк;район Курортный;Дубковское ш.;д.40к1,район Курортный,Дубковское ш.,д.40к1,"60.090935,29.945771",210.0,33000000,157142
Санкт-Петербург;район Центральный;Невский просп.;д.47,район Центральный,Невский просп.,д.47,"59.932441,30.347381",142.3,33600000,236120
Санкт-Петербург;район Выборгский;просп. Энгельса;д.97,район Выборгский,просп. Энгельса,д.97,"60.026024,30.320279",203.0,33990000,167438
Санкт-Петербург;район Петроградский;Каменноостровский просп.;д.62,район Петроградский,Каменноостровский просп.,д.62,"59.973055,30.303292",154.5,34000000,220064
Санкт-Петербург;район Московский;Московский просп.;д.206,район Московский,Московский просп.,д.206,"59.857301,30.322291",165.8,33990000,205006
Санкт-Петербург;район Красногвардейский;Новочеркасский просп.;д.33к3,район Красногвардейский,Новочеркасский просп.,д.33к3,"59.931283,30.406508",189.0,34500000,182539
Санкт-Петербург;район Петроградский;Константиновский просп.;д.26,район Петроградский,Константиновский просп.,д.26,"59.972483,30.267853",131.0,34990000,267099
Санкт-Петербург;район Центральный;Смольный просп.;д.17,район Центральный,Смольный просп.,д.17,"59.944292,30.396510",158.4,34990000,220896
Санкт-Петербург;район Центральный;Гродненский пер.;д.11,район Центральный,Гродненский пер.,д.11,"59.941520,30.362464",192.9,34800000,180404
Санкт-Петербург;район Центральный;Ковенский пер.;д.9,район Центральный,Ковенский пер.,д.9,"59.937184,30.357487",223.9,34900000,155873
