address,district,street,house_number,coords,area,full_price,weighted_price
Санкт-Петербург;район Центральный;Старорусская ул.;д.5/3,район Центральный,Старорусская ул.,д.5/3,"59.932622,30.384311",147.0,12400000,84353
Санкт-Петербург;район Адмиралтейский;пер. Гривцова;д.20,район Адмиралтейский,пер. Гривцова,д.20,"59.928347,30.316254",87.5,12400000,141714
Санкт-Петербург;район Василеостровский;15-я Васильевского острова линия;д.34,район Василеостровский,15-я Васильевского острова линия,д.34,"59.939577,30.268760",125.5,12500000,99601
Санкт-Петербург;пос. Саперный;район Колпинский;Лагерное ш.;д.4,район Колпинский,Лагерное ш.,д.4,"59.783475,30.655503",186.0,12600000,67741
Санкт-Петербург;район Центральный;Невский просп.;д.74-76,район Центральный,Невский просп.,д.74-76,"59.933018,30.347435",107.0,12600000,117757
Санкт-Петербург;район Петроградский;ул. Куйбышева;д.36,район Петроградский,ул. Куйбышева,д.36,"59.957696,30.332631",140.0,12500000,89285
Санкт-Петербург;район Центральный;Конная ул.;д.11/4,район Центральный,Конная ул.,д.11/4,"59.928068,30.376495",122.7,12500000,101916
Санкт-Петербург;район Петроградский;Большая Посадская ул.;д.9/5,район Петроградский,Большая Посадская ул.,д.9/5,"59.959422,30.327151",120.6,12500000,103648
Санкт-Петербург;район Петроградский;ул. Большая Зеленина;д.41,район Петроградский,ул. Большая Зеленина,д.41,"59.966133,30.282271",138.2,12500000,90448
Санкт-Петербург;район Центральный;Невский просп.;д.119,район Центральный,Невский просп.,д.119,"59.927495,30.373908",124.5,12500000,100401
Санкт-Петербург;район Василеостровский;10-я Васильевского острова линия;д.15Б,район Василеостровский,10-я Васильевского острова линия,д.15Б,"59.939771,30.276091",178.0,12600000,70786
Санкт-Петербург;район Петроградский;ул. Ленина;д.28,район Петроградский,ул. Ленина,д.28,"59.962706,30.301935",124.7,12500000,100240
Санкт-Петербург;район Центральный;Лиговский просп.;д.89/20,район Центральный,Лиговский просп.,д.89/20,"59.923897,30.355942",120.0,12600000,105000
Санкт-Петербург;район Центральный;Кавалергардская ул.;д.4,район Центральный,Кавалергардская ул.,д.4,"59.943142,30.382299",140.0,12500000,89285
Санкт-Петербург;район Василеостровский;5-я Васильевского острова линия;д.46,район Василеостровский,5-я Васильевского острова линия,д.46,"59.944706,30.279567",142.5,12500000,87719
Санкт-Петербург;район Центральный;Коломенская ул.;д.14,район Центральный,Коломенская ул.,д.14,"59.924578,30.354388",160.0,12500000,78125
Санкт-Петербург;район Центральный;ул. Чехова;д.8,район Центральный,ул. Чехова,д.8,"59.937607,30.352528",106.7,12500000,117150
Санкт-Петербург;район Центральный;8-я Советская ул.;д.49,район Центральный,8-я Советская ул.,д.49,"59.934213,30.380053",91.0,12500000,137362
Санкт-Петербург;район Центральный;ул. Чехова;д.8,район Центральный,ул. Чехова,д.8,"59.937607,30.352528",106.7,12500000,117150
Санкт-Петербург;район Центральный;ул. Чехова;д.8,район Центральный,ул. Чехова,д.8,"59.937607,30.352528",107.0,12500000,116822
Санкт-Петербург;район Петроградский;ул. Подковырова;д.5,район Петроградский,ул. Подковырова,д.5,"59.962854,30.306463",149.0,12575000,84395
Санкт-Петербург;район Центральный;ул. Чехова;д.8,район Центральный,ул. Чехова,д.8,"59.937607,30.352528",106.7,12700000,119025
Санкт-Петербург;район Центральный;Невский просп.;д.84-86,район Центральный,Невский просп.,д.84-86,"59.932662,30.350336",128.0,12700000,99218
Санкт-Петербург;район Центральный;ул. Чехова;д.8,район Центральный,ул. Чехова,д.8,"59.937607,30.352528",107.0,12700000,118691
Санкт-Петербург;район Московский;Ленинский просп.;д.147к2,район Московский,Ленинский просп.,д.147к2,"59.850766,30.295458",182.0,12690000,69725
