address,district,street,house_number,coords,area,full_price,weighted_price
Санкт-Петербург;район Петроградский;Петровский просп.;д.2,район Петроградский,Петровский просп.,д.2,"59.953908,30.276818",49.0,14935850,305000
Санкт-Петербург;пос. Репино;район Курортный;Приморское ш.;д.424,район Курортный,Приморское ш.,д.424,"60.163454,29.858904",104.6,17259000,165000
Санкт-Петербург;район Петроградский;просп. Добролюбова;д.2,район Петроградский,просп. Добролюбова,д.2,"59.949271,30.306319",50.5,17700000,350495
Санкт-Петербург;район Петроградский;Ждановская ул.;д.45,район Петроградский,Ждановская ул.,д.45,"59.963436,30.267733",61.0,19808000,324721
Санкт-Петербург;район Петроградский;Ждановская ул.;д.45,район Петроградский,Ждановская ул.,д.45,"59.963436,30.267733",72.0,23760000,330000
Санкт-Петербург;район Адмиралтейский;Галерная ул.;д.40,район Адмиралтейский,Галерная ул.,д.40,"59.931368,30.288200",77.0,23759000,308558
Санкт-Петербург;район Адмиралтейский;Конногвардейский бул.;д.5,район Адмиралтейский,Конногвардейский бул.,д.5,"59.934562,30.300555",92.0,33823000,367641
Санкт-Петербург;район Адмиралтейский;Конногвардейский бул.;д.5,район Адмиралтейский,Конногвардейский бул.,д.5,"59.934562,30.300555",95.0,34878000,367136
Санкт-Петербург;район Петроградский;Петровский просп.,unknown,unknown,unknown,"59.953073,30.279239",89.0,36769000,413134
Санкт-Петербург;район Адмиралтейский;Галерная ул.;д.15,район Адмиралтейский,Галерная ул.,д.15,"59.931029,30.288561",114.0,39110000,343070
Санкт-Петербург;район Приморский;Приморский просп.;д.62к1,район Приморский,Приморский просп.,д.62к1,"59.982761,30.225767",43.8,8847600,202000
Санкт-Петербург;район Московский;ул. Среднерогатская;д.9,район Московский,ул. Среднерогатская,д.9,"59.825090,30.333071",34.0,5200000,152941
Санкт-Петербург;район Красносельский;Горелово тер.;ул. Коммунаров;д.124,Горелово тер.,ул. Коммунаров,д.124,"59.789004,30.152177",34.6,3450000,99710
Санкт-Петербург;район Приморский;Комендантский просп.;д.66к1,район Приморский,Комендантский просп.,д.66к1,"60.040577,30.219650",37.6,4550000,121042
Санкт-Петербург;район Приморский;Яхтенная ул.;д.34,район Приморский,Яхтенная ул.,д.34,"60.004267,30.223324",37.9,5390000,142066
Санкт-Петербург;район Калининский;просп. Луначарского;д.84к4,район Калининский,просп. Луначарского,д.84к4,"60.033746,30.384077",35.0,3790000,108285
Санкт-Петербург;район Калининский;ул. Обручевых;д.5,район Калининский,ул. Обручевых,д.5,"60.012336,30.379226",41.4,5404411,130541
Санкт-Петербург;район Калининский;ул. Обручевых;д.5,район Калининский,ул. Обручевых,д.5,"60.012336,30.379226",41.6,5405681,129944
Санкт-Петербург;район Невский;Общественный пер.;д.5,район Невский,Общественный пер.,д.5,"59.902817,30.426783",40.7,6818921,167541
Санкт-Петербург;район Калининский;ул. Жукова;д.1,район Калининский,ул. Жукова,д.1,"59.962453,30.405017",51.0,7395000,145000
Санкт-Петербург;район Калининский;ул. Обручевых;д.5,район Калининский,ул. Обручевых,д.5,"60.012336,30.379226",44.5,5667402,127357
Санкт-Петербург;район Красносельский;ул. Чекистов;д.26,район Красносельский,ул. Чекистов,д.26,"59.843480,30.164250",35.2,3850000,109374
Санкт-Петербург;район Выборгский;просп. Просвещения;д.1,район Выборгский,просп. Просвещения,д.1,"60.056678,30.315365",40.1,4877604,121636
Санкт-Петербург;район Невский;Усть-Славянка тер.;просп. Советский;д.41к1,Усть-Славянка тер.,просп. Советский,д.41к1,"59.829857,30.535578",34.0,3600000,105882
Санкт-Петербург;район Калининский;Кондратьевский просп.;д.58,район Калининский,Кондратьевский просп.,д.58,"59.976814,30.391183",33.5,3820966,114058
