address,district,street,house_number,coords,area,full_price,weighted_price
Санкт-Петербург;район Красногвардейский;аллея Евгения Шварца,unknown,unknown,unknown,"60.036644,30.458725",37.6,3553200,94500
Санкт-Петербург;район Невский;Усть-Славянка тер.;ул. Заводская,район Невский,Усть-Славянка тер.,ул. Заводская,"59.831803,30.546628",39.2,3580540,91247
Санкт-Петербург;район Приморский;Комендантский просп.,unknown,unknown,unknown,"60.039644,30.217953",33.5,3550103,105909
Санкт-Петербург;район Василеостровский;ул. Вадима Шефнера,unknown,unknown,unknown,"59.935340,30.208349",35.6,3557000,100000
Санкт-Петербург;Пушкин;район Пушкинский;ул. Камероновская,Пушкин,район Пушкинский,ул. Камероновская,"59.700119,30.399675",34.0,3578094,105300
Санкт-Петербург;район Красносельский;просп. Ветеранов;д.171к5,район Красносельский,просп. Ветеранов,д.171к5,"59.841975,30.113127",32.4,3550165,109572
Санкт-Петербург;район Приморский;Глухарская ул.,unknown,unknown,unknown,"60.032214,30.198484",35.8,3563091,99499
Санкт-Петербург;район Красногвардейский;дор. Муринская,unknown,unknown,unknown,"60.033046,30.462219",39.9,3571050,89500
Санкт-Петербург;район Приморский;Глухарская ул.,unknown,unknown,unknown,"60.032214,30.198484",37.3,3571070,95790
Санкт-Петербург;район Красносельский;просп. Ветеранов;д.171к5,район Красносельский,просп. Ветеранов,д.171к5,"59.841975,30.113127",31.8,3550279,111643
Санкт-Петербург;Кронштадт;район Кронштадтский;Тулонская аллея,Кронштадт,район Кронштадтский,Тулонская аллея,"59.986630,29.794198",30.9,3550365,115047
Санкт-Петербург;район Красносельский;Петергофское ш.;д.90к3,район Красносельский,Петергофское ш.,д.90к3,"59.848981,30.102793",39.9,3590000,89974
Санкт-Петербург;район Фрунзенский;Лиговский просп.;д.232,район Фрунзенский,Лиговский просп.,д.232,"59.906359,30.344947",24.3,3588746,147867
Санкт-Петербург;пос. Шушары;район Пушкинский;Пулковское тер.;ул. Сарицкая,район Пушкинский,Пулковское тер.,ул. Сарицкая,"59.749565,30.371349",41.2,3584400,87000
Санкт-Петербург;район Красногвардейский;дор. Муринская;д.51к1,район Красногвардейский,дор. Муринская,д.51к1,"60.031211,30.460371",36.4,3550000,97527
Санкт-Петербург;район Красногвардейский;ул. Лагоды,unknown,unknown,unknown,"59.956023,30.447694",34.3,3646611,106408
Санкт-Петербург;пос. Шушары;район Пушкинский;Пулковское тер.;ул. Кокколевская,район Пушкинский,Пулковское тер.,ул. Кокколевская,"59.755309,30.362357",36.9,3647455,98766
Санкт-Петербург;район Невский;Усть-Славянка тер.;ул. Заводская,район Невский,Усть-Славянка тер.,ул. Заводская,"59.831803,30.546628",37.7,3639044,96500
Санкт-Петербург;район Красносельский;Петергофское ш.;д.86к3,район Красносельский,Петергофское ш.,д.86к3,"59.847792,30.105438",33.8,3638417,107550
Санкт-Петербург;пос. Шушары;район Пушкинский;просп. Старорусский;д.13к2,район Пушкинский,просп. Старорусский,д.13к2,"59.805052,30.355789",44.7,3648336,81600
Санкт-Петербург;район Красногвардейский;дор. Муринская,unknown,unknown,unknown,"60.033046,30.462219",43.0,3633500,84500
Санкт-Петербург;район Приморский;Комендантский просп.;д.57к1,район Приморский,Комендантский просп.,д.57к1,"60.032627,30.232127",35.1,3647280,104000
Санкт-Петербург;район Невский;Усть-Славянка тер.;ул. Заводская,район Невский,Усть-Славянка тер.,ул. Заводская,"59.831803,30.546628",37.7,3601308,95500
Санкт-Петербург;район Приморский;Комендантский просп.;д.59к1,район Приморский,Комендантский просп.,д.59к1,"60.033585,30.231022",38.3,3641350,95000
Санкт-Петербург;пос. Шушары;район Пушкинский;просп. Старорусский;д.13к2,район Пушкинский,просп. Старорусский,д.13к2,"59.805052,30.355789",44.6,3641808,81600
