address,district,street,house_number,coords,area,full_price,weighted_price
Санкт-Петербург;пос. Шушары;район Пушкинский;Пулковское тер.;ул. Сарицкая,район Пушкинский,Пулковское тер.,ул. Сарицкая,"59.749519,30.369489",60.8,4944000,81315
Санкт-Петербург;район Красносельский;ул. Пионерстроя;д.6,район Красносельский,ул. Пионерстроя,д.6,"59.841609,30.132854",60.0,4900000,81666
Санкт-Петербург;район Красносельский;ул. Пограничника Гарькавого;д.37К1,район Красносельский,ул. Пограничника Гарькавого,д.37К1,"59.831435,30.146131",54.6,5000000,91575
Санкт-Петербург;пос. Шушары;район Пушкинский;Школьная ул.,пос. Шушары,район Пушкинский,Школьная ул.,"59.806578,30.357051",77.5,5036850,65000
Санкт-Петербург;пос. Шушары;район Пушкинский;Школьная ул.,пос. Шушары,район Пушкинский,Школьная ул.,"59.806578,30.357051",77.5,5036850,65000
Санкт-Петербург;пос. Шушары;район Пушкинский;просп. Старорусский;д.13к1,район Пушкинский,просп. Старорусский,д.13к1,"59.804957,30.358511",56.5,5040566,89181
Санкт-Петербург;пос. Шушары;район Пушкинский;Школьная ул.,пос. Шушары,район Пушкинский,Школьная ул.,"59.812649,30.375403",70.1,5093790,72674
Санкт-Петербург;пос. Шушары;район Пушкинский;Пулковское тер.;ул. Образцовая,район Пушкинский,Пулковское тер.,ул. Образцовая,"59.750600,30.370984",60.8,5124800,84289
Санкт-Петербург;пос. Шушары;район Пушкинский;Пулковское тер.;ул. Сарицкая,район Пушкинский,Пулковское тер.,ул. Сарицкая,"59.749565,30.371349",62.8,5120000,81528
Санкт-Петербург;Колпино;район Колпинский;Загородная ул.,Колпино,район Колпинский,Загородная ул.,"59.774707,30.605696",74.0,5228200,70680
Санкт-Петербург;район Красногвардейский;просп. Косыгина;д.31К3,район Красногвардейский,просп. Косыгина,д.31К3,"59.942795,30.497049",57.6,5200000,90277
Санкт-Петербург;район Калининский;ул. Руставели;д.24,район Калининский,ул. Руставели,д.24,"60.007888,30.431284",59.1,5275000,89255
Санкт-Петербург;Колпино;район Колпинский;Загородная ул.,Колпино,район Колпинский,Загородная ул.,"59.774707,30.605696",74.8,5318836,71154
Санкт-Петербург;район Красногвардейский;Пискаревский просп.,unknown,unknown,unknown,"60.002060,30.450197",66.3,5333930,80451
Санкт-Петербург;Колпино;район Колпинский;Загородная ул.;д.43к3,район Колпинский,Загородная ул.,д.43к3,"59.774707,30.605696",74.8,5318836,71154
Санкт-Петербург;район Красногвардейский;просп. Энтузиастов;д.51К3,район Красногвардейский,просп. Энтузиастов,д.51К3,"59.951137,30.495693",57.0,5300000,92982
Санкт-Петербург;пос. Шушары;район Пушкинский;Школьная ул.,пос. Шушары,район Пушкинский,Школьная ул.,"59.806578,30.357051",82.7,5372250,64999
Санкт-Петербург;район Красногвардейский;Пискаревский просп.,unknown,unknown,unknown,"60.001674,30.449728",66.9,5384645,80487
Санкт-Петербург;пос. Шушары;район Пушкинский;Школьная ул.,пос. Шушары,район Пушкинский,Школьная ул.,"59.806578,30.357051",82.7,5372250,64999
Санкт-Петербург;район Красногвардейский;Пискаревский просп.,unknown,unknown,unknown,"60.002414,30.450659",66.9,5384645,80487
Санкт-Петербург;район Красногвардейский;Пискаревский просп.,unknown,unknown,unknown,"60.001674,30.449728",68.0,5438400,79976
Санкт-Петербург;район Выборгский;Выборгское ш.;д.25,район Выборгский,Выборгское ш.,д.25,"60.061012,30.311152",62.4,5400000,86538
Санкт-Петербург;пос. Шушары;район Пушкинский;Славянка тер.;ул. Ростовская,район Пушкинский,Славянка тер.,ул. Ростовская,"59.745376,30.476833",79.9,5475890,68500
Санкт-Петербург;район Красногвардейский;Пискаревский просп.,unknown,unknown,unknown,"60.002284,30.449307",68.7,5495200,79988
Санкт-Петербург;район Красногвардейский;Пискаревский просп.,unknown,unknown,unknown,"60.002284,30.449307",68.7,5495200,79988
