address,district,street,house_number,coords,area,full_price,weighted_price
Санкт-Петербург;район Приморский;1-я Никитинская ул.;д.30,район Приморский,1-я Никитинская ул.,д.30,"60.017715,30.289332",107.0,12300000,114953
Санкт-Петербург;район Невский;Дальневосточный просп.;д.12к2,район Невский,Дальневосточный просп.,д.12к2,"59.914696,30.440096",105.0,15618048,148800
Санкт-Петербург;район Василеостровский;26-я В.О. линия;д.15,район Василеостровский,26-я В.О. линия,д.15,"59.932770,30.255807",83.7,20500000,244922
Санкт-Петербург;Пушкин;район Пушкинский;Песочная ул.;д.4,район Пушкинский,Песочная ул.,д.4,"59.728361,30.398890",121.0,21800000,180165
Санкт-Петербург;район Петроградский;Морской просп.;д.29,район Петроградский,Морской просп.,д.29,"59.971834,30.263559",108.1,43185950,399500
Санкт-Петербург;район Центральный;Смольная наб.;д.12,район Центральный,Смольная наб.,д.12,"59.953849,30.394453",130.0,45000000,346153
Санкт-Петербург;район Центральный;Парадная ул.;д.3к2,район Центральный,Парадная ул.,д.3к2,"59.940776,30.369471",115.0,49000000,426086
Санкт-Петербург;район Кировский;ул. Лени Голикова;д.23К4,район Кировский,ул. Лени Голикова,д.23К4,"59.843796,30.226773",42.0,3750000,89285
Санкт-Петербург;район Красногвардейский;Пискаревский просп.,unknown,unknown,unknown,"60.002284,30.449307",52.0,4395690,84532
Санкт-Петербург;Колпино;район Колпинский;Загородная ул.,Колпино,район Колпинский,Загородная ул.,"59.773485,30.604516",62.4,4438649,71155
Санкт-Петербург;Колпино;район Колпинский;Загородная ул.;д.43к3,район Колпинский,Загородная ул.,д.43к3,"59.773639,30.606257",62.5,4445764,71154
Санкт-Петербург;район Красногвардейский;Пискаревский просп.,unknown,unknown,unknown,"60.002284,30.449307",52.2,4406675,84419
Санкт-Петербург;Ломоносов;район Петродворцовый;Красноармейская ул.;д.35а,район Петродворцовый,Красноармейская ул.,д.35а,"59.905732,29.782098",55.9,4450000,79606
Санкт-Петербург;Колпино;район Колпинский;Загородная ул.;д.43к3,район Колпинский,Загородная ул.,д.43к3,"59.773639,30.606257",64.0,4551074,71155
Санкт-Петербург;Колпино;район Колпинский;Загородная ул.,Колпино,район Колпинский,Загородная ул.,"59.773639,30.606257",64.6,4629447,71630
Санкт-Петербург;район Красногвардейский;дор. Муринская,unknown,unknown,unknown,"60.003711,30.481383",60.4,4620600,76500
Санкт-Петербург;район Красносельский;2-я Комсомольская ул.;д.21К2,район Красносельский,2-я Комсомольская ул.,д.21К2,"59.839145,30.142538",77.3,4600000,59508
Санкт-Петербург;район Красногвардейский;дор. Муринская,unknown,unknown,unknown,"60.003711,30.481383",60.8,4681600,77000
Санкт-Петербург;район Красногвардейский;дор. Муринская,unknown,unknown,unknown,"60.003711,30.481383",60.8,4681600,77000
Санкт-Петербург;пос. Шушары;район Пушкинский;Школьная ул.,пос. Шушары,район Пушкинский,Школьная ул.,"59.806578,30.357051",72.7,4728100,65000
Санкт-Петербург;район Кировский;ул. Генерала Симоняка;д.23,район Кировский,ул. Генерала Симоняка,д.23,"59.826167,30.204064",63.6,4750000,74685
Санкт-Петербург;район Красногвардейский;дор. Муринская,unknown,unknown,unknown,"60.004570,30.480679",60.0,4800000,80000
Санкт-Петербург;район Красносельский;Авангардная ул.;д.27,район Красносельский,Авангардная ул.,д.27,"59.834162,30.181839",60.0,4800000,80000
Санкт-Петербург;пос. Шушары;район Пушкинский;Славянка тер.;ул. Ростовская,район Пушкинский,Славянка тер.,ул. Ростовская,"59.745376,30.476833",68.4,4936314,72200
Санкт-Петербург;Колпино;район Колпинский;Загородная ул.;д.43к3,район Колпинский,Загородная ул.,д.43к3,"59.773485,30.604516",69.1,4916811,71155
