address,district,street,house_number,coords,area,full_price,weighted_price
Санкт-Петербург;район Красногвардейский;Среднеохтинский просп.;д.27/16,район Красногвардейский,Среднеохтинский просп.,д.27/16,"59.953646,30.415707",40.0,4690000,117250
Санкт-Петербург;район Невский;просп. Обуховской обороны;д.138к2,район Невский,просп. Обуховской обороны,д.138к2,"59.846065,30.485258",100.0,7200000,72000
Санкт-Петербург;район Кировский;просп. Стачек;д.92К3,район Кировский,просп. Стачек,д.92К3,"59.868556,30.263073",226.0,31000000,137168
