address,district,street,house_number,coords,area,full_price,weighted_price
Санкт-Петербург;район Василеостровский;ул. Челюскина;д.2,район Василеостровский,ул. Челюскина,д.2,"59.941290,30.195009",77.4,12445000,160808
Санкт-Петербург;район Василеостровский;ул. Челюскина;д.2,район Василеостровский,ул. Челюскина,д.2,"59.941290,30.195009",83.5,12500000,149772
Санкт-Петербург;район Василеостровский;ул. Челюскина,unknown,unknown,unknown,"59.941586,30.190898",108.7,12894038,118609
Санкт-Петербург;район Василеостровский;ул. Челюскина,unknown,unknown,unknown,"59.941586,30.190898",107.9,12982872,120367
Санкт-Петербург;район Василеостровский;ул. Челюскина;д.2,район Василеостровский,ул. Челюскина,д.2,"59.941290,30.195009",82.4,13999500,170000
Санкт-Петербург;район Василеостровский;ул. Челюскина,unknown,unknown,unknown,"59.941586,30.190898",120.2,14554314,121134
Санкт-Петербург;район Василеостровский;ул. Челюскина,unknown,unknown,unknown,"59.941586,30.190898",105.3,16177169,153673
Санкт-Петербург;район Василеостровский;ул. Челюскина;д.2,район Василеостровский,ул. Челюскина,д.2,"59.941290,30.195009",93.8,17091381,182230
Санкт-Петербург;район Василеостровский;20-я Васильевского острова линия;д.9,район Василеостровский,20-я Васильевского острова линия,д.9,"59.932314,30.268829",123.8,27947849,225749
Санкт-Петербург;Сестрорецк;район Курортный;Дубковское ш.;д.38,район Курортный,Дубковское ш.,д.38,"60.091078,29.948152",87.0,10750000,123563
Санкт-Петербург;район Центральный;Таврическая ул.;д.2,район Центральный,Таврическая ул.,д.2,"59.942047,30.377349",121.0,14350000,118595
Санкт-Петербург;район Петроградский;Введенская ул.;д.7,район Петроградский,Введенская ул.,д.7,"59.956309,30.301172",135.0,19200000,142222
Санкт-Петербург;район Василеостровский;7-я Васильевского острова линия;д.28,район Василеостровский,7-я Васильевского острова линия,д.28,"59.940235,30.281400",157.3,25900000,164653
Санкт-Петербург;район Василеостровский;20-я Васильевского острова линия,unknown,unknown,unknown,"59.932314,30.268829",131.0,28200000,215267
Санкт-Петербург;район Невский;ул. Бабушкина;д.82,район Невский,ул. Бабушкина,д.82,"59.862332,30.464554",22.7,2750000,121145
Санкт-Петербург;пос. Стрельна;район Петродворцовый;Львовская ул.;д.23к2,район Петродворцовый,Львовская ул.,д.23к2,"59.850545,30.027680",58.0,4500000,77586
Санкт-Петербург;район Кировский;просп. Стачек;д.57,район Кировский,просп. Стачек,д.57,"59.875732,30.256436",59.0,8100000,137288
Санкт-Петербург;Пушкин;район Пушкинский;ул. Архитектора Данини;д.5,район Пушкинский,ул. Архитектора Данини,д.5,"59.695290,30.418411",218.4,9645100,44162
Санкт-Петербург;район Василеостровский;7-я Васильевского острова линия;д.28,район Василеостровский,7-я Васильевского острова линия,д.28,"59.940235,30.281400",74.0,9990000,135000
Санкт-Петербург;район Красносельский;Ленинский просп.;д.88,район Красносельский,Ленинский просп.,д.88,"59.856474,30.204477",101.4,13990000,137968
Санкт-Петербург;район Петроградский;наб. Адмирала Лазарева;д.22,район Петроградский,наб. Адмирала Лазарева,д.22,"59.964377,30.277339",58.0,21000000,362068
Санкт-Петербург;район Центральный;Загородный просп.;д.13,район Центральный,Загородный просп.,д.13,"59.925917,30.341326",300.0,30000000,100000
Санкт-Петербург;район Петроградский;Песочная наб.;д.18,район Петроградский,Песочная наб.,д.18,"59.972775,30.291326",164.8,45500000,276092
Санкт-Петербург;пос. Шушары;район Пушкинский;Славянка тер.;ул. Изборская;д.1к1,Славянка тер.,ул. Изборская,д.1к1,"59.744175,30.470881",42.0,3550000,84523
Санкт-Петербург;район Красносельский;Петергофское ш.;д.84к19,район Красносельский,Петергофское ш.,д.84к19,"59.846245,30.108209",49.3,4390000,89046
