address,district,street,house_number,coords,area,full_price,weighted_price
Санкт-Петербург;район Выборгский;просп. Энгельса;д.16К2,район Выборгский,просп. Энгельса,д.16К2,"60.001397,30.326899",247.5,30000000,121212
Санкт-Петербург;район Центральный;Невский просп.;д.88,район Центральный,Невский просп.,д.88,"59.932464,30.351801",240.6,30000000,124688
Санкт-Петербург;район Василеостровский;просп. Средний Васильевского острова;д.11,район Василеостровский,просп. Средний Васильевского острова,д.11,"59.945279,30.283924",307.4,30000000,97592
Санкт-Петербург;Пушкин;район Пушкинский;Московское ш.;д.13к2,район Пушкинский,Московское ш.,д.13к2,"59.714210,30.424564",462.0,29950000,64826
Санкт-Петербург;район Адмиралтейский;наб. Реки Фонтанки;д.134,район Адмиралтейский,наб. Реки Фонтанки,д.134,"59.916897,30.299698",180.0,30256000,168088
Санкт-Петербург;Пушкин;район Пушкинский;Малиновская ул.;д.15,район Пушкинский,Малиновская ул.,д.15,"59.696534,30.422516",450.0,30800000,68444
Санкт-Петербург;район Центральный;наб. Реки Фонтанки;д.51-53,район Центральный,наб. Реки Фонтанки,д.51-53,"59.929732,30.337410",352.8,31000000,87868
Санкт-Петербург;район Центральный;Пушкинская ул.;д.9,район Центральный,Пушкинская ул.,д.9,"59.929637,30.356732",188.7,31000000,164281
Санкт-Петербург;район Адмиралтейский;Театральная пл.;д.16,район Адмиралтейский,Театральная пл.,д.16,"59.924794,30.297426",242.8,31000000,127677
Санкт-Петербург;район Адмиралтейский;наб. Крюкова Канала;д.6,район Адмиралтейский,наб. Крюкова Канала,д.6,"59.927085,30.294839",297.5,30750000,103361
Санкт-Петербург;район Петроградский;Каменноостровский просп.;д.35А,район Петроградский,Каменноостровский просп.,д.35А,"59.966111,30.312239",259.0,30990000,119652
Санкт-Петербург;район Центральный;Моховая ул.;д.28,район Центральный,Моховая ул.,д.28,"59.941642,30.345557",313.0,31500000,100638
Санкт-Петербург;район Адмиралтейский;Вознесенский просп.;д.2,район Адмиралтейский,Вознесенский просп.,д.2,"59.935493,30.308798",178.0,31999000,179769
Санкт-Петербург;район Красногвардейский;просп. Металлистов;д.38,район Красногвардейский,просп. Металлистов,д.38,"59.952259,30.421124",450.0,32000000,71111
Санкт-Петербург;район Центральный;Шпалерная ул.;д.6,район Центральный,Шпалерная ул.,д.6,"59.948528,30.343869",186.0,32000000,172043
Санкт-Петербург;район Адмиралтейский;наб. Крюкова Канала;д.6,район Адмиралтейский,наб. Крюкова Канала,д.6,"59.927085,30.294839",297.0,32000000,107744
Санкт-Петербург;район Петроградский;ул. Большая Зеленина;д.28,район Петроградский,ул. Большая Зеленина,д.28,"59.964124,30.285873",194.0,32000000,164948
Санкт-Петербург;район Петроградский;ул. Большая Зеленина;д.28,район Петроградский,ул. Большая Зеленина,д.28,"59.964124,30.285873",193.0,32000000,165803
Санкт-Петербург;район Центральный;Моховая ул.;д.21-23,район Центральный,Моховая ул.,д.21-23,"59.943075,30.344812",247.5,32000000,129292
Санкт-Петербург;район Центральный;Казанская ул.;д.11,район Центральный,Казанская ул.,д.11,"59.931436,30.320018",194.1,32000000,164863
Санкт-Петербург;район Адмиралтейский;Театральная пл.;д.16,район Адмиралтейский,Театральная пл.,д.16,"59.924794,30.297426",240.6,32000000,133000
Санкт-Петербург;район Центральный;пер. Джамбула;д.4,район Центральный,пер. Джамбула,д.4,"59.926264,30.333628",309.0,32000000,103559
Санкт-Петербург;район Центральный;ул. Чайковского;д.36,район Центральный,ул. Чайковского,д.36,"59.946734,30.357595",287.9,32000000,111149
Санкт-Петербург;район Калининский;Светлановский просп.;д.115к1,район Калининский,Светлановский просп.,д.115к1,"60.043777,30.403130",422.0,32000000,75829
Санкт-Петербург;район Центральный;2-я Советская ул.;д.27/2,район Центральный,2-я Советская ул.,д.27/2,"59.930219,30.372246",302.8,32369000,106898
