address,district,street,house_number,coords,area,full_price,weighted_price
Санкт-Петербург;район Петроградский;Каменноостровский просп.;д.57,район Петроградский,Каменноостровский просп.,д.57,"59.972100,30.306400",160.3,12000000,74859
Санкт-Петербург;район Центральный;Мучной пер.;д.7,район Центральный,Мучной пер.,д.7,"59.929687,30.323144",109.0,12100000,111009
Санкт-Петербург;район Петроградский;ул. Мира;д.6,район Петроградский,ул. Мира,д.6,"59.959787,30.313919",110.0,12000000,109090
Санкт-Петербург;Петергоф;район Петродворцовый;Санкт-Петербургский просп.;д.9,район Петродворцовый,Санкт-Петербургский просп.,д.9,"59.878012,29.925658",118.9,12000000,100925
Санкт-Петербург;район Калининский;ул. Федосеенко;д.16,район Калининский,ул. Федосеенко,д.16,"59.971690,30.391506",106.0,12000000,113207
Санкт-Петербург;район Адмиралтейский;Канонерская ул.;д.19-21,район Адмиралтейский,Канонерская ул.,д.19-21,"59.919734,30.289449",135.0,12000000,88888
Санкт-Петербург;район Центральный;9-я Советская ул.;д.20,район Центральный,9-я Советская ул.,д.20,"59.937053,30.376738",128.0,12000000,93750
Санкт-Петербург;район Центральный;Фурштатская ул.;д.42,район Центральный,Фурштатская ул.,д.42,"59.945382,30.361646",109.1,12000000,109990
Санкт-Петербург;район Красносельский;ул. Маршала Казакова;д.68к1,район Красносельский,ул. Маршала Казакова,д.68к1,"59.865614,30.179953",121.6,12000000,98684
Санкт-Петербург;район Василеостровский;пер. Каховского;д.10,район Василеостровский,пер. Каховского,д.10,"59.951506,30.237221",116.6,12000000,102915
Санкт-Петербург;район Центральный;10-я Советская ул.;д.17,район Центральный,10-я Советская ул.,д.17,"59.936201,30.381400",118.2,12100000,102368
Санкт-Петербург;район Адмиралтейский;Малая Подьяческая ул.;д.8,район Адмиралтейский,Малая Подьяческая ул.,д.8,"59.925998,30.302178",120.7,12169000,100820
Санкт-Петербург;район Адмиралтейский;Английский просп.;д.5,район Адмиралтейский,Английский просп.,д.5,"59.926472,30.282235",110.0,12180000,110727
Санкт-Петербург;район Центральный;Невский просп.;д.119,район Центральный,Невский просп.,д.119,"59.927495,30.373908",125.0,12250000,98000
Санкт-Петербург;район Центральный;Большая Московская ул.;д.4,район Центральный,Большая Московская ул.,д.4,"59.927103,30.348010",112.0,12300000,109821
Санкт-Петербург;район Центральный;Лиговский просп.;д.57-59А,район Центральный,Лиговский просп.,д.57-59А,"59.928483,30.358888",120.0,12250000,102083
Санкт-Петербург;район Центральный;Гончарная ул.;д.13,район Центральный,Гончарная ул.,д.13,"59.929317,30.365437",153.6,12300000,80078
Санкт-Петербург;район Центральный;Тележная ул.;д.3,район Центральный,Тележная ул.,д.3,"59.926724,30.372336",156.0,12300000,78846
Санкт-Петербург;район Красносельский;Ленинский просп.;д.82к1,район Красносельский,Ленинский просп.,д.82к1,"59.858421,30.195611",141.2,12390000,87747
Санкт-Петербург;район Московский;ул. Ленсовета;д.71,район Московский,ул. Ленсовета,д.71,"59.838688,30.336853",97.4,12300000,126283
Санкт-Петербург;район Центральный;Невский просп.;д.119,район Центральный,Невский просп.,д.119,"59.927495,30.373908",124.5,12250000,98393
Санкт-Петербург;район Центральный;Невский просп.;д.139,район Центральный,Невский просп.,д.139,"59.926359,30.376909",123.0,12300000,100000
Санкт-Петербург;район Центральный;Невский просп.;д.119,район Центральный,Невский просп.,д.119,"59.927495,30.373908",129.3,12300000,95127
Санкт-Петербург;район Петроградский;Съезжинская ул.;д.32,район Петроградский,Съезжинская ул.,д.32,"59.954502,30.303013",115.5,12400000,107359
Санкт-Петербург;район Адмиралтейский;Казанская ул.;д.33/5,район Адмиралтейский,Казанская ул.,д.33/5,"59.929227,30.311718",127.7,12400000,97102
