address,district,street,house_number,coords,area,full_price,weighted_price
Санкт-Петербург;район Петроградский;Каменноостровский просп.;д.9,район Петроградский,Каменноостровский просп.,д.9,"59.958390,30.319021",258.5,85000000,328820
Санкт-Петербург;район Центральный;пер. Басков;д.2,район Центральный,пер. Басков,д.2,"59.939789,30.353166",244.0,86250000,353483
Санкт-Петербург;район Центральный;пер. Басков;д.2,район Центральный,пер. Басков,д.2,"59.939789,30.353166",242.0,86651000,358061
Санкт-Петербург;район Центральный;пер. Басков;д.2,район Центральный,пер. Басков,д.2,"59.939848,30.352916",242.0,86650000,358057
Санкт-Петербург;район Василеостровский;7-я Васильевского острова линия;д.34,район Василеостровский,7-я Васильевского острова линия,д.34,"59.940988,30.280178",325.0,87500000,269230
Санкт-Петербург;район Петроградский;Большая Монетная ул.;д.9,район Петроградский,Большая Монетная ул.,д.9,"59.960764,30.314925",223.7,89000000,397854
Санкт-Петербург;район Петроградский;Татарский пер.;д.1,район Петроградский,Татарский пер.,д.1,"59.953214,30.305789",400.0,88929000,222322
Санкт-Петербург;район Центральный;Литейный просп.;д.61,район Центральный,Литейный просп.,д.61,"59.933600,30.347579",400.0,92000000,230000
Санкт-Петербург;район Центральный;Литейный просп.;д.61,район Центральный,Литейный просп.,д.61,"59.933600,30.347579",880.0,93000000,105681
Санкт-Петербург;район Петроградский;Ждановская ул.;д.29,район Петроградский,Ждановская ул.,д.29,"59.958246,30.279971",484.0,95000000,196280
Санкт-Петербург;район Приморский;Ушаковская наб.;д.3к2,район Приморский,Ушаковская наб.,д.3к2,"59.982388,30.313667",210.0,95000000,452380
Санкт-Петербург;район Приморский;Ушаковская наб.;д.3к2,район Приморский,Ушаковская наб.,д.3к2,"59.982388,30.313667",200.0,95000000,475000
Санкт-Петербург;район Центральный;Парадная ул.;д.3к2,район Центральный,Парадная ул.,д.3к2,"59.940776,30.369471",235.0,95000000,404255
Санкт-Петербург;район Центральный;пер. Басков;д.2,район Центральный,пер. Басков,д.2,"59.939789,30.353166",265.0,95101000,358871
Санкт-Петербург;район Центральный;пер. Басков;д.2,район Центральный,пер. Басков,д.2,"59.939848,30.352916",266.0,95100000,357518
Санкт-Петербург;район Центральный;наб. Реки Мойки;д.6,район Центральный,наб. Реки Мойки,д.6,"59.941691,30.322938",240.0,99000000,412500
Санкт-Петербург;район Центральный;Малая Конюшенная ул.;д.7,район Центральный,Малая Конюшенная ул.,д.7,"59.936778,30.324699",218.0,100000000,458715
Санкт-Петербург;район Петроградский;Барочная ул.;д.12,район Петроградский,Барочная ул.,д.12,"59.969263,30.288002",264.0,100000000,378787
Санкт-Петербург;район Центральный;ул. Маяковского;д.36-38,район Центральный,ул. Маяковского,д.36-38,"59.940465,30.354873",370.0,100000000,270270
Санкт-Петербург;район Центральный;ул. Рубинштейна;д.5,район Центральный,ул. Рубинштейна,д.5,"59.931576,30.345189",591.1,100000000,169176
Санкт-Петербург;район Центральный;пер. Басков;д.2,район Центральный,пер. Басков,д.2,"59.939789,30.353166",370.0,103000000,278378
Санкт-Петербург;район Центральный;Тульская ул.;д.2,район Центральный,Тульская ул.,д.2,"59.944530,30.387922",393.0,105000000,267175
Санкт-Петербург;район Петроградский;2-я Березовая аллея;д.13-15,район Петроградский,2-я Березовая аллея,д.13-15,"59.980668,30.289026",255.0,109000000,427450
Санкт-Петербург;район Петроградский;2-я Березовая аллея;д.13-15,район Петроградский,2-я Березовая аллея,д.13-15,"59.980668,30.289026",289.6,109000000,376381
Санкт-Петербург;пос. Репино;район Курортный;Приморское ш.;д.424,район Курортный,Приморское ш.,д.424,"60.163454,29.858904",272.0,116000000,426470
