address,district,street,house_number,coords,area,full_price,weighted_price
Санкт-Петербург;район Выборгский;просп. Энгельса;д.107к3,район Выборгский,просп. Энгельса,д.107к3,"60.031688,30.322363",70.8,9990000,141101
Санкт-Петербург;район Невский;Рыбацкий просп.;д.18к2,район Невский,Рыбацкий просп.,д.18к2,"59.841545,30.503724",62.0,9950000,160483
Санкт-Петербург;район Невский;Дальневосточный просп.;д.12к2,район Невский,Дальневосточный просп.,д.12к2,"59.914696,30.440096",69.6,10094900,145000
Санкт-Петербург;район Центральный;наб. Реки Фонтанки;д.46В,район Центральный,наб. Реки Фонтанки,д.46В,"59.931422,30.344219",65.0,10100000,155384
Санкт-Петербург;район Василеостровский;Уральская ул.;д.6,район Василеостровский,Уральская ул.,д.6,"59.951290,30.264997",75.6,10154304,134316
Санкт-Петербург;пос. Шушары;район Пушкинский;Пулковское тер.;ул. Переведенская;д.4к2,Пулковское тер.,ул. Переведенская,д.4к2,"59.753174,30.374447",89.5,10281000,114871
Санкт-Петербург;район Василеостровский;Уральская ул.;д.6,район Василеостровский,Уральская ул.,д.6,"59.951101,30.265248",75.0,10271000,136946
Санкт-Петербург;район Петроградский;Большая Монетная ул.;д.10,район Петроградский,Большая Монетная ул.,д.10,"59.961206,30.314835",50.0,10490000,209800
Санкт-Петербург;Пушкин;район Пушкинский;Жуковско-Волынская ул.;д.1/18,район Пушкинский,Жуковско-Волынская ул.,д.1/18,"59.717663,30.429622",66.4,10500000,158132
Санкт-Петербург;район Приморский;Богатырский просп.;д.64к1,район Приморский,Богатырский просп.,д.64к1,"60.007375,30.201144",70.0,10500000,150000
Санкт-Петербург;район Выборгский;просп. Энгельса;д.93,район Выборгский,просп. Энгельса,д.93,"60.025520,30.323091",72.4,10580000,146132
Санкт-Петербург;район Красногвардейский;Новый Город ЖК,unknown,unknown,unknown,"59.931175,30.403740",71.7,10850000,151324
Санкт-Петербург;район Приморский;Фермское ш.;д.32,район Приморский,Фермское ш.,д.32,"60.017112,30.308511",85.6,10790000,126051
Санкт-Петербург;район Петроградский;ул. Мира;д.36,район Петроградский,ул. Мира,д.36,"59.962431,30.328364",58.0,10900000,187931
Санкт-Петербург;район Выборгский;ул. Сикейроса;д.1,район Выборгский,ул. Сикейроса,д.1,"60.034038,30.322668",91.0,10990000,120769
Санкт-Петербург;район Центральный;ул. Пестеля;д.1/12,район Центральный,ул. Пестеля,д.1/12,"59.942092,30.339718",44.7,10900000,243847
Санкт-Петербург;район Адмиралтейский;Гороховая ул.;д.65,район Адмиралтейский,Гороховая ул.,д.65,"59.923225,30.329361",77.0,10990000,142727
Санкт-Петербург;район Приморский;Приморский просп.;д.52К3,район Приморский,Приморский просп.,д.52К3,"59.982050,30.235918",64.9,11284712,173878
Санкт-Петербург;Сестрорецк;район Курортный;ул. Максима Горького,Сестрорецк,район Курортный,ул. Максима Горького,"60.115335,29.954426",65.3,11473226,175700
Санкт-Петербург;район Адмиралтейский;11-я Красноармейская ул.,unknown,unknown,unknown,"59.912506,30.302089",70.9,11491764,162084
Санкт-Петербург;район Выборгский;Ярославский просп.;д.27,район Выборгский,Ярославский просп.,д.27,"60.013635,30.321330",78.6,11450000,145674
Санкт-Петербург;район Василеостровский;Наличная ул.;д.24к1,район Василеостровский,Наличная ул.,д.24к1,"59.939920,30.231786",68.6,11459000,167040
Санкт-Петербург;район Петроградский;Петровский просп.,unknown,unknown,unknown,"59.960365,30.261692",61.2,11618496,189999
Санкт-Петербург;район Красногвардейский;Новый Город ЖК,unknown,unknown,unknown,"59.931155,30.403935",82.7,11580000,140024
Санкт-Петербург;район Центральный;Тележная ул.;д.17-19,район Центральный,Тележная ул.,д.17-19,"59.925036,30.373173",71.8,11758771,163679
