address,district,street,house_number,coords,area,full_price,weighted_price
Санкт-Петербург;район Красногвардейский;ул. Пейзажная,unknown,unknown,unknown,"60.014860,30.481471",53.9,4098680,76042
Санкт-Петербург;район Красногвардейский;ул. Пейзажная,unknown,unknown,unknown,"60.016482,30.482491",51.8,4068655,78545
Санкт-Петербург;пос. Шушары;район Пушкинский;Славянка тер.;ул. Ростовская,район Пушкинский,Славянка тер.,ул. Ростовская,"59.745376,30.476833",54.7,4067448,74400
Санкт-Петербург;Колпино;район Колпинский;Загородная ул.;д.43к3,район Колпинский,Загородная ул.,д.43к3,"59.774664,30.604258",58.3,4063167,69729
Санкт-Петербург;район Красногвардейский;Пискаревский просп.,unknown,unknown,unknown,"60.002109,30.451860",49.2,4084430,83016
Санкт-Петербург;Колпино;район Колпинский;Загородная ул.,Колпино,район Колпинский,Загородная ул.,"59.774707,30.605696",58.8,4125948,70205
Санкт-Петербург;пос. Шушары;район Пушкинский;Школьная ул.,пос. Шушары,район Пушкинский,Школьная ул.,"59.806578,30.357051",63.2,4104750,65000
Санкт-Петербург;район Московский;Кубинская ул.;д.82к1,район Московский,Кубинская ул.,д.82к1,"59.839550,30.301819",34.8,4128300,118629
Санкт-Петербург;пос. Шушары;район Пушкинский;Школьная ул.,пос. Шушары,район Пушкинский,Школьная ул.,"59.806578,30.357051",63.2,4104750,65000
Санкт-Петербург;Петергоф;район Петродворцовый;Ропшинское ш.,Петергоф,район Петродворцовый,Ропшинское ш.,"59.858678,29.942993",56.9,4144365,72900
Санкт-Петербург;район Красногвардейский;ул. Пейзажная,unknown,unknown,unknown,"60.015689,30.480702",54.0,4134060,76556
Санкт-Петербург;район Красногвардейский;ул. Пейзажная,unknown,unknown,unknown,"60.014860,30.481471",53.0,4131660,77955
Санкт-Петербург;район Красногвардейский;дор. Муринская,unknown,unknown,unknown,"60.016439,30.481157",51.5,4120000,80000
Санкт-Петербург;пос. Шушары;район Пушкинский;Славянка тер.;ул. Ростовская,район Пушкинский,Славянка тер.,ул. Ростовская,"59.745376,30.476833",58.9,4125385,70100
Санкт-Петербург;пос. Шушары;район Пушкинский;Славянка тер.;ул. Ростовская,район Пушкинский,Славянка тер.,ул. Ростовская,"59.745376,30.476833",57.0,4128248,72400
Санкт-Петербург;Петергоф;район Петродворцовый;Ропшинское ш.,Петергоф,район Петродворцовый,Ропшинское ш.,"59.858678,29.942993",59.0,4130000,70000
Санкт-Петербург;Колпино;район Колпинский;Загородная ул.;д.43к3,район Колпинский,Загородная ул.,д.43к3,"59.774707,30.605696",58.8,4130862,70204
Санкт-Петербург;пос. Шушары;район Пушкинский;Славянка тер.;ул. Ростовская,район Пушкинский,Славянка тер.,ул. Ростовская,"59.745376,30.476833",55.7,4140360,74400
Санкт-Петербург;район Красногвардейский;Пискаревский просп.,unknown,unknown,unknown,"60.002109,30.451860",52.1,4140360,79469
Санкт-Петербург;район Красногвардейский;ул. Пейзажная,unknown,unknown,unknown,"60.014860,30.481471",53.0,4108275,77514
Санкт-Петербург;район Красногвардейский;Пискаревский просп.,unknown,unknown,unknown,"60.002109,30.451860",49.7,4147445,83449
Санкт-Петербург;район Приморский;Глухарская ул.,unknown,unknown,unknown,"60.034806,30.214557",36.2,4124520,113937
Санкт-Петербург;район Приморский;Глухарская ул.,unknown,unknown,unknown,"60.034806,30.214557",37.9,4105108,108314
Санкт-Петербург;район Красносельский;ул. Пограничника Гарькавого;д.37К1,район Красносельский,ул. Пограничника Гарькавого,д.37К1,"59.831435,30.146131",44.3,4100000,92550
Санкт-Петербург;район Московский;Кубинская ул.,unknown,unknown,unknown,"59.841908,30.302899",35.9,4179031,116277
