address,district,street,house_number,coords,area,full_price,weighted_price
Санкт-Петербург;пос. Парголово;район Выборгский;Заречная ул.;д.10,район Выборгский,Заречная ул.,д.10,"60.072812,30.320755",56.6,5814000,102720
Санкт-Петербург;пос. Парголово;район Приморский;ул. Парашютная,пос. Парголово,район Приморский,ул. Парашютная,"60.036328,30.252321",64.8,5837710,90074
Санкт-Петербург;район Выборгский;Большой Сампсониевский просп.;д.38-40,район Выборгский,Большой Сампсониевский просп.,д.38-40,"59.970191,30.340707",61.1,5800000,94910
Санкт-Петербург;район Красногвардейский;Пискаревский просп.,unknown,unknown,unknown,"59.970773,30.413938",53.6,5899232,109978
Санкт-Петербург;пос. Парголово;район Выборгский;Заречная ул.;д.10,район Выборгский,Заречная ул.,д.10,"60.072812,30.320755",57.5,5899500,102600
Санкт-Петербург;пос. Парголово;район Выборгский;Заречная ул.;д.10,район Выборгский,Заречная ул.,д.10,"60.072812,30.320755",57.5,5899500,102600
Санкт-Петербург;район Невский;ул. Дыбенко;д.8к2,район Невский,ул. Дыбенко,д.8к2,"59.900651,30.453165",49.9,5943312,119200
Санкт-Петербург;пос. Парголово;район Выборгский;Заречная ул.;д.10,район Выборгский,Заречная ул.,д.10,"60.072812,30.320755",57.6,5909000,102586
Санкт-Петербург;пос. Парголово;район Приморский;ул. Парашютная,пос. Парголово,район Приморский,ул. Парашютная,"60.036328,30.252321",66.4,5978760,90095
Санкт-Петербург;пос. Парголово;район Приморский;ул. Парашютная,пос. Парголово,район Приморский,ул. Парашютная,"60.036328,30.252321",66.6,5997870,90098
Санкт-Петербург;район Фрунзенский;Софийская ул.;д.29К2,район Фрунзенский,Софийская ул.,д.29К2,"59.878053,30.395558",54.0,5950000,110185
Санкт-Петербург;район Фрунзенский;Боровая ул.;д.94,район Фрунзенский,Боровая ул.,д.94,"59.910257,30.340626",52.0,5950000,114423
Санкт-Петербург;район Калининский;Гражданский просп.;д.6,район Калининский,Гражданский просп.,д.6,"59.998670,30.381777",54.0,6000000,111069
Санкт-Петербург;район Приморский;Земледельческая ул.,unknown,unknown,unknown,"59.990189,30.327923",58.9,6083399,103301
Санкт-Петербург;пос. Парголово;район Выборгский;Заречная ул.;д.10,район Выборгский,Заречная ул.,д.10,"60.072812,30.320755",56.9,6062663,106549
Санкт-Петербург;район Фрунзенский;ул. Салова;д.61,район Фрунзенский,ул. Салова,д.61,"59.885133,30.367856",51.7,6120196,118470
Санкт-Петербург;пос. Парголово;район Выборгский;Заречная ул.;д.10,район Выборгский,Заречная ул.,д.10,"60.072812,30.320755",60.0,6118000,101966
Санкт-Петербург;район Фрунзенский;Волковский просп.;д.6,район Фрунзенский,Волковский просп.,д.6,"59.900272,30.363384",44.5,6136005,138042
Санкт-Петербург;район Выборгский;Костромской просп.;д.37,район Выборгский,Костромской просп.,д.37,"60.020085,30.316398",58.0,6100000,105172
Санкт-Петербург;район Выборгский;Большой Сампсониевский просп.,unknown,unknown,unknown,"59.987545,30.335778",50.6,6179176,122093
Санкт-Петербург;пос. Парголово;район Выборгский;Заречная ул.;д.10,район Выборгский,Заречная ул.,д.10,"60.072812,30.320755",57.6,6184500,107369
Санкт-Петербург;район Московский;просп. Космонавтов,unknown,unknown,unknown,"59.828841,30.364349",52.8,6282010,118977
Санкт-Петербург;район Калининский;дор. Кушелевская;д.7к4,район Калининский,дор. Кушелевская,д.7к4,"59.988631,30.379971",59.6,6255175,104952
Санкт-Петербург;район Василеостровский;Наличная ул.;д.37К2,район Василеостровский,Наличная ул.,д.37К2,"59.941849,30.234750",55.0,6230000,113272
Санкт-Петербург;район Петродворцовый;Сергиево тер.;ш. Красносельское,район Петродворцовый,Сергиево тер.,ш. Красносельское,"59.848449,30.071511",66.6,6343000,95240
