address,district,street,house_number,coords,area,full_price,weighted_price
Санкт-Петербург;район Кировский;ул. Гладкова;д.18,район Кировский,ул. Гладкова,д.18,"59.896269,30.266488",80.8,3000000,37128
Санкт-Петербург;район Выборгский;1-й Муринский просп.;д.19,район Выборгский,1-й Муринский просп.,д.19,"59.989090,30.344911",55.5,3243866,58500
Санкт-Петербург;район Приморский;Школьная ул.;д.126к2,район Приморский,Школьная ул.,д.126к2,"59.990192,30.200381",69.0,4500000,65217
Санкт-Петербург;район Калининский;просп. Луначарского;д.84к4,район Калининский,просп. Луначарского,д.84к4,"60.033746,30.384077",13.1,1490000,114001
