address,district,street,house_number,coords,area,full_price,weighted_price
Санкт-Петербург;район Центральный;9-я Советская ул.;д.11-13,район Центральный,9-я Советская ул.,д.11-13,"59.937459,30.374474",145.0,11000000,75862
Санкт-Петербург;район Адмиралтейский;12-я Красноармейская ул.;д.19,район Адмиралтейский,12-я Красноармейская ул.,д.19,"59.911674,30.300543",127.0,11000000,86614
Санкт-Петербург;район Адмиралтейский;11-я Красноармейская ул.;д.13,район Адмиралтейский,11-я Красноармейская ул.,д.13,"59.912382,30.299725",110.0,11000000,100000
Санкт-Петербург;пос. Парголово;район Выборгский;ул. Тихоокеанская;д.1к1,район Выборгский,ул. Тихоокеанская,д.1к1,"60.072440,30.244299",131.1,11000000,83905
Санкт-Петербург;район Адмиралтейский;ул. Союза печатников;д.17,район Адмиралтейский,ул. Союза печатников,д.17,"59.923396,30.289781",108.5,11000000,101382
Санкт-Петербург;Петергоф;район Петродворцовый;ул. Бородачева;д.8,район Петродворцовый,ул. Бородачева,д.8,"59.874752,29.914106",105.0,11000000,104761
Санкт-Петербург;район Василеостровский;просп. Большой Васильевского острова;д.64,район Василеостровский,просп. Большой Васильевского острова,д.64,"59.932933,30.264224",147.0,11000000,74829
Санкт-Петербург;район Центральный;ул. Чайковского;д.36,район Центральный,ул. Чайковского,д.36,"59.946734,30.357595",137.4,11000000,80058
Санкт-Петербург;район Центральный;Таврическая ул.;д.45,район Центральный,Таврическая ул.,д.45,"59.949645,30.378669",119.5,11199000,93715
Санкт-Петербург;район Петроградский;просп. Большой Петроградской стороны;д.47,район Петроградский,просп. Большой Петроградской стороны,д.47,"59.961228,30.305043",146.9,11200000,76242
Санкт-Петербург;район Центральный;Лиговский просп.;д.65,район Центральный,Лиговский просп.,д.65,"59.927175,30.357891",110.0,11200000,101818
Санкт-Петербург;район Василеостровский;9-я Васильевского острова линия;д.78,район Василеостровский,9-я Васильевского острова линия,д.78,"59.947807,30.269353",112.7,11200000,99378
Санкт-Петербург;район Петроградский;ул. Куйбышева;д.38-40,район Петроградский,ул. Куйбышева,д.38-40,"59.957940,30.333825",130.2,11250000,86405
Санкт-Петербург;район Центральный;ул. Марата;д.9,район Центральный,ул. Марата,д.9,"59.929844,30.354100",112.0,11300000,100892
Санкт-Петербург;район Адмиралтейский;Большая Подьяческая ул.;д.14,район Адмиралтейский,Большая Подьяческая ул.,д.14,"59.924988,30.305888",139.7,11300000,80887
Санкт-Петербург;район Петроградский;ул. Блохина;д.17,район Петроградский,ул. Блохина,д.17,"59.952250,30.299177",80.0,11390000,142375
Санкт-Петербург;район Центральный;8-я Советская ул.;д.15/24,район Центральный,8-я Советская ул.,д.15/24,"59.936882,30.372713",122.7,11500000,93724
Санкт-Петербург;район Калининский;ул. Академика Лебедева;д.15,район Калининский,ул. Академика Лебедева,д.15,"59.956647,30.352205",121.2,11500000,94884
Санкт-Петербург;район Петроградский;ул. Куйбышева;д.27,район Петроградский,ул. Куйбышева,д.27,"59.957223,30.332882",114.0,11500000,100877
Санкт-Петербург;район Центральный;5-я Советская ул.;д.26,район Центральный,5-я Советская ул.,д.26,"59.934159,30.371483",136.0,11500000,84558
Санкт-Петербург;район Адмиралтейский;Садовая ул.;д.125,район Адмиралтейский,Садовая ул.,д.125,"59.917443,30.283816",97.0,11500000,118556
Санкт-Петербург;район Адмиралтейский;8-я Красноармейская ул.;д.19,район Адмиралтейский,8-я Красноармейская ул.,д.19,"59.914610,30.300830",95.7,11500000,120167
Санкт-Петербург;район Центральный;Невский просп.;д.119,район Центральный,Невский просп.,д.119,"59.927495,30.373908",130.0,11500000,88461
Санкт-Петербург;район Центральный;Дегтярная ул.;д.31,район Центральный,Дегтярная ул.,д.31,"59.936386,30.376837",126.4,11500000,90981
Санкт-Петербург;район Центральный;Лиговский просп.;д.65,район Центральный,Лиговский просп.,д.65,"59.927175,30.357891",125.0,11500000,92000
