address,district,street,house_number,coords,area,full_price,weighted_price
Санкт-Петербург;Петергоф;район Петродворцовый;Ропшинское ш.,Петергоф,район Петродворцовый,Ропшинское ш.,"59.858635,29.945090",55.1,3989240,72400
Санкт-Петербург;пос. Шушары;район Пушкинский;Школьная ул.,пос. Шушары,район Пушкинский,Школьная ул.,"59.806578,30.357051",60.9,3955900,65000
Санкт-Петербург;район Красногвардейский;ул. Пейзажная,unknown,unknown,unknown,"60.014860,30.481471",49.9,3994400,80048
Санкт-Петербург;Петергоф;район Петродворцовый;Ропшинское ш.,Петергоф,район Петродворцовый,Ропшинское ш.,"59.858678,29.942993",55.1,3989240,72400
Санкт-Петербург;район Красногвардейский;дор. Муринская,unknown,unknown,unknown,"60.003434,30.479161",50.2,3990900,79500
Санкт-Петербург;Колпино;район Колпинский;Загородная ул.,Колпино,район Колпинский,Загородная ул.,"59.773485,30.604516",57.5,4012264,69729
Санкт-Петербург;пос. Шушары;район Пушкинский;Славянка тер.;ул. Ростовская,район Пушкинский,Славянка тер.,ул. Ростовская,"59.745376,30.476833",55.7,4029060,72400
Санкт-Петербург;район Красногвардейский;дор. Муринская,unknown,unknown,unknown,"60.003434,30.479161",50.5,4040000,80000
Санкт-Петербург;пос. Шушары;район Пушкинский;просп. Старорусский,пос. Шушары,район Пушкинский,просп. Старорусский,"59.804932,30.357303",43.2,4002829,92700
Санкт-Петербург;пос. Шушары;район Пушкинский;Школьная ул.,пос. Шушары,район Пушкинский,Школьная ул.,"59.806578,30.357051",59.9,4010620,67000
Санкт-Петербург;район Красногвардейский;ул. Пейзажная,unknown,unknown,unknown,"60.014860,30.481471",50.3,4048345,80483
Санкт-Петербург;район Красногвардейский;дор. Муринская,unknown,unknown,unknown,"60.003434,30.479161",50.8,4038600,79500
Санкт-Петербург;район Красногвардейский;дор. Муринская,unknown,unknown,unknown,"60.016439,30.481157",51.5,4042750,78500
Санкт-Петербург;район Красногвардейский;ул. Пейзажная,unknown,unknown,unknown,"60.014860,30.481471",50.7,4029855,79484
Санкт-Петербург;район Красногвардейский;дор. Муринская,unknown,unknown,unknown,"60.004570,30.480679",52.5,4042500,77000
Санкт-Петербург;пос. Шушары;район Пушкинский;Славянка тер.;ул. Ростовская,район Пушкинский,Славянка тер.,ул. Ростовская,"59.745376,30.476833",52.3,4034472,77200
Санкт-Петербург;Колпино;район Колпинский;Понтонная ул.,Колпино,район Колпинский,Понтонная ул.,"59.756197,30.625699",49.3,4036851,81900
Санкт-Петербург;район Фрунзенский;Будапештская ул.;д.40,район Фрунзенский,Будапештская ул.,д.40,"59.859614,30.377663",37.0,4000000,108108
Санкт-Петербург;район Красногвардейский;ул. Пейзажная,unknown,unknown,unknown,"60.016482,30.482491",51.8,4068655,78545
Санкт-Петербург;пос. Шушары;район Пушкинский;просп. Старорусский,пос. Шушары,район Пушкинский,просп. Старорусский,"59.804932,30.357303",42.8,4077294,95352
Санкт-Петербург;район Красногвардейский;дор. Муринская,unknown,unknown,unknown,"60.004570,30.480679",52.9,4099750,77500
Санкт-Петербург;район Красногвардейский;ул. Пейзажная,unknown,unknown,unknown,"60.014860,30.481471",50.7,4055200,79984
Санкт-Петербург;Колпино;район Колпинский;Понтонная ул.,Колпино,район Колпинский,Понтонная ул.,"59.756197,30.625699",46.7,4055296,86800
Санкт-Петербург;пос. Шушары;район Пушкинский;Славянка тер.;ул. Ростовская,район Пушкинский,Славянка тер.,ул. Ростовская,"59.744094,30.479477",55.1,4081428,74100
Санкт-Петербург;пос. Шушары;район Пушкинский;Славянка тер.;ул. Ростовская,район Пушкинский,Славянка тер.,ул. Ростовская,"59.745376,30.476833",52.3,4086732,78200
