address,district,street,house_number,coords,area,full_price,weighted_price
Санкт-Петербург;район Приморский;Афанасьевская ул.;д.1,район Приморский,Афанасьевская ул.,д.1,"60.033490,30.296339",256.0,16895000,65996
Санкт-Петербург;район Адмиралтейский;Серпуховская ул.;д.34,район Адмиралтейский,Серпуховская ул.,д.34,"59.913722,30.325354",212.0,54000000,254716
Санкт-Петербург;район Василеостровский;Уральская ул.;д.2,район Василеостровский,Уральская ул.,д.2,"59.949104,30.267296",144.7,17667000,122093
Санкт-Петербург;район Кировский;просп. Ветеранов;д.78к2,район Кировский,просп. Ветеранов,д.78к2,"59.832882,30.212589",122.3,13499000,110376
Санкт-Петербург;район Петроградский;Вязовая ул.;д.8,район Петроградский,Вязовая ул.,д.8,"59.967691,30.276109",248.0,79900000,322177
Санкт-Петербург;пос. Шушары;район Пушкинский;ул. Вишерская;д.22,район Пушкинский,ул. Вишерская,д.22,"59.803975,30.375328",190.2,17900000,94111
Санкт-Петербург;район Красногвардейский;Большеохтинский просп.;д.31,район Красногвардейский,Большеохтинский просп.,д.31,"59.955277,30.410847",260.0,22000000,84615
Санкт-Петербург;район Центральный;Смольная наб.;д.12,район Центральный,Смольная наб.,д.12,"59.953849,30.394453",170.7,57882663,339090
Санкт-Петербург;район Петроградский;Ропшинская ул.;д.19,район Петроградский,Ропшинская ул.,д.19,"59.959012,30.294704",116.0,17200000,148275
Санкт-Петербург;район Невский;Дальневосточный просп.;д.12к1,район Невский,Дальневосточный просп.,д.12к1,"59.914529,30.436745",136.8,19852582,145100
Санкт-Петербург;Колпино;район Колпинский;Заводской просп.;д.32,район Колпинский,Заводской просп.,д.32,"59.731196,30.574942",76.9,5790000,75292
Санкт-Петербург;район Красногвардейский;ул. Корнея Чуковского;д.8,район Красногвардейский,ул. Корнея Чуковского,д.8,"60.030443,30.455188",95.8,7310000,76304
Санкт-Петербург;район Выборгский;1-й Муринский просп.;д.19,район Выборгский,1-й Муринский просп.,д.19,"59.989090,30.344911",88.4,8330000,94230
Санкт-Петербург;район Петроградский;Введенская ул.;д.10,район Петроградский,Введенская ул.,д.10,"59.956300,30.303624",83.9,8450000,100715
Санкт-Петербург;район Кировский;просп. Ветеранов;д.109к1,район Кировский,просп. Ветеранов,д.109к1,"59.833479,30.198279",82.8,8790000,106159
Санкт-Петербург;район Невский;ул. Дыбенко;д.8к2,район Невский,ул. Дыбенко,д.8к2,"59.900651,30.453165",81.1,9204607,113525
Санкт-Петербург;район Приморский;Белоостровская ул.,unknown,unknown,unknown,"59.985548,30.324659",82.3,9540198,115962
Санкт-Петербург;район Петроградский;ул. Красного Курсанта;д.9б,район Петроградский,ул. Красного Курсанта,д.9б,"59.956115,30.290607",87.0,9500000,109195
Санкт-Петербург;район Приморский;ш. Суздальское;д.34,район Приморский,ш. Суздальское,д.34,"60.055750,30.270797",103.8,9622260,92700
Санкт-Петербург;район Адмиралтейский;наб. Реки Фонтанки;д.126,район Адмиралтейский,наб. Реки Фонтанки,д.126,"59.917948,30.305897",111.9,9740000,87042
Санкт-Петербург;район Красносельский;ул. Тамбасова;д.3к1,район Красносельский,ул. Тамбасова,д.3к1,"59.839097,30.157203",105.7,10445500,98822
Санкт-Петербург;район Центральный;ул. Марата;д.57,район Центральный,ул. Марата,д.57,"59.922305,30.347345",101.0,10400000,102970
Санкт-Петербург;пос. Парголово;район Приморский;ул. Парашютная,пос. Парголово,район Приморский,ул. Парашютная,"60.036328,30.252321",113.4,10653465,93970
Санкт-Петербург;пос. Парголово;район Приморский;ул. Парашютная,пос. Парголово,район Приморский,ул. Парашютная,"60.036328,30.252321",115.2,10828290,93979
Санкт-Петербург;район Петродворцовый;Сергиево тер.;ш. Красносельское,район Петродворцовый,Сергиево тер.,ш. Красносельское,"59.848449,30.071511",110.1,11090205,100728
