address,district,street,house_number,coords,area,full_price,weighted_price
Санкт-Петербург;район Василеостровский;бул. Вилькицкий,unknown,unknown,unknown,"59.938681,30.196044",90.2,8210020,91000
Санкт-Петербург;район Невский;Октябрьская наб.;д.44к2,район Невский,Октябрьская наб.,д.44к2,"59.894126,30.447898",73.6,8218224,111660
Санкт-Петербург;пос. Шушары;район Пушкинский;Пулковское тер.;ул. Образцовая,район Пушкинский,Пулковское тер.,ул. Образцовая,"59.750600,30.370984",98.6,8185200,83014
Санкт-Петербург;пос. Шушары;район Пушкинский;Пулковское тер.;ул. Сарицкая,район Пушкинский,Пулковское тер.,ул. Сарицкая,"59.749519,30.369489",103.1,8386300,81341
Санкт-Петербург;пос. Шушары;район Пушкинский;Пулковское тер.;ул. Сарицкая,район Пушкинский,Пулковское тер.,ул. Сарицкая,"59.749565,30.371349",103.6,8426800,81339
Санкт-Петербург;Колпино;район Колпинский;Понтонная ул.,Колпино,район Колпинский,Понтонная ул.,"59.756197,30.625699",97.2,8505000,87500
Санкт-Петербург;район Московский;Кубинская ул.;д.82к1,район Московский,Кубинская ул.,д.82к1,"59.839550,30.301819",77.5,8745384,112843
Санкт-Петербург;район Василеостровский;бул. Вилькицкий,unknown,unknown,unknown,"59.938681,30.196044",100.0,8899110,89000
Санкт-Петербург;район Московский;Кубинская ул.,unknown,unknown,unknown,"59.841908,30.302899",82.5,8923562,108177
Санкт-Петербург;район Кировский;ул. Маринеско;д.1,район Кировский,ул. Маринеско,д.1,"59.870240,30.263586",89.0,8980000,100898
Санкт-Петербург;район Приморский;Долгоозерная ул.;д.13,район Приморский,Долгоозерная ул.,д.13,"60.016789,30.250956",96.0,8900000,92708
Санкт-Петербург;район Василеостровский;бул. Вилькицкий,unknown,unknown,unknown,"59.938681,30.196044",102.3,9102920,89000
Санкт-Петербург;район Невский;Октябрьская наб.;д.44к2,район Невский,Октябрьская наб.,д.44к2,"59.894126,30.447898",80.6,9256324,114842
Санкт-Петербург;район Московский;Кубинская ул.,unknown,unknown,unknown,"59.841908,30.302899",81.7,9274470,113532
Санкт-Петербург;район Приморский;Белоостровская ул.,unknown,unknown,unknown,"59.985548,30.324659",90.5,9641347,106498
Санкт-Петербург;район Василеостровский;бул. Вилькицкий,unknown,unknown,unknown,"59.938681,30.196044",106.3,9668750,91000
Санкт-Петербург;район Адмиралтейский;наб. Реки Фонтанки;д.126,район Адмиралтейский,наб. Реки Фонтанки,д.126,"59.917948,30.305897",112.0,9700000,86607
Санкт-Петербург;район Приморский;Белоостровская ул.,unknown,unknown,unknown,"59.985548,30.324659",89.8,9775040,108817
Санкт-Петербург;район Центральный;Загородный просп.;д.21-23,район Центральный,Загородный просп.,д.21-23,"59.925002,30.339009",94.0,9900000,105319
Санкт-Петербург;район Адмиралтейский;Мясная ул.;д.19,район Адмиралтейский,Мясная ул.,д.19,"59.918846,30.280367",97.1,10000000,102986
Санкт-Петербург;район Приморский;Белоостровская ул.,unknown,unknown,unknown,"59.985548,30.324659",91.6,10084837,110096
Санкт-Петербург;район Московский;Кубинская ул.;д.82к1,район Московский,Кубинская ул.,д.82к1,"59.839550,30.301819",90.2,10174560,112800
Санкт-Петербург;район Калининский;просп. Маршала Блюхера;д.4к1,район Калининский,просп. Маршала Блюхера,д.4к1,"59.988587,30.366421",98.5,10490823,106505
Санкт-Петербург;район Калининский;просп. Маршала Блюхера;д.4к1,район Калининский,просп. Маршала Блюхера,д.4к1,"59.988587,30.366421",99.5,10545084,105980
Санкт-Петербург;район Приморский;Парашютная ул.,unknown,unknown,unknown,"60.041262,30.252606",107.7,10984380,101990
