address,district,street,house_number,coords,area,full_price,weighted_price
Санкт-Петербург;район Василеостровский;11-я Васильевского острова линия;д.14/39,район Василеостровский,11-я Васильевского острова линия,д.14/39,"59.938111,30.277235",157.1,21000000,133672
Санкт-Петербург;район Центральный;Фурштатская ул.;д.25,район Центральный,Фурштатская ул.,д.25,"59.944986,30.357280",162.0,21300000,131481
Санкт-Петербург;район Центральный;ул. Некрасова;д.40,район Центральный,ул. Некрасова,д.40,"59.938906,30.361341",263.0,21500000,81749
Санкт-Петербург;район Приморский;Тбилисская ул.;д.28,район Приморский,Тбилисская ул.,д.28,"60.018421,30.296572",226.0,21500000,95132
Санкт-Петербург;район Приморский;Рябиновая ул.;д.17к3,район Приморский,Рябиновая ул.,д.17к3,"60.032092,30.290428",172.0,21500000,125000
Санкт-Петербург;пос. Репино;район Курортный;Зеленогорское ш.;д.8к4,район Курортный,Зеленогорское ш.,д.8к4,"60.165267,29.896885",136.0,21700000,159558
Санкт-Петербург;район Центральный;Большая Московская ул.;д.1-3,район Центральный,Большая Московская ул.,д.1-3,"59.927342,30.347138",199.0,21900000,110050
Санкт-Петербург;район Центральный;Невский просп.;д.180/2,район Центральный,Невский просп.,д.180/2,"59.924970,30.382460",167.0,21900000,131137
Санкт-Петербург;район Центральный;ул. Чайковского;д.65-67,район Центральный,ул. Чайковского,д.65-67,"59.946220,30.362554",150.6,22000000,146082
Санкт-Петербург;район Василеостровский;2-я Васильевского острова линия;д.17,район Василеостровский,2-я Васильевского острова линия,д.17,"59.941696,30.287454",179.8,22000000,122358
Санкт-Петербург;район Петроградский;Кронверкский просп.;д.23,район Петроградский,Кронверкский просп.,д.23,"59.956962,30.318150",140.8,21980000,156107
Санкт-Петербург;район Центральный;Малая Морская ул.;д.7,район Центральный,Малая Морская ул.,д.7,"59.936093,30.313532",162.0,22000000,135802
Санкт-Петербург;район Красносельский;просп. Героев;д.34,район Красносельский,просп. Героев,д.34,"59.857129,30.149015",155.5,22150000,142443
Санкт-Петербург;район Центральный;ул. Белинского;д.3,район Центральный,ул. Белинского,д.3,"59.938108,30.345189",138.6,22500000,162337
Санкт-Петербург;район Центральный;Полтавский проезд;д.2,район Центральный,Полтавский проезд,д.2,"59.926278,30.366839",180.6,22500000,124584
Санкт-Петербург;район Приморский;Комендантский просп.;д.13к1,район Приморский,Комендантский просп.,д.13к1,"60.008959,30.259894",140.0,22500000,160714
Санкт-Петербург;район Петроградский;ул. Мира;д.37,район Петроградский,ул. Мира,д.37,"59.962034,30.328265",135.0,22700000,168148
Санкт-Петербург;район Василеостровский;12-я Васильевского острова линия;д.33,район Василеостровский,12-я Васильевского острова линия,д.33,"59.941953,30.270198",138.0,22950000,166304
Санкт-Петербург;район Приморский;Вербная ул.;д.10к1,район Приморский,Вербная ул.,д.10к1,"60.023367,30.285801",300.0,22990000,76633
Санкт-Петербург;район Приморский;ул. Маршала Новикова;д.23к1,район Приморский,ул. Маршала Новикова,д.23к1,"60.019842,30.273926",200.0,22990000,114950
Санкт-Петербург;район Московский;Благодатная ул.;д.24,район Московский,Благодатная ул.,д.24,"59.876788,30.318006",146.6,23000000,156889
Санкт-Петербург;район Петроградский;Каменноостровский просп.;д.26-28,район Петроградский,Каменноостровский просп.,д.26-28,"59.962845,30.313901",187.8,23000000,122470
Санкт-Петербург;район Центральный;ул. Рылеева;д.5,район Центральный,ул. Рылеева,д.5,"59.942399,30.352672",275.0,23000000,83636
Санкт-Петербург;район Центральный;наб. Канала Грибоедова;д.23,район Центральный,наб. Канала Грибоедова,д.23,"59.933266,30.325022",105.7,23000000,217596
Санкт-Петербург;район Петроградский;Петровский просп.;д.5,район Петроградский,Петровский просп.,д.5,"59.959233,30.272210",130.0,23400000,180000
