address,district,street,house_number,coords,area,full_price,weighted_price
Санкт-Петербург;район Приморский;Глухарская ул.;д.16к2,район Приморский,Глухарская ул.,д.16к2,"60.035581,30.211978",31.5,3048232,96769
Санкт-Петербург;Красное Село;район Красносельский;ул. Первого Мая,Красное Село,район Красносельский,ул. Первого Мая,"59.731376,30.100675",39.8,3027080,76000
Санкт-Петербург;район Красносельский;Петергофское ш.,unknown,unknown,unknown,"59.838021,30.107716",32.2,3000126,93287
Санкт-Петербург;пос. Шушары;район Пушкинский;просп. Старорусский;д.13к2,район Пушкинский,просп. Старорусский,д.13к2,"59.805052,30.355789",36.6,3005396,82025
Санкт-Петербург;район Красногвардейский;Пискаревский просп.,unknown,unknown,unknown,"60.002109,30.451860",33.5,3018600,90107
Санкт-Петербург;район Красногвардейский;ул. Пейзажная,unknown,unknown,unknown,"60.014860,30.481471",37.8,3045315,80563
Санкт-Петербург;район Красносельский;Петергофское ш.,unknown,unknown,unknown,"59.838021,30.107716",32.7,3000244,91638
Санкт-Петербург;Павловск;район Пушкинский;Слуцкая ул.,Павловск,район Пушкинский,Слуцкая ул.,"59.689811,30.428530",33.6,3029000,90148
Санкт-Петербург;район Приморский;наб. Реки Каменки;д.7к2,район Приморский,наб. Реки Каменки,д.7к2,"60.057087,30.277806",35.5,3038445,85590
Санкт-Петербург;район Красногвардейский;ул. Пейзажная,unknown,unknown,unknown,"60.014860,30.481471",38.7,3038735,78520
Санкт-Петербург;район Невский;Усть-Славянка тер.;просп. Советский,район Невский,Усть-Славянка тер.,просп. Советский,"59.826075,30.556797",24.4,3000000,122950
Санкт-Петербург;пос. Парголово;район Выборгский;Заречная ул.,пос. Парголово,район Выборгский,Заречная ул.,"60.072495,30.315738",34.0,3094000,91000
Санкт-Петербург;пос. Шушары;район Пушкинский;просп. Старорусский,пос. Шушары,район Пушкинский,просп. Старорусский,"59.804932,30.357303",32.3,3082067,95302
Санкт-Петербург;пос. Парголово;район Выборгский;Заречная ул.,пос. Парголово,район Выборгский,Заречная ул.,"60.072495,30.315738",34.0,3094000,91000
Санкт-Петербург;пос. Шушары;район Пушкинский;просп. Старорусский;д.13к2,район Пушкинский,просп. Старорусский,д.13к2,"59.805052,30.355789",38.0,3052350,80325
Санкт-Петербург;пос. Шушары;район Пушкинский;Пулковское тер.;ул. Сарицкая,район Пушкинский,Пулковское тер.,ул. Сарицкая,"59.749519,30.369489",35.2,3092800,87863
Санкт-Петербург;Павловск;район Пушкинский;Слуцкая ул.,Павловск,район Пушкинский,Слуцкая ул.,"59.689811,30.428530",34.6,3074000,88869
Санкт-Петербург;пос. Шушары;район Пушкинский;Школьная ул.,пос. Шушары,район Пушкинский,Школьная ул.,"59.806578,30.357051",39.7,3059210,77000
Санкт-Петербург;Колпино;район Колпинский;Загородная ул.;д.43к3,район Колпинский,Загородная ул.,д.43к3,"59.774707,30.605696",43.7,3064448,70204
Санкт-Петербург;Красное Село;район Красносельский;ул. Первого Мая,Красное Село,район Красносельский,ул. Первого Мая,"59.731612,30.099586",41.3,3056930,73999
Санкт-Петербург;район Приморский;Планерная ул.,unknown,unknown,unknown,"60.031545,30.200916",31.9,3076407,96499
Санкт-Петербург;район Красногвардейский;Пискаревский просп.,unknown,unknown,unknown,"60.002109,30.451860",34.9,3072080,88025
Санкт-Петербург;пос. Парголово;район Выборгский;Заречная ул.,пос. Парголово,район Выборгский,Заречная ул.,"60.072495,30.315738",34.0,3094000,91000
Санкт-Петербург;Петергоф;район Петродворцовый;Ропшинское ш.,Петергоф,район Петродворцовый,Ропшинское ш.,"59.860187,29.943725",42.2,3078567,72900
Санкт-Петербург;район Красногвардейский;дор. Муринская,unknown,unknown,unknown,"60.016439,30.481157",39.2,3096800,79000
