address,district,street,house_number,coords,area,full_price,weighted_price
Санкт-Петербург;Сестрорецк;район Курортный;ул. Максима Горького,Сестрорецк,район Курортный,ул. Максима Горького,"60.112991,29.953195",139.6,35053560,251100
Санкт-Петербург;район Центральный;Смольный просп.;д.17,район Центральный,Смольный просп.,д.17,"59.943972,30.396590",167.1,35371728,211680
Санкт-Петербург;район Московский;Московское ш.;д.3к4,район Московский,Московское ш.,д.3к4,"59.834190,30.332611",157.7,36815065,233450
Санкт-Петербург;район Центральный;Таврическая ул.;д.35,район Центральный,Таврическая ул.,д.35,"59.946365,30.378436",253.0,37700000,149011
Санкт-Петербург;район Центральный;пер. Басков;д.2,район Центральный,пер. Басков,д.2,"59.939789,30.353166",158.2,38000000,240202
Санкт-Петербург;район Петроградский;Пионерская ул.;д.50,район Петроградский,Пионерская ул.,д.50,"59.963539,30.273171",236.0,39400000,166949
Санкт-Петербург;район Петроградский;Пионерская ул.;д.50,район Петроградский,Пионерская ул.,д.50,"59.963539,30.273171",236.0,39400000,166949
Санкт-Петербург;район Красногвардейский;Пискаревский просп.;д.1,район Красногвардейский,Пискаревский просп.,д.1,"59.957298,30.405572",156.0,39577000,253698
Санкт-Петербург;район Центральный;Шпалерная ул.;д.60,район Центральный,Шпалерная ул.,д.60,"59.949159,30.380259",149.0,39500000,265100
Санкт-Петербург;район Петроградский;Каменноостровский просп.;д.62,район Петроградский,Каменноостровский просп.,д.62,"59.973055,30.303292",144.0,40000000,277777
Санкт-Петербург;район Красногвардейский;Пискаревский просп.;д.1,район Красногвардейский,Пискаревский просп.,д.1,"59.957298,30.405572",158.0,39981000,253044
Санкт-Петербург;район Московский;просп. Юрия Гагарина;д.7,район Московский,просп. Юрия Гагарина,д.7,"59.873383,30.334436",113.7,39990000,351715
Санкт-Петербург;район Петроградский;Аптекарская наб.;д.6,район Петроградский,Аптекарская наб.,д.6,"59.972811,30.327546",202.5,41000000,202469
Санкт-Петербург;Зеленогорск;район Курортный;Приморское ш.;д.502,район Курортный,Приморское ш.,д.502,"60.185097,29.752903",139.7,44005500,315000
Санкт-Петербург;район Центральный;ул. Маяковского;д.52,район Центральный,ул. Маяковского,д.52,"59.942894,30.355151",210.0,43900000,209047
Санкт-Петербург;район Петроградский;Петровский просп.,unknown,unknown,unknown,"59.960365,30.261692",174.1,44753966,256999
Санкт-Петербург;район Центральный;пер. Басков;д.2,район Центральный,пер. Басков,д.2,"59.939789,30.353166",152.2,45660000,300000
Санкт-Петербург;район Адмиралтейский;наб. Реки Фонтанки;д.127,район Адмиралтейский,наб. Реки Фонтанки,д.127,"59.919725,30.307065",270.0,50000000,185185
Санкт-Петербург;район Петроградский;Петровский просп.,unknown,unknown,unknown,"59.953725,30.278982",132.0,50388000,381727
Санкт-Петербург;район Петроградский;Крестовский просп.;д.15,район Петроградский,Крестовский просп.,д.15,"59.969380,30.261017",140.0,52000000,371428
Санкт-Петербург;район Петроградский;Морской просп.;д.29,район Петроградский,Морской просп.,д.29,"59.971834,30.263559",133.0,56028000,421263
Санкт-Петербург;район Адмиралтейский;Конногвардейский бул.;д.5,район Адмиралтейский,Конногвардейский бул.,д.5,"59.934562,30.300555",177.0,56844000,321152
Санкт-Петербург;район Центральный;пер. Басков;д.2,район Центральный,пер. Басков,д.2,"59.939789,30.353166",199.0,58000000,291457
Санкт-Петербург;район Петроградский;Мытнинская наб.;д.7/5,район Петроградский,Мытнинская наб.,д.7/5,"59.948429,30.304199",179.5,60000000,334261
Санкт-Петербург;район Центральный;Смольная наб.;д.8к2,район Центральный,Смольная наб.,д.8к2,"59.953047,30.394650",172.0,59900000,348255
