address,district,street,house_number,coords,area,full_price,weighted_price
Санкт-Петербург;район Московский;Кубинская ул.,unknown,unknown,unknown,"59.841908,30.302899",57.9,6838209,118165
Санкт-Петербург;район Красносельский;Петергофское ш.,unknown,unknown,unknown,"59.842993,30.114456",78.7,6875464,87385
Санкт-Петербург;пос. Шушары;район Пушкинский;просп. Старорусский;д.13к2,район Пушкинский,просп. Старорусский,д.13к2,"59.805052,30.355789",76.4,6816023,89250
Санкт-Петербург;район Московский;проезд Дизельный,unknown,unknown,unknown,"59.820418,30.340689",81.6,6891820,84500
Санкт-Петербург;Пушкин;район Пушкинский;Малиновская ул.;д.11,район Пушкинский,Малиновская ул.,д.11,"59.697701,30.421151",75.0,6800000,90666
Санкт-Петербург;район Приморский;ул. Щербакова;д.4/18,район Приморский,ул. Щербакова,д.4/18,"60.028681,30.300597",72.6,6850000,94352
Санкт-Петербург;район Московский;Московский просп.;д.86А,район Московский,Московский просп.,д.86А,"59.903300,30.319210",46.6,6800000,145922
Санкт-Петербург;Пушкин;район Пушкинский;Гусарская ул.,Пушкин,район Пушкинский,Гусарская ул.,"59.695873,30.409927",76.2,6938788,91120
Санкт-Петербург;пос. Парголово;район Выборгский;Заречная ул.;д.10,район Выборгский,Заречная ул.,д.10,"60.072812,30.320755",69.6,6924550,99490
Санкт-Петербург;район Приморский;Глухарская ул.,unknown,unknown,unknown,"60.032214,30.198484",74.3,6921087,93100
Санкт-Петербург;пос. Парголово;район Выборгский;дор. Ольгинская,пос. Парголово,район Выборгский,дор. Ольгинская,"60.072159,30.313376",70.9,6916650,97500
Санкт-Петербург;район Приморский;Глухарская ул.,unknown,unknown,unknown,"60.032214,30.198484",74.3,6921087,93100
Санкт-Петербург;Павловск;район Пушкинский;Слуцкая ул.,Павловск,район Пушкинский,Слуцкая ул.,"59.689415,30.428229",84.7,6948000,82069
Санкт-Петербург;район Приморский;наб. Реки Каменки;д.7к2,район Приморский,наб. Реки Каменки,д.7к2,"60.057087,30.277806",72.7,6995429,96209
Санкт-Петербург;район Приморский;ш. Суздальское,unknown,unknown,unknown,"60.057062,30.276157",69.6,6968826,100169
Санкт-Петербург;район Приморский;Глухарская ул.,unknown,unknown,unknown,"60.032214,30.198484",74.3,6958213,93599
Санкт-Петербург;район Красносельский;Петергофское ш.,unknown,unknown,unknown,"59.842993,30.114456",93.2,6996415,75052
Санкт-Петербург;район Приморский;Белоостровская ул.,unknown,unknown,unknown,"59.985548,30.324659",61.4,6997721,114006
Санкт-Петербург;район Василеостровский;Наличная ул.;д.45К1,район Василеостровский,Наличная ул.,д.45К1,"59.944310,30.231489",60.6,6990000,115346
Санкт-Петербург;пос. Шушары;район Пушкинский;Пулковское тер.;ул. Переведенская;д.8с1,Пулковское тер.,ул. Переведенская,д.8с1,"59.756469,30.370962",85.0,6990000,82235
Санкт-Петербург;район Красногвардейский;Ленская ул.;д.10К2,район Красногвардейский,Ленская ул.,д.10К2,"59.941389,30.494786",72.5,6950000,95862
Санкт-Петербург;район Василеостровский;Наличная ул.;д.36К5,район Василеостровский,Наличная ул.,д.36К5,"59.947284,30.224276",60.0,6990000,116500
Санкт-Петербург;район Приморский;ш. Суздальское;д.34,район Приморский,ш. Суздальское,д.34,"60.056973,30.268407",87.2,7045760,80800
Санкт-Петербург;район Приморский;Глухарская ул.,unknown,unknown,unknown,"60.032214,30.198484",74.3,7032534,94599
Санкт-Петербург;район Приморский;наб. Реки Каменки;д.7к2,район Приморский,наб. Реки Каменки,д.7к2,"60.057087,30.277806",74.3,7030936,94679
