address,district,street,house_number,coords,area,full_price,weighted_price
Санкт-Петербург;район Московский;Московское ш.,unknown,unknown,unknown,"59.833202,30.334016",53.9,7330400,136000
Санкт-Петербург;район Приморский;Планерная ул.,unknown,unknown,unknown,"60.031545,30.200916",81.6,7301388,89499
Санкт-Петербург;район Приморский;Глухарская ул.,unknown,unknown,unknown,"60.032214,30.198484",79.0,7346310,93003
Санкт-Петербург;Колпино;район Колпинский;Понтонная ул.,Колпино,район Колпинский,Понтонная ул.,"59.757286,30.625330",84.0,7306260,87000
Санкт-Петербург;Пушкин;район Пушкинский;Парковая ул.;д.26/2,район Пушкинский,Парковая ул.,д.26/2,"59.710361,30.403391",78.8,7300000,92639
Санкт-Петербург;район Приморский;просп. Авиаконструкторов;д.44к3,район Приморский,просп. Авиаконструкторов,д.44к3,"60.028159,30.216514",70.0,7300000,104285
Санкт-Петербург;район Невский;Октябрьская наб.,unknown,unknown,unknown,"59.899061,30.451657",70.8,7393375,104426
Санкт-Петербург;район Приморский;Белоостровская ул.,unknown,unknown,unknown,"59.985548,30.324659",63.2,7419171,117336
Санкт-Петербург;пос. Парголово;район Выборгский;Заречная ул.;д.10,район Выборгский,Заречная ул.,д.10,"60.072812,30.320755",84.2,7355712,87360
Санкт-Петербург;район Невский;Октябрьская наб.;д.44к2,район Невский,Октябрьская наб.,д.44к2,"59.894126,30.447898",54.5,7367048,135175
Санкт-Петербург;Сестрорецк;район Курортный;ул. Гагаринская;д.77к1,район Курортный,ул. Гагаринская,д.77к1,"60.077454,29.967573",76.8,7374720,96000
Санкт-Петербург;пос. Шушары;район Пушкинский;Пулковское тер.;ул. Образцовая;д.5к1,Пулковское тер.,ул. Образцовая,д.5к1,"59.752479,30.369579",77.7,7439220,95767
Санкт-Петербург;пос. Парголово;район Выборгский;ул. Николая Рубцова;д.9,район Выборгский,ул. Николая Рубцова,д.9,"60.076870,30.340850",70.4,7350000,104403
Санкт-Петербург;район Приморский;Белоостровская ул.,unknown,unknown,unknown,"59.985548,30.324659",65.6,7458171,113708
Санкт-Петербург;район Василеостровский;бул. Вилькицкий,unknown,unknown,unknown,"59.938681,30.196044",66.3,7488000,113026
Санкт-Петербург;район Красносельский;Петергофское ш.,unknown,unknown,unknown,"59.842993,30.114456",83.4,7496772,89932
Санкт-Петербург;район Московский;Пулковское ш.;д.5К1,район Московский,Пулковское ш.,д.5К1,"59.839276,30.318895",71.4,7450000,104341
Санкт-Петербург;район Невский;ул. Седова;д.29,район Невский,ул. Седова,д.29,"59.890559,30.417620",81.0,7499000,92580
Санкт-Петербург;район Приморский;Комендантский просп.,unknown,unknown,unknown,"60.033606,30.221955",80.2,7590868,94649
Санкт-Петербург;район Московский;Московское ш.,unknown,unknown,unknown,"59.833202,30.334016",59.8,7534800,126000
Санкт-Петербург;район Приморский;Коломяжский просп.,unknown,unknown,unknown,"60.000803,30.309306",84.7,7578569,89507
Санкт-Петербург;район Приморский;ш. Суздальское;д.34,район Приморский,ш. Суздальское,д.34,"60.055750,30.270797",80.0,7584000,94800
Санкт-Петербург;район Приморский;Белоостровская ул.,unknown,unknown,unknown,"59.985548,30.324659",68.1,7564650,111016
Санкт-Петербург;район Приморский;Коломяжский просп.,unknown,unknown,unknown,"60.000803,30.309306",84.6,7589836,89693
Санкт-Петербург;пос. Парголово;район Выборгский;Заречная ул.;д.10,район Выборгский,Заречная ул.,д.10,"60.072812,30.320755",80.7,7590310,94055
