address,district,street,house_number,coords,area,full_price,weighted_price
Санкт-Петербург;район Центральный;Большая Морская ул.;д.6,район Центральный,Большая Морская ул.,д.6,"59.937206,30.318060",200.2,57500000,287212
Санкт-Петербург;район Петроградский;Петровский просп.,unknown,unknown,unknown,"59.962548,30.259272",218.3,66153990,303041
Санкт-Петербург;район Петроградский;Морской просп.;д.29,район Петроградский,Морской просп.,д.29,"59.971834,30.263559",179.0,73317000,409592
Санкт-Петербург;район Петроградский;Петровский просп.;д.14,район Петроградский,Петровский просп.,д.14,"59.957935,30.273081",215.6,80000000,371057
Санкт-Петербург;район Петроградский;Морской просп.;д.29,район Петроградский,Морской просп.,д.29,"59.971834,30.263559",198.0,79500000,401515
Санкт-Петербург;район Центральный;ул. Смольного;д.4к2,район Центральный,ул. Смольного,д.4к2,"59.952263,30.394974",190.0,86739000,456521
Санкт-Петербург;район Адмиралтейский;Конногвардейский бул.;д.13,район Адмиралтейский,Конногвардейский бул.,д.13,"59.933879,30.299007",237.0,95000000,400843
Санкт-Петербург;район Центральный;Парадная ул.;д.3к2,район Центральный,Парадная ул.,д.3к2,"59.940776,30.369471",188.0,125000000,664893
Санкт-Петербург;район Петроградский;Ждановская ул.;д.45,район Петроградский,Ждановская ул.,д.45,"59.963436,30.267733",356.0,125000000,351123
Санкт-Петербург;район Центральный;наб. Кутузова;д.24,район Центральный,наб. Кутузова,д.24,"59.948658,30.340581",382.7,530000000,1384896
Санкт-Петербург;район Центральный;наб. Кутузова;д.24,район Центральный,наб. Кутузова,д.24,"59.948658,30.340581",382.0,530000000,1387434
Санкт-Петербург;район Центральный;Пушкинская ул.;д.18,район Центральный,Пушкинская ул.,д.18,"59.928050,30.356661",65.0,8400000,129230
Санкт-Петербург;район Центральный;Коломенская ул.;д.5,район Центральный,Коломенская ул.,д.5,"59.926079,30.354846",122.1,10990000,90008
Санкт-Петербург;район Петроградский;просп. Большой Петроградской стороны;д.69,район Петроградский,просп. Большой Петроградской стороны,д.69,"59.964223,30.309966",112.0,12000000,107142
Санкт-Петербург;район Центральный;8-я Советская ул.;д.15/24,район Центральный,8-я Советская ул.,д.15/24,"59.936882,30.372713",116.9,12500000,106928
Санкт-Петербург;район Петроградский;Пионерская ул.;д.31,район Петроградский,Пионерская ул.,д.31,"59.958467,30.288793",128.0,12600000,98437
Санкт-Петербург;район Приморский;ул. Савушкина;д.131,район Приморский,ул. Савушкина,д.131,"59.987942,30.214206",118.0,13900000,117796
Санкт-Петербург;район Выборгский;просп. Просвещения,unknown,unknown,unknown,"60.043674,30.362515",130.4,14353650,110074
Санкт-Петербург;район Василеостровский;15-я Васильевского острова линия;д.16,район Василеостровский,15-я Васильевского острова линия,д.16,"59.937616,30.271033",180.0,14900000,82777
Санкт-Петербург;район Петроградский;ул. Большая Зеленина;д.29,район Петроградский,ул. Большая Зеленина,д.29,"59.964237,30.286673",143.0,16400000,114685
Санкт-Петербург;район Центральный;Фурштатская ул.;д.20,район Центральный,Фурштатская ул.,д.20,"59.945490,30.354217",130.0,17500000,134615
Санкт-Петербург;район Петроградский;просп. Большой Петроградской стороны;д.76-78,район Петроградский,просп. Большой Петроградской стороны,д.76-78,"59.963620,30.308098",158.9,17500000,110132
Санкт-Петербург;район Выборгский;просп. Тореза;д.96,район Выборгский,просп. Тореза,д.96,"60.018286,30.333574",217.6,18700000,85937
Санкт-Петербург;район Приморский;Студенческая ул.,unknown,unknown,unknown,"59.994556,30.324814",131.2,19435968,148140
Санкт-Петербург;район Василеостровский;ул. Кораблестроителей;д.12к2,район Василеостровский,ул. Кораблестроителей,д.12к2,"59.936918,30.218077",201.0,21000000,104477
