address,district,street,house_number,coords,area,full_price,weighted_price
Санкт-Петербург;район Адмиралтейский;наб. Реки Мойки;д.64,район Адмиралтейский,наб. Реки Мойки,д.64,"59.931846,30.311538",223.0,75000000,336322
Санкт-Петербург;Колпино;район Колпинский;ул. Танкистов;д.8,район Колпинский,ул. Танкистов,д.8,"59.746941,30.563300",49.0,3370000,68775
Санкт-Петербург;район Красносельский;2-я Комсомольская ул.;д.33К1,район Красносельский,2-я Комсомольская ул.,д.33К1,"59.833954,30.143086",49.2,3750000,76219
Санкт-Петербург;район Красносельский;Горелово тер.;ш. Красносельское;д.42,Горелово тер.,ш. Красносельское,д.42,"59.787243,30.146913",49.2,3750000,76219
Санкт-Петербург;Красное Село;район Красносельский;ул. Юных пионеров;д.20,район Красносельский,ул. Юных пионеров,д.20,"59.732752,30.075254",94.0,3800000,40425
Санкт-Петербург;район Красносельский;просп. Народного ополчения;д.241К5,район Красносельский,просп. Народного ополчения,д.241К5,"59.826375,30.152788",49.0,3800000,77551
Санкт-Петербург;Ломоносов;район Петродворцовый;ул. Скуридина;д.6,район Петродворцовый,ул. Скуридина,д.6,"59.903877,29.776124",61.3,3950000,64437
Санкт-Петербург;Ломоносов;район Петродворцовый;ул. Красного Флота;д.30,район Петродворцовый,ул. Красного Флота,д.30,"59.906174,29.780885",50.0,3950000,79000
Санкт-Петербург;район Кировский;Дачный просп.;д.9К4,район Кировский,Дачный просп.,д.9К4,"59.845519,30.242413",49.0,4030000,82244
Санкт-Петербург;пос. Шушары;район Пушкинский;Ленсоветовский тер.;д.1,район Пушкинский,Ленсоветовский тер.,д.1,"59.758345,30.472849",60.0,4100000,68333
Санкт-Петербург;район Кировский;ул. Бурцева;д.16,район Кировский,ул. Бурцева,д.16,"59.837915,30.209427",48.8,4100000,84016
Санкт-Петербург;район Кировский;ул. Подводника Кузьмина;д.9,район Кировский,ул. Подводника Кузьмина,д.9,"59.845211,30.259301",49.0,4100000,83673
Санкт-Петербург;район Красносельский;2-я Комсомольская ул.;д.36К2,район Красносельский,2-я Комсомольская ул.,д.36К2,"59.832679,30.144443",49.0,4150000,84693
Санкт-Петербург;район Кировский;ул. Червонного Казачества;д.20,район Кировский,ул. Червонного Казачества,д.20,"59.865316,30.271222",49.2,4190000,85162
Санкт-Петербург;район Кировский;ул. Примакова;д.22,район Кировский,ул. Примакова,д.22,"59.867439,30.278354",48.9,4150000,84867
Санкт-Петербург;район Кировский;просп. Народного ополчения;д.67,район Кировский,просп. Народного ополчения,д.67,"59.842920,30.275040",48.9,4150000,84867
Санкт-Петербург;район Кировский;ул. Червонного Казачества;д.28,район Кировский,ул. Червонного Казачества,д.28,"59.865519,30.273593",48.7,4200000,86242
Санкт-Петербург;район Кировский;ул. Примакова;д.22,район Кировский,ул. Примакова,д.22,"59.867439,30.278354",49.9,4200000,84168
Санкт-Петербург;район Кировский;Краснопутиловская ул.;д.42,район Кировский,Краснопутиловская ул.,д.42,"59.867154,30.277797",49.4,4200000,85020
Санкт-Петербург;район Кировский;просп. Народного ополчения;д.143,район Кировский,просп. Народного ополчения,д.143,"59.833312,30.256759",49.5,4200000,84848
Санкт-Петербург;район Московский;Ленинский просп.;д.156К2,район Московский,Ленинский просп.,д.156К2,"59.852967,30.297857",48.0,4200000,87500
Санкт-Петербург;район Красносельский;ул. Пограничника Гарькавого;д.48К1,район Красносельский,ул. Пограничника Гарькавого,д.48К1,"59.826804,30.147551",48.9,4225000,86400
Санкт-Петербург;район Кировский;ул. Лени Голикова;д.12,район Кировский,ул. Лени Голикова,д.12,"59.846486,30.231732",49.0,4250000,86734
Санкт-Петербург;район Кировский;ул. Примакова;д.22,район Кировский,ул. Примакова,д.22,"59.867439,30.278354",49.0,4291000,87571
Санкт-Петербург;район Кировский;бул. Новаторов;д.46,район Кировский,бул. Новаторов,д.46,"59.845171,30.269075",49.3,4290000,87018
