address,district,street,house_number,coords,area,full_price,weighted_price
Санкт-Петербург;район Красногвардейский;ул. Маршала Тухачевского;д.5К1,район Красногвардейский,ул. Маршала Тухачевского,д.5К1,"59.962683,30.431850",31.7,3150000,99369
Санкт-Петербург;район Приморский;Студенческая ул.,unknown,unknown,unknown,"59.994677,30.323199",26.8,3234488,120509
Санкт-Петербург;район Калининский;просп. Мечникова;д.17,район Калининский,просп. Мечникова,д.17,"59.986250,30.415357",31.2,3249000,104134
Санкт-Петербург;район Московский;Пулковское ш.,unknown,unknown,unknown,"59.831635,30.329613",27.7,3200000,115732
Санкт-Петербург;пос. Парголово;район Выборгский;ул. Тихоокеанская;д.1к1,район Выборгский,ул. Тихоокеанская,д.1к1,"60.072440,30.244299",41.4,3260000,78743
Санкт-Петербург;район Красносельский;Горелово тер.;ш. Красносельское;д.54к5,Горелово тер.,ш. Красносельское,д.54к5,"59.793337,30.152177",42.3,3250000,76832
Санкт-Петербург;пос. Шушары;район Пушкинский;Московское ш.;д.288,район Пушкинский,Московское ш.,д.288,"59.754805,30.476451",32.9,3281000,99726
Санкт-Петербург;район Московский;Пулковское ш.;д.30,район Московский,Пулковское ш.,д.30,"59.814262,30.341409",29.4,3329953,113418
Санкт-Петербург;район Приморский;Глухарская ул.,unknown,unknown,unknown,"60.035268,30.218668",31.0,3350000,108064
Санкт-Петербург;пос. Шушары;район Пушкинский;ул. Вишерская;д.1к1,район Пушкинский,ул. Вишерская,д.1к1,"59.811061,30.371689",41.0,3370000,82195
Санкт-Петербург;Колпино;район Колпинский;ул. Ижорского Батальона;д.19,район Колпинский,ул. Ижорского Батальона,д.19,"59.736752,30.618475",37.2,3390000,91129
Санкт-Петербург;район Фрунзенский;Лиговский просп.;д.232,район Фрунзенский,Лиговский просп.,д.232,"59.905568,30.347627",20.9,3416491,163546
Санкт-Петербург;Пушкин;район Пушкинский;ул. Камероновская,Пушкин,район Пушкинский,ул. Камероновская,"59.700244,30.400512",33.4,3464985,103679
Санкт-Петербург;район Приморский;Глухарская ул.,unknown,unknown,unknown,"60.035268,30.218668",27.9,3549000,127341
Санкт-Петербург;район Невский;Октябрьская наб.;д.98К3,район Невский,Октябрьская наб.,д.98К3,"59.872037,30.474762",32.3,3595276,111239
Санкт-Петербург;пос. Парголово;район Приморский;ул. Парашютная,пос. Парголово,район Приморский,ул. Парашютная,"60.036328,30.252321",36.2,3596200,99342
Санкт-Петербург;район Калининский;просп. Просвещения;д.104,район Калининский,просп. Просвещения,д.104,"60.034852,30.425193",31.0,3570000,115161
Санкт-Петербург;район Невский;ул. Бабушкина;д.36,район Невский,ул. Бабушкина,д.36,"59.880902,30.437859",27.2,3550000,130562
Санкт-Петербург;район Выборгский;просп. Культуры;д.22К1,район Выборгский,просп. Культуры,д.22К1,"60.047438,30.374726",34.4,3590000,104360
Санкт-Петербург;район Невский;ул. Невзоровой,unknown,unknown,unknown,"59.890459,30.412577",29.0,3643815,125475
Санкт-Петербург;пос. Парголово;район Приморский;ул. Парашютная,пос. Парголово,район Приморский,ул. Парашютная,"60.036328,30.252321",36.7,3642660,99363
Санкт-Петербург;район Красногвардейский;Пискаревский просп.,unknown,unknown,unknown,"59.970773,30.413938",29.3,3699011,126159
Санкт-Петербург;район Красносельский;просп. Ветеранов;д.150,район Красносельский,просп. Ветеранов,д.150,"59.834420,30.153947",35.1,3650000,103988
Санкт-Петербург;пос. Парголово;район Приморский;ул. Парашютная,пос. Парголово,район Приморский,ул. Парашютная,"60.036328,30.252321",37.6,3741640,99405
Санкт-Петербург;район Невский;2-й Рабфаковский пер.;д.3,район Невский,2-й Рабфаковский пер.,д.3,"59.855489,30.469615",31.0,3700000,119354
