address,district,street,house_number,coords,area,full_price,weighted_price
Москва;район Печатники;Шоссейная ул.;д.3,район Печатники,Шоссейная ул.,д.3,"55.690567,37.728559",48.0,7990000,166458
Москва;район Ново-Переделкино;ул. Шолохова;д.17,район Ново-Переделкино,ул. Шолохова,д.17,"55.642443,37.342984",50.6,7900000,156126
Москва;район Некрасовка;Покровская ул.;д.17Ак3,район Некрасовка,Покровская ул.,д.17Ак3,"55.698619,37.933672",63.6,7994080,125693
Москва;район Некрасовка;ул. Недорубова;д.27,район Некрасовка,ул. Недорубова,д.27,"55.708374,37.928893",63.0,7989000,126809
Москва;район Некрасовка;Покровская ул.;д.41,район Некрасовка,Покровская ул.,д.41,"55.706974,37.917780",58.0,7999999,137931
Москва;район Некрасовка;ул. Липчанского;д.4,район Некрасовка,ул. Липчанского,д.4,"55.704266,37.935819",62.9,7920000,125914
Москва;район Некрасовка;ул. Липчанского;д.4,район Некрасовка,ул. Липчанского,д.4,"55.704266,37.935819",62.5,7920000,126720
Москва;район Алексеевский;ул. Космонавтов;д.22,район Алексеевский,ул. Космонавтов,д.22,"55.820521,37.660233",37.3,7900000,211796
Москва;район Лосиноостровский;Тайнинская ул.;д.11,район Лосиноостровский,Тайнинская ул.,д.11,"55.883376,37.682214",63.5,7949862,125115
Москва;район Южное Бутово;Чечерский проезд;д.94,район Южное Бутово,Чечерский проезд,д.94,"55.530454,37.520186",55.0,7900000,143636
Москва;район Коньково;ул. Бутлерова;д.7Б,район Коньково,ул. Бутлерова,д.7Б,"55.653726,37.529834",36.0,7950000,220833
Москва;район Дмитровский;Лобненская ул.;д.13А,район Дмитровский,Лобненская ул.,д.13А,"55.889265,37.528207",56.6,8040040,142000
Москва;район Южное Тушино;Туристская ул.;д.9,район Южное Тушино,Туристская ул.,д.9,"55.847265,37.422791",45.0,8000000,177777
Москва;район Южное Медведково;Полярная ул.;д.25С15,район Южное Медведково,Полярная ул.,д.25С15,"55.882294,37.637777",52.7,8015670,152100
Москва;район Даниловский;Велозаводская ул.;д.2,район Даниловский,Велозаводская ул.,д.2,"55.716564,37.663548",38.0,8000000,210526
Москва;район Бабушкинский;ул. Летчика Бабушкина;д.24,район Бабушкинский,ул. Летчика Бабушкина,д.24,"55.866036,37.675909",40.0,8000000,200000
Москва;район Южнопортовый;5-я Кожуховская ул.;д.13,район Южнопортовый,5-я Кожуховская ул.,д.13,"55.705569,37.670833",38.0,8000000,210526
Москва;район Хорошево-Мневники;ул. Маршала Тухачевского;д.24К1,район Хорошево-Мневники,ул. Маршала Тухачевского,д.24К1,"55.784091,37.476636",36.0,8000000,222222
Москва;район Бирюлево Восточное;Михневская ул.;д.8,район Бирюлево Восточное,Михневская ул.,д.8,"55.579811,37.671310",63.6,8026400,126201
Москва;район Северное Бутово;Феодосийская ул.,unknown,unknown,unknown,"55.560316,37.579080",54.8,8111880,148000
Москва;район Некрасовка;Покровская ул.;д.17Ак3,район Некрасовка,Покровская ул.,д.17Ак3,"55.698619,37.933672",64.1,8056730,125690
Москва;Десеновское поселение;пос. Ватутинки;район Десёновское;ул. 4-я Ватутинская;д.вл6,район Десёновское,ул. 4-я Ватутинская,д.вл6,"55.510119,37.346191",54.1,8134832,150450
Москва;Внуковское поселение;район Внуковское;бул. Андрея Тарковского;д.4,район Внуковское,бул. Андрея Тарковского,д.4,"55.628490,37.341287",43.0,8100000,188372
Москва;район Митино;Муравская ул.;д.42к2,район Митино,Муравская ул.,д.42к2,"55.859610,37.372422",60.0,8200000,136666
Москва;район Митино;Муравская ул.;д.42к2,район Митино,Муравская ул.,д.42к2,"55.859610,37.372422",60.0,8170000,136166
