address,district,street,house_number,coords,area,full_price,weighted_price
Москва;район Некрасовка;ул. Лавриненко;д.5,район Некрасовка,ул. Лавриненко,д.5,"55.701587,37.946598",37.4,5223600,139668
Москва;район Некрасовка;ул. Лавриненко;д.5,район Некрасовка,ул. Лавриненко,д.5,"55.701587,37.946598",37.4,5223600,139668
Москва;район Можайский;ул. Багрицкого;д.10к4,район Можайский,ул. Багрицкого,д.10к4,"55.723470,37.433184",41.8,10868000,260000
Москва;район Восточное Измайлово;12-я Парковая ул.;д.5,район Восточное Измайлово,12-я Парковая ул.,д.5,"55.789644,37.810045",32.6,5248600,161000
Москва;район Пресненский;наб. Пресненская;д.8с1,район Пресненский,наб. Пресненская,д.8с1,"55.747115,37.539078",108.0,65000000,601851
Москва;район Пресненский;1-й Красногвардейский проезд;д.21с2,район Пресненский,1-й Красногвардейский проезд,д.21с2,"55.749380,37.534092",76.0,34900000,459210
Москва;район Нагорный;Симферопольский бул.;д.7кБ,район Нагорный,Симферопольский бул.,д.7кБ,"55.659307,37.611087",39.0,8600000,220512
Москва;район Хорошево-Мневники;3-я Хорошевская ул.;д.7к8,район Хорошево-Мневники,3-я Хорошевская ул.,д.7к8,"55.786738,37.492455",48.0,9936000,207000
Москва;район Печатники;Батюнинская ул.;д.5,район Печатники,Батюнинская ул.,д.5,"55.657575,37.706389",31.7,5990000,188958
Москва;район Некрасовка;Покровская ул.;д.14,район Некрасовка,Покровская ул.,д.14,"55.699548,37.936699",38.5,5434250,141149
Москва;Сосенское поселение;район Сосенское;ул. Сервантеса;д.1к1,район Сосенское,ул. Сервантеса,д.1к1,"55.589926,37.452633",41.2,6288000,152621
Москва;район Хорошево-Мневники;3-я Хорошевская ул.;д.7к2,район Хорошево-Мневники,3-я Хорошевская ул.,д.7к2,"55.786870,37.494979",46.9,9004000,191982
Москва;район Раменки;Воробьевское ш.;д.4С1,район Раменки,Воробьевское ш.,д.4С1,"55.727886,37.536356",46.7,23000000,492083
Москва;район Некрасовка;ул. Лавриненко;д.5,район Некрасовка,ул. Лавриненко,д.5,"55.701587,37.946598",37.3,5209700,139670
Москва;район Тимирязевский;Астрадамский проезд;д.4Ак2,район Тимирязевский,Астрадамский проезд,д.4Ак2,"55.811295,37.561787",110.0,27000000,245454
Москва;район Дмитровский;Дмитровское ш.;д.107к2Г,район Дмитровский,Дмитровское ш.,д.107к2Г,"55.880212,37.540973",25.0,5090000,203600
Москва;район Дмитровский;Дмитровское ш.;д.107к2Г,район Дмитровский,Дмитровское ш.,д.107к2Г,"55.880212,37.540973",41.0,5380000,131219
Москва;район Кунцево;Кунцевская ул.;д.2,район Кунцево,Кунцевская ул.,д.2,"55.731186,37.422503",38.0,7800000,205263
Москва;район Северный;Дмитровское ш.;д.122Дк1,район Северный,Дмитровское ш.,д.122Дк1,"55.922878,37.547917",89.6,18700000,208705
Москва;район Раменки;Воробьевское ш.;д.4,район Раменки,Воробьевское ш.,д.4,"55.727693,37.535359",48.8,21044000,431229
Москва;район Тверской;ул. Фадеева;д.4А,район Тверской,ул. Фадеева,д.4А,"55.774867,37.601609",60.0,45000000,750000
Москва;район Тверской;ул. Фадеева;д.4А,район Тверской,ул. Фадеева,д.4А,"55.774867,37.601609",60.0,45000000,750000
Москва;район Некрасовка;ул. Вертолетчиков;д.4к6,район Некрасовка,ул. Вертолетчиков,д.4к6,"55.702784,37.946625",39.9,5733000,143684
Москва;район Южное Тушино;ул. Фабрициуса;д.18,район Южное Тушино,ул. Фабрициуса,д.18,"55.843965,37.446910",39.4,8372000,212487
Москва;район Хорошевский;ул. Авиаконструктора Сухого;д.2к1,район Хорошевский,ул. Авиаконструктора Сухого,д.2к1,"55.786313,37.542428",52.0,13600000,261538
