address,district,street,house_number,coords,area,full_price,weighted_price
Москва;район Северное Медведково;Широкая ул.;д.7К2,район Северное Медведково,Широкая ул.,д.7К2,"55.888912,37.655463",37.0,6700000,181081
Москва;Сосенское поселение;район Сосенское;ул. Сервантеса;д.3к2,район Сосенское,ул. Сервантеса,д.3к2,"55.591467,37.452651",42.5,6700000,157647
Москва;район Бирюлево Восточное;Михневская ул.;д.8,район Бирюлево Восточное,Михневская ул.,д.8,"55.579811,37.671310",46.3,6713500,145000
Москва;район Рязанский;2-я Институтская ул.;д.6С12,район Рязанский,2-я Институтская ул.,д.6С12,"55.723919,37.777117",39.2,6758080,172400
Москва;район Гольяново;Амурская ул.;д.вл3,район Гольяново,Амурская ул.,д.вл3,"55.808478,37.758797",41.4,6750000,163043
Москва;район Филевский парк;2-я Филевская ул.;д.5К3,район Филевский парк,2-я Филевская ул.,д.5К3,"55.736164,37.490604",27.0,6790000,251481
Москва;район Марьино;Донецкая ул.;д.30к1,район Марьино,Донецкая ул.,д.30к1,"55.645476,37.707215",37.5,6750000,180000
Москва;район Орехово-Борисово Южное;Ясный ЖК,unknown,unknown,unknown,"55.599987,37.725343",33.0,6773700,205263
Москва;пос. Коммунарка;район Сосенское;ул. Бачуринская,пос. Коммунарка,район Сосенское,ул. Бачуринская,"55.579154,37.481033",41.2,6768574,164285
Москва;район Южное Бутово;Столичные поляны ЖК,unknown,unknown,unknown,"55.554532,37.556217",40.7,6799000,167051
Москва;район Орехово-Борисово Южное;Ясеневая ул.;д.вл14,район Орехово-Борисово Южное,Ясеневая ул.,д.вл14,"55.602281,37.730248",39.5,6865100,173800
Москва;район Дмитровский;Лобненская ул.;д.13А,район Дмитровский,Лобненская ул.,д.13А,"55.889820,37.528950",41.8,6812478,162900
Москва;район Лефортово;ул. Золоторожский Вал;д.11С20,район Лефортово,ул. Золоторожский Вал,д.11С20,"55.750252,37.699849",31.5,6840300,217152
Москва;пос. Коммунарка;район Сосенское;ул. Лазурная;д.14,район Сосенское,ул. Лазурная,д.14,"55.566949,37.470833",43.0,6800000,158139
Москва;район Измайлово;Измайловский проезд;д.вл11,район Измайлово,Измайловский проезд,д.вл11,"55.796795,37.765992",35.7,6866756,192400
Москва;район Солнцево;Производственная ул.;д.6С20,район Солнцево,Производственная ул.,д.6С20,"55.643526,37.389292",38.3,6814910,177934
Москва;район Некрасовка;ул. Липчанского;д.4,район Некрасовка,ул. Липчанского,д.4,"55.704266,37.935819",38.7,6818280,176182
Москва;район Алексеевский;ул. Кибальчича;д.11К1,район Алексеевский,ул. Кибальчича,д.11К1,"55.816525,37.651044",31.1,6800000,218649
Москва;район Головинский;Ленинградское ш.;д.58,район Головинский,Ленинградское ш.,д.58,"55.843476,37.481538",35.2,6850000,194602
Москва;район Котловка;Нагорный бул.;д.5К2,район Котловка,Нагорный бул.,д.5К2,"55.674352,37.594189",32.0,6875000,214843
Москва;Московский;район Первый Московский Город-Парк;ул. Бианки;д.4К2,район Первый Московский Город-Парк,ул. Бианки,д.4К2,"55.601940,37.360016",37.7,6800000,180371
Москва;район Южное Бутово;Скобелевская ул.;д.3К1,район Южное Бутово,Скобелевская ул.,д.3К1,"55.549536,37.557475",35.7,6800000,190476
Москва;район Новокосино;Салтыковская ул.;д.33К1,район Новокосино,Салтыковская ул.,д.33К1,"55.740350,37.874913",39.0,6800000,174358
Москва;район Коптево;Старокоптевский пер.;д.8С5,район Коптево,Старокоптевский пер.,д.8С5,"55.836968,37.518274",33.2,6920000,208433
Москва;район Ховрино;ул. Дыбенко,unknown,unknown,unknown,"55.867591,37.483547",33.1,6928483,209572
