address,district,street,house_number,coords,area,full_price,weighted_price
Москва;Сосенское поселение;д. Столбово;район Сосенское;д.4,д. Столбово,район Сосенское,д.4,"55.562307,37.471758",54.2,7500000,138376
Москва;пос. Коммунарка;район Сосенское;ул. Бачуринская;д.13,район Сосенское,ул. Бачуринская,д.13,"55.576874,37.481585",50.0,7500000,150000
Москва;район Люблино;Люблинская ул.;д.76А,район Люблино,Люблинская ул.,д.76А,"55.661913,37.729556",59.1,7635720,129200
Москва;район Ярославский;ул. Красная Сосна,unknown,unknown,unknown,"55.850043,37.683113",50.5,7625500,151000
Москва;район Митино;Муравская ул.;д.38к2,район Митино,Муравская ул.,д.38к2,"55.862681,37.372440",60.5,7600000,125578
Москва;район Рязанский;2-й Грайвороновский проезд,unknown,unknown,unknown,"55.726641,37.748551",49.0,7747390,158110
Москва;район Некрасовка;Люберецкие Поля мкр;12-й кв-л;д.к8,Люберецкие Поля мкр,12-й кв-л,д.к8,"55.707827,37.934093",70.3,7744255,110160
Москва;район Головинский;Кронштадтский бул.;д.6к4,район Головинский,Кронштадтский бул.,д.6к4,"55.840730,37.494404",43.0,7650000,177906
Москва;пос. Коммунарка;район Сосенское;ул. Бачуринская,пос. Коммунарка,район Сосенское,ул. Бачуринская,"55.579154,37.481033",53.5,7687200,143685
Москва;район Москворечье-Сабурово;пер. 2-й Котляковский,unknown,unknown,unknown,"55.652128,37.629346",43.3,7739009,178730
Москва;район Лефортово;Юрьевский пер.;д.22К1,район Лефортово,Юрьевский пер.,д.22К1,"55.762530,37.717447",42.6,7700000,180751
Москва;район Войковский;ул. Адмирала Макарова;д.6С13,район Войковский,ул. Адмирала Макарова,д.6С13,"55.836865,37.492834",35.6,7719148,216830
Москва;район Некрасовка;ул. Маресьева;д.3,район Некрасовка,ул. Маресьева,д.3,"55.707994,37.930465",60.3,7700000,127694
Москва;район Марьино;Донецкая ул.;д.30к2,район Марьино,Донецкая ул.,д.30к2,"55.646223,37.705832",44.1,7700000,174603
Москва;район Рязанский;2-й Грайвороновский проезд,unknown,unknown,unknown,"55.726641,37.748551",47.0,7750300,164900
Москва;Сосенское поселение;район Сосенское;бул. Веласкеса;д.4,район Сосенское,бул. Веласкеса,д.4,"55.591915,37.457502",53.0,7800000,147169
Москва;район Выхино-Жулебино;Рязанский просп.;д.82К3,район Выхино-Жулебино,Рязанский просп.,д.82К3,"55.707836,37.825820",47.5,7800000,164210
Москва;пос. Коммунарка;район Сосенское;Москва А101 ЖК,пос. Коммунарка,район Сосенское,Москва А101 ЖК,"55.564505,37.487746",53.8,7800000,144981
Москва;район Котловка;ул. Ремизова;д.15К1,район Котловка,ул. Ремизова,д.15К1,"55.675387,37.604574",44.0,7800000,177272
Москва;район Выхино-Жулебино;Ташкентская ул.;д.4К1,район Выхино-Жулебино,Ташкентская ул.,д.4К1,"55.709404,37.817771",47.0,7800000,165957
Москва;район Зябликово;Кустанайская ул.;д.10К1,район Зябликово,Кустанайская ул.,д.10К1,"55.618166,37.752760",46.0,7800000,169565
Москва;район Хорошево-Мневники;ул. Мневники,unknown,unknown,unknown,"55.772702,37.498125",38.7,7894800,203999
Москва;район Левобережный;Прибрежный проезд;д.8,район Левобережный,Прибрежный проезд,д.8,"55.872592,37.462433",40.5,7850000,193827
Москва;район Западное Дегунино;Дмитровское ш.;д.71к2с4,район Западное Дегунино,Дмитровское ш.,д.71к2с4,"55.854960,37.559036",39.3,7860000,200000
Москва;район Теплый Стан;ул. Академика Варги;д.28,район Теплый Стан,ул. Академика Варги,д.28,"55.632753,37.474004",44.6,7950000,178251
