address,district,street,house_number,coords,area,full_price,weighted_price
Москва;район Хамовники;1-й Неопалимовский пер.;д.8,район Хамовники,1-й Неопалимовский пер.,д.8,"55.740760,37.581047",167.0,81926520,490577
Москва;район Хорошевский;Чапаевский пер.;д.3,район Хорошевский,Чапаевский пер.,д.3,"55.798480,37.520671",155.0,81926520,528558
Москва;район Хорошевский;Чапаевский пер.;д.3,район Хорошевский,Чапаевский пер.,д.3,"55.798480,37.520671",158.9,83000000,522341
Москва;район Хамовники;Денежный пер.;д.7К2,район Хамовники,Денежный пер.,д.7К2,"55.743593,37.587128",151.0,85000000,562913
Москва;район Хамовники;ул. Льва Толстого;д.23/7кв,район Хамовники,ул. Льва Толстого,д.23/7кв,"55.734420,37.583948",139.0,85850000,617625
Москва;район Хамовники;Пожарский пер.;д.11,район Хамовники,Пожарский пер.,д.11,"55.741500,37.601331",144.2,86274927,598300
Москва;район Пресненский;Скатертный пер.;д.22,район Пресненский,Скатертный пер.,д.22,"55.756771,37.592725",151.0,87000000,576158
Москва;район Раменки;Мосфильмовская ул.;д.8,район Раменки,Мосфильмовская ул.,д.8,"55.723237,37.527903",235.1,88858764,377961
Москва;район Раменки;Мосфильмовская ул.;д.70к6,район Раменки,Мосфильмовская ул.,д.70к6,"55.716215,37.508535",220.0,90000000,409090
Москва;район Пресненский;Сытинский туп.;д.1С4,район Пресненский,Сытинский туп.,д.1С4,"55.763964,37.599723",138.0,90000000,652173
Москва;район Тверской;ул. Петровка;д.17С1,район Тверской,ул. Петровка,д.17С1,"55.764323,37.616351",206.0,92000000,446601
Москва;район Тверской;ул. Петровка;д.17С1,район Тверской,ул. Петровка,д.17С1,"55.764323,37.616351",197.7,92000000,465351
Москва;район Тверской;ул. Петровка;д.17С1,район Тверской,ул. Петровка,д.17С1,"55.764323,37.616351",197.7,92000000,465351
Москва;район Хамовники;Пожарский пер.;д.11,район Хамовники,Пожарский пер.,д.11,"55.741500,37.601331",165.0,92990000,563575
Москва;район Хамовники;Пожарский пер.;д.11,район Хамовники,Пожарский пер.,д.11,"55.741500,37.601331",165.0,92990000,563575
Москва;район Тверской;2-й Щемиловский пер.;д.5а,район Тверской,2-й Щемиловский пер.,д.5а,"55.778801,37.608742",173.0,93000000,537572
Москва;район Тверской;Воротниковский пер.;д.4,район Тверской,Воротниковский пер.,д.4,"55.769357,37.602939",165.0,93900396,569093
Москва;район Пресненский;пер. Брюсов;д.6,район Пресненский,пер. Брюсов,д.6,"55.758934,37.607691",127.0,94530600,744335
Москва;район Якиманка;1-й Спасоналивковский пер.;д.20,район Якиманка,1-й Спасоналивковский пер.,д.20,"55.733797,37.614033",170.0,95000000,558823
Москва;район Очаково-Матвеевское;Нежинская ул.;д.1к1,район Очаково-Матвеевское,Нежинская ул.,д.1к1,"55.718973,37.478908",176.7,94530600,534977
Москва;район Якиманка;ул. Большая Полянка;д.43С3,район Якиманка,ул. Большая Полянка,д.43С3,"55.733695,37.620052",155.0,97681620,630204
Москва;район Хамовники;ул. Льва Толстого;д.23/7кв,район Хамовники,ул. Льва Толстого,д.23/7кв,"55.734420,37.583948",177.0,98800000,558192
Москва;район Якиманка;ул. Большая Полянка;д.43С3,район Якиманка,ул. Большая Полянка,д.43С3,"55.733695,37.620052",192.0,98500444,513023
Москва;район Якиманка;Малый Толмачевский пер.;д.8С1,район Якиманка,Малый Толмачевский пер.,д.8С1,"55.741733,37.619028",208.0,99900000,480288
Москва;район Покровское-Стрешнево;Ленинградское ш.;д.23к1с2,район Покровское-Стрешнево,Ленинградское ш.,д.23к1с2,"55.824309,37.484460",165.6,102300000,617753
