address,district,street,house_number,coords,area,full_price,weighted_price
Москва;район Ломоносовский;ул. Архитектора Власова;д.8,район Ломоносовский,ул. Архитектора Власова,д.8,"55.678164,37.548699",91.0,26000000,285714
Москва;район Дорогомилово;Кутузовский просп.;д.4/2,район Дорогомилово,Кутузовский просп.,д.4/2,"55.750727,37.562272",65.0,30000000,461538
Москва;район Раменки;Мосфильмовская ул.;д.88к2с5,район Раменки,Мосфильмовская ул.,д.88к2с5,"55.704935,37.492105",80.0,31800000,397500
Москва;район Раменки;Мосфильмовская ул.;д.88к4с1,район Раменки,Мосфильмовская ул.,д.88к4с1,"55.703185,37.491548",87.0,33000000,379310
Москва;район Пресненский;2-я Черногрязская ул.;д.6к3,район Пресненский,2-я Черногрязская ул.,д.6к3,"55.762247,37.549040",72.0,33500000,465277
Москва;район Пресненский;ул. Сергея Макеева;д.9к1,район Пресненский,ул. Сергея Макеева,д.9к1,"55.760915,37.550208",77.0,35500000,461038
Москва;район Раменки;Ломоносовский просп.;д.25к5,район Раменки,Ломоносовский просп.,д.25к5,"55.692008,37.530939",115.0,47900000,416521
Москва;район Басманный;Большой Казенный пер.;д.1/2С1,район Басманный,Большой Казенный пер.,д.1/2С1,"55.759912,37.653110",172.5,50416320,292268
Москва;район Пресненский;наб. Пресненская;д.6с2,район Пресненский,наб. Пресненская,д.6с2,"55.748143,37.540488",152.0,68311000,449414
Москва;район Очаково-Матвеевское;Староволынская ул.;д.15к2,район Очаково-Матвеевское,Староволынская ул.,д.15к2,"55.713725,37.479061",160.0,85000000,531250
Москва;район Некрасовка;Люберецкие Поля мкр;13-й кв-л;д.к6В,Люберецкие Поля мкр,13-й кв-л,д.к6В,"55.702242,37.949913",56.5,5997050,106142
Москва;район Бирюлево Западное;Булатниковский проезд;д.10к3,район Бирюлево Западное,Булатниковский проезд,д.10к3,"55.588735,37.654763",46.0,6350000,138043
Москва;район Некрасовка;ул. Вертолетчиков;д.4к7,район Некрасовка,ул. Вертолетчиков,д.4к7,"55.703951,37.946886",55.8,6475200,116043
Москва;район Можайский;Беловежская ул.;д.39К4,район Можайский,Беловежская ул.,д.39К4,"55.711600,37.395697",52.0,8300000,159615
Москва;пос. Коммунарка;район Сосенское;ул. Сосенский Стан;д.17,район Сосенское,ул. Сосенский Стан,д.17,"55.565137,37.476932",58.1,9600000,165232
Москва;район Кунцево;ул. Академика Павлова;д.21К1,район Кунцево,ул. Академика Павлова,д.21К1,"55.747388,37.404591",44.7,9800000,219239
Москва;район Кунцево;ул. Академика Павлова;д.21К1,район Кунцево,ул. Академика Павлова,д.21К1,"55.747388,37.404591",44.7,9800000,219239
Москва;район Марьина роща;Октябрьская ул.;д.16А,район Марьина роща,Октябрьская ул.,д.16А,"55.786850,37.614509",42.0,10250000,244047
Москва;район Алексеевский;Ракетный бул.;д.8,район Алексеевский,Ракетный бул.,д.8,"55.817653,37.650999",54.5,10250000,188073
Москва;район Кузьминки;ул. Юных Ленинцев;д.47К3,район Кузьминки,ул. Юных Ленинцев,д.47К3,"55.702536,37.756865",57.0,10980000,192631
Москва;район Черемушки;Новочеремушкинская ул.;д.58,район Черемушки,Новочеремушкинская ул.,д.58,"55.668386,37.563790",51.0,11886200,233062
Москва;район Хорошево-Мневники;Причальный проезд;д.8к1,район Хорошево-Мневники,Причальный проезд,д.8к1,"55.760494,37.518551",62.0,11900000,191935
Москва;район Строгино;Таллинская ул.;д.2,район Строгино,Таллинская ул.,д.2,"55.799446,37.392140",58.0,12600000,217241
Москва;район Раменки;ул. Пудовкина;д.6К1,район Раменки,ул. Пудовкина,д.6К1,"55.728368,37.532340",61.0,13690000,224426
Москва;район Орехово-Борисово Северное;Каширское ш.;д.94К1,район Орехово-Борисово Северное,Каширское ш.,д.94К1,"55.614887,37.713575",58.0,14500000,250000
