address,district,street,house_number,coords,area,full_price,weighted_price
Москва;район Басманный;Нижняя Красносельская ул.;д.35С49,район Басманный,Нижняя Красносельская ул.,д.35С49,"55.775545,37.672118",22.9,7000000,305676
Москва;район Бирюлево Восточное;Ягодная ул.;д.8к2,район Бирюлево Восточное,Ягодная ул.,д.8к2,"55.575856,37.673906",50.5,7019500,139000
Москва;район Отрадное;ул. Римского-Корсакова;д.11к7,район Отрадное,ул. Римского-Корсакова,д.11к7,"55.874289,37.600379",44.4,7130640,160600
Москва;район Дмитровский;Дмитровское ш.;д.107Ак1,район Дмитровский,Дмитровское ш.,д.107Ак1,"55.880687,37.541351",35.5,7114311,200403
Москва;район Раменки;ул. Лобачевского;д.120,район Раменки,ул. Лобачевского,д.120,"55.696210,37.469299",37.6,7126219,189376
Москва;район Преображенское;ул. Преображенский Вал;д.24К6,район Преображенское,ул. Преображенский Вал,д.24К6,"55.790868,37.713620",27.5,7100000,258181
Москва;район Бирюлево Восточное;Ягодная ул.;д.8к3,район Бирюлево Восточное,Ягодная ул.,д.8к3,"55.575073,37.674346",51.2,7116800,139000
Москва;район Южное Бутово;Старокрымская ул.;д.15к2,район Южное Бутово,Старокрымская ул.,д.15к2,"55.557968,37.554905",50.0,7123000,142460
Москва;район Южнопортовый;Метрополия ЖК;д.4,район Южнопортовый,Метрополия ЖК,д.4,"55.720987,37.693549",33.0,7194000,218000
Москва;район Солнцево;Боровское ш.;д.2Ак3,район Солнцево,Боровское ш.,д.2Ак3,"55.662152,37.425523",38.3,7162100,187000
Москва;район Марьина роща;Складочная ул.;д.6С10,район Марьина роща,Складочная ул.,д.6С10,"55.802440,37.599717",39.8,7174137,180300
Москва;район Хорошевский;ул. Зорге,unknown,unknown,unknown,"55.782595,37.509886",34.8,7203600,207000
Москва;район Дмитровский;Яхромская ул.;д.8,район Дмитровский,Яхромская ул.,д.8,"55.884802,37.540389",42.6,7200000,169014
Москва;район Отрадное;Жилой Поколение кв-л,unknown,unknown,unknown,"55.849765,37.579942",39.7,7223415,181950
Москва;район Покровское-Стрешнево;Волоколамский проезд,unknown,unknown,unknown,"55.816690,37.427051",38.6,7171973,185898
Москва;район Зябликово;Ореховый бул.;д.24С2,район Зябликово,Ореховый бул.,д.24С2,"55.612576,37.751172",41.2,7230600,175500
Москва;район Головинский;Ленинградское ш.;д.58С24,район Головинский,Ленинградское ш.,д.58С24,"55.843030,37.483041",35.6,7200000,202247
Москва;район Савеловский;ул. Нижняя Масловка;д.18,район Савеловский,ул. Нижняя Масловка,д.18,"55.791901,37.571938",33.0,7150000,216666
Москва;район Алексеевский;Новоалексеевская ул.;д.16С1,район Алексеевский,Новоалексеевская ул.,д.16С1,"55.807044,37.649143",38.1,7240000,189926
Москва;район Рязанский;ул. Федора Полетаева;д.15А,район Рязанский,ул. Федора Полетаева,д.15А,"55.709779,37.783770",40.2,7200000,178926
Москва;район Солнцево;Боровское ш.;д.2Ак3,район Солнцево,Боровское ш.,д.2Ак3,"55.662152,37.425523",36.6,7298040,199400
Москва;район Северное Бутово;Феодосийская ул.,unknown,unknown,unknown,"55.560316,37.579080",37.5,7261936,193600
Москва;район Чертаново Южное;Варшавское ш.;д.170Е,район Чертаново Южное,Варшавское ш.,д.170Е,"55.583726,37.580668",37.0,7261392,196359
Москва;район Ховрино;Клинская ул.;д.14к2,район Ховрино,Клинская ул.,д.14к2,"55.869880,37.495177",38.0,7250000,190789
Москва;район Солнцево;Боровское ш.;д.2Ак3,район Солнцево,Боровское ш.,д.2Ак3,"55.662285,37.424087",40.8,7311360,179200
