address,district,street,house_number,coords,area,full_price,weighted_price
Москва;Троицк;район Троицк;В мкр;д.10,район Троицк,В мкр,д.10,"55.489412,37.298868",34.3,4550000,132653
Москва;Троицк;район Троицк;ул. Текстильщиков;д.6,район Троицк,ул. Текстильщиков,д.6,"55.490850,37.305605",34.0,4750000,139705
Москва;район Бирюлево Западное;Булатниковская ул.;д.5К5,район Бирюлево Западное,Булатниковская ул.,д.5К5,"55.578177,37.653191",33.0,4850000,146969
Москва;район Нагатинский затон;Коломенская ул.;д.12к1,район Нагатинский затон,Коломенская ул.,д.12к1,"55.680686,37.696274",30.0,4956200,165206
Москва;Сосенское поселение;район Сосенское;ул. Василия Ощепкова;д.6,район Сосенское,ул. Василия Ощепкова,д.6,"55.555000,37.467221",27.0,5150000,190740
Москва;Щербинка;район Щербинка;ул. Космонавтов;д.5,район Щербинка,ул. Космонавтов,д.5,"55.516405,37.535610",35.1,5150000,146723
Москва;Троицк;район Троицк;ул. Нагорная;д.4,район Троицк,ул. Нагорная,д.4,"55.494221,37.300242",40.0,5200000,130000
Москва;район Текстильщики;1-й Грайвороновский проезд;д.9А,район Текстильщики,1-й Грайвороновский проезд,д.9А,"55.722147,37.723367",29.7,5300000,178451
Москва;район Бирюлево Восточное;Михневский проезд;д.6,район Бирюлево Восточное,Михневский проезд,д.6,"55.576661,37.668246",40.0,5400000,135000
Москва;район Лосиноостровский;Анадырский проезд;д.49,район Лосиноостровский,Анадырский проезд,д.49,"55.876238,37.700172",36.0,5445000,151250
Москва;район Головинский;Онежская ул.;д.12,район Головинский,Онежская ул.,д.12,"55.849635,37.521426",25.0,5500000,220000
Москва;район Вешняки;ул. Старый Гай;д.1К2,район Вешняки,ул. Старый Гай,д.1К2,"55.741151,37.831201",33.0,5500000,166666
Москва;район Некрасовка;ул. Вертолетчиков;д.1,район Некрасовка,ул. Вертолетчиков,д.1,"55.700065,37.939735",39.3,5546650,141136
Москва;район Некрасовка;ул. Вертолетчиков;д.13,район Некрасовка,ул. Вертолетчиков,д.13,"55.704017,37.940921",39.3,5546650,141136
Москва;район Некрасовка;ул. Недорубова;д.18к2,район Некрасовка,ул. Недорубова,д.18к2,"55.701841,37.936196",32.0,5650000,176562
Москва;Московский;район Первый Московский Город-Парк;ул. Никитина;д.6,район Первый Московский Город-Парк,ул. Никитина,д.6,"55.605282,37.359450",45.0,5650000,125555
Москва;район Люблино;Цимлянская ул.;д.3к1,район Люблино,Цимлянская ул.,д.3к1,"55.670844,37.775433",23.0,5650000,245652
"Москва;Московский поселение;район Московский;Киевское шоссе, 23-й км;д.14к3",район Московский,"Киевское шоссе, 23-й км",д.14к3,"55.633790,37.415469",41.0,5770000,140731
Москва;район Рязанский;Окская ул.;д.42/1К1,район Рязанский,Окская ул.,д.42/1К1,"55.716534,37.775343",32.0,5750000,179687
Москва;район Люблино;просп. 40 лет Октября;д.14к1,район Люблино,просп. 40 лет Октября,д.14к1,"55.679275,37.744639",32.1,5800000,180685
Москва;район Некрасовка;Покровская ул.;д.17к2,район Некрасовка,Покровская ул.,д.17к2,"55.698493,37.936375",35.0,5800000,165714
Москва;район Северный;Дмитровское ш.;д.169К3,район Северный,Дмитровское ш.,д.169К3,"55.932344,37.542931",35.0,5800000,165714
Москва;район Митино;Митинская ул.;д.16,район Митино,Митинская ул.,д.16,"55.842464,37.373302",29.1,5850000,201030
Москва;Десеновское поселение;район Десёновское;ул. 3-я Нововатутинская;д.13к1,район Десёновское,ул. 3-я Нововатутинская,д.13к1,"55.517974,37.343793",36.8,5950000,161596
"Москва;Московский поселение;район Московский;Киевское шоссе, 23-й км;д.14к6",район Московский,"Киевское шоссе, 23-й км",д.14к6,"55.633236,37.415577",41.0,5900000,143902
