address,district,street,house_number,coords,area,full_price,weighted_price
Москва;район Некрасовка;ул. Вертолетчиков;д.13,район Некрасовка,ул. Вертолетчиков,д.13,"55.704017,37.940921",60.5,6476000,107041
Москва;район Некрасовка;Люберецкие Поля мкр;13-й кв-л;д.к14,Люберецкие Поля мкр,13-й кв-л,д.к14,"55.703459,37.945116",60.5,6524000,107834
Москва;район Хорошево-Мневники;Шелепихинская наб.;д.34к1,район Хорошево-Мневники,Шелепихинская наб.,д.34к1,"55.761320,37.512505",68.6,15071000,219693
Москва;район Хорошево-Мневники;Шелепихинская наб.;д.34к2,район Хорошево-Мневники,Шелепихинская наб.,д.34к2,"55.762789,37.508984",73.5,18822000,256081
Москва;район Щукино;Авиационная ул.;д.77к2,район Щукино,Авиационная ул.,д.77к2,"55.809348,37.450863",80.3,20365000,253611
Москва;район Тимирязевский;Дмитровское ш.;д.13А,район Тимирязевский,Дмитровское ш.,д.13А,"55.818397,37.573537",92.0,21821000,237184
Москва;район Тимирязевский;Дмитровское ш.;д.13А,район Тимирязевский,Дмитровское ш.,д.13А,"55.818397,37.573537",83.6,22814000,272894
Москва;район Хорошево-Мневники;Шелепихинская наб.;д.34к2,район Хорошево-Мневники,Шелепихинская наб.,д.34к2,"55.762789,37.508984",94.2,24115000,255997
Москва;район Тимирязевский;Дмитровское ш.;д.13А,район Тимирязевский,Дмитровское ш.,д.13А,"55.818397,37.573537",95.6,25106000,262615
Москва;район Сокол;ул. Алабяна;д.13к1,район Сокол,ул. Алабяна,д.13к1,"55.799937,37.505903",82.0,37000000,451219
Москва;район Раменки;Минская ул.;д.2кА,район Раменки,Минская ул.,д.2кА,"55.716372,37.503729",96.1,37206000,387159
Москва;район Тимирязевский;Дмитровское ш.;д.13А,район Тимирязевский,Дмитровское ш.,д.13А,"55.818397,37.573537",99.6,39222000,393795
Москва;район Замоскворечье;Мытная ул.;д.7с1,район Замоскворечье,Мытная ул.,д.7с1,"55.722142,37.618569",74.3,40838000,549636
Москва;район Раменки;Минская ул.;д.2кА,район Раменки,Минская ул.,д.2кА,"55.716372,37.503729",111.0,43070000,388018
Москва;район Хорошевский;ул. Гризодубовой;д.2,район Хорошевский,ул. Гризодубовой,д.2,"55.782572,37.531936",140.0,47265300,337609
Москва;район Замоскворечье;Мытная ул.;д.7с1,район Замоскворечье,Мытная ул.,д.7с1,"55.722142,37.618569",81.0,48904000,603753
Москва;район Хамовники;Малая Пироговская ул.;д.8,район Хамовники,Малая Пироговская ул.,д.8,"55.729610,37.570474",104.6,58616000,560382
Москва;район Хамовники;Малая Пироговская ул.;д.8,район Хамовники,Малая Пироговская ул.,д.8,"55.729610,37.570474",111.9,68893000,615665
Москва;район Хамовники;Погодинская ул.;д.4,район Хамовники,Погодинская ул.,д.4,"55.734973,37.571013",121.4,69561000,572990
Москва;район Пресненский;1-й Красногвардейский проезд;д.21с1,район Пресненский,1-й Красногвардейский проезд,д.21с1,"55.750028,37.534397",92.8,70000000,754310
Москва;район Пресненский;наб. Пресненская;д.12,район Пресненский,наб. Пресненская,д.12,"55.749511,37.537083",139.0,74364072,534993
Москва;район Чертаново Северное;Сумской проезд;д.2К1,район Чертаново Северное,Сумской проезд,д.2К1,"55.635970,37.614491",44.4,7650000,172297
Москва;район Орехово-Борисово Южное;Каширское ш.;д.65к3,район Орехово-Борисово Южное,Каширское ш.,д.65к3,"55.598858,37.725271",71.3,11000000,154277
Москва;район Хорошевский;ул. Авиаконструктора Сухого;д.2к2,район Хорошевский,ул. Авиаконструктора Сухого,д.2к2,"55.786217,37.542231",57.0,16000000,280701
Москва;район Пресненский;наб. Пресненская;д.10с2,район Пресненский,наб. Пресненская,д.10с2,"55.747510,37.534954",52.0,28000000,538461
