address,district,street,house_number,coords,area,full_price,weighted_price
Москва;район Пресненский;Ходынская ул.;д.2,район Пресненский,Ходынская ул.,д.2,"55.770806,37.564212",70.8,22100000,312146
Москва;район Хорошевский;ул. Авиаконструктора Сухого;д.2к1,район Хорошевский,ул. Авиаконструктора Сухого,д.2к1,"55.786313,37.542428",82.1,23100000,281364
Москва;район Проспект Вернадского;ул. Удальцова;д.27,район Проспект Вернадского,ул. Удальцова,д.27,"55.674174,37.509792",65.3,23500000,359877
Москва;район Раменки;Мосфильмовская ул.;д.88к2с5,район Раменки,Мосфильмовская ул.,д.88к2с5,"55.704935,37.492105",79.7,23900000,299874
Москва;район Раменки;Мичуринский просп.;д.34,район Раменки,Мичуринский просп.,д.34,"55.698285,37.497872",85.0,27500000,323529
Москва;район Раменки;Мосфильмовская ул.;д.88к2с5,район Раменки,Мосфильмовская ул.,д.88к2с5,"55.704935,37.492105",80.0,28500000,356250
Москва;район Тропарево-Никулино;просп. Вернадского;д.94к4,район Тропарево-Никулино,просп. Вернадского,д.94к4,"55.652999,37.471740",66.0,29400000,445454
Москва;район Беговой;Ленинградский просп.;д.15С28,район Беговой,Ленинградский просп.,д.15С28,"55.781509,37.570465",76.0,30000000,394736
Москва;район Раменки;Мосфильмовская ул.;д.88к2с4,район Раменки,Мосфильмовская ул.,д.88к2с4,"55.704093,37.493156",84.0,30500000,363095
Москва;район Обручевский;Ленинский просп.;д.111к1,район Обручевский,Ленинский просп.,д.111к1,"55.661328,37.509343",131.1,30500000,232646
Москва;район Пресненский;1-й Красногвардейский проезд;д.21с2,район Пресненский,1-й Красногвардейский проезд,д.21с2,"55.749380,37.534092",88.0,38820566,441142
Москва;район Хамовники;Пожарский пер.;д.10,район Хамовники,Пожарский пер.,д.10,"55.741683,37.601726",90.0,48000000,533333
Москва;район Пресненский;ул. Сергея Макеева;д.9к4,район Пресненский,ул. Сергея Макеева,д.9к4,"55.761771,37.549184",73.0,51500000,705479
Москва;район Хамовники;Комсомольский просп.;д.42С2,район Хамовники,Комсомольский просп.,д.42С2,"55.721731,37.572899",75.0,57770800,770277
Москва;район Алексеевский;Ярославская ул.;д.10к5,район Алексеевский,Ярославская ул.,д.10к5,"55.819049,37.648798",35.6,5518000,155000
Москва;район Некрасовка;Люберецкие Поля мкр;13-й кв-л;д.к6Б,Люберецкие Поля мкр,13-й кв-л,д.к6Б,"55.703139,37.950713",63.5,6571850,103493
Москва;район Царицыно;Кавказский бул.;д.9,район Царицыно,Кавказский бул.,д.9,"55.633170,37.671363",44.0,7099000,161340
Москва;район Теплый Стан;Профсоюзная ул.;д.136К2,район Теплый Стан,Профсоюзная ул.,д.136К2,"55.628988,37.511158",44.4,7900000,177927
Москва;район Котловка;Нагорная ул.;д.14К2,район Котловка,Нагорная ул.,д.14К2,"55.681468,37.605715",44.0,8500000,193181
Москва;район Братеево;Братеевская ул.;д.21,район Братеево,Братеевская ул.,д.21,"55.631519,37.752724",51.3,9250000,180311
Москва;район Бескудниковский;Дубнинская ул.;д.27К1,район Бескудниковский,Дубнинская ул.,д.27К1,"55.863707,37.565003",54.0,9500000,175925
Москва;район Солнцево;ул. Главмосстроя;д.7,район Солнцево,ул. Главмосстроя,д.7,"55.653888,37.407196",50.6,9750000,192687
Москва;район Южное Бутово;Старокрымская ул.;д.17,район Южное Бутово,Старокрымская ул.,д.17,"55.558641,37.559308",71.1,11742000,165147
Москва;район Черемушки;Новочеремушкинская ул.;д.58,район Черемушки,Новочеремушкинская ул.,д.58,"55.668386,37.563790",51.9,11886200,229021
Москва;район Даниловский;ул. Архитектора Щусева;д.1,район Даниловский,ул. Архитектора Щусева,д.1,"55.699954,37.637120",55.0,12000000,218181
