address,district,street,house_number,coords,area,full_price,weighted_price
Москва;район Арбат;Большой Афанасьевский пер.;д.28,район Арбат,Большой Афанасьевский пер.,д.28,"55.749603,37.597872",142.0,167004060,1176084
Москва;район Арбат;Большой Афанасьевский пер.;д.28,район Арбат,Большой Афанасьевский пер.,д.28,"55.749603,37.597872",142.0,167004060,1176084
Москва;район Хамовники;ул. Ефремова;д.19к2,район Хамовники,ул. Ефремова,д.19к2,"55.721863,37.571390",171.1,177916042,1039836
Москва;район Таганский;Серебряническая наб.;д.19,район Таганский,Серебряническая наб.,д.19,"55.750018,37.649741",210.0,189061200,900291
Москва;район Хамовники;ул. Усачева;д.2С3,район Хамовники,ул. Усачева,д.2С3,"55.730426,37.574067",142.0,189061200,1331416
Москва;район Арбат;Малый Новопесковский пер.;д.8,район Арбат,Малый Новопесковский пер.,д.8,"55.749633,37.577561",183.9,189061200,1028065
Москва;район Хамовники;пер. Коробейников;д.1,район Хамовники,пер. Коробейников,д.1,"55.737314,37.600891",162.0,201665280,1244847
Москва;район Хамовники;пер. 1-й Тружеников;д.17А,район Хамовники,пер. 1-й Тружеников,д.17А,"55.736828,37.574004",192.0,207967320,1083163
Москва;район Хамовники;пер. Сивцев Вражек;д.7,район Хамовники,пер. Сивцев Вражек,д.7,"55.747191,37.597055",152.0,207967320,1368206
Москва;район Хамовники;2-я Фрунзенская ул.;д.8,район Хамовники,2-я Фрунзенская ул.,д.8,"55.723699,37.583697",152.0,214269360,1409666
Москва;район Тверской;ул. Фадеева;д.4А,район Тверской,ул. Фадеева,д.4А,"55.774867,37.601609",220.0,251000000,1140909
Москва;район Хамовники;Пречистенская наб.;д.17-19,район Хамовники,Пречистенская наб.,д.17-19,"55.739732,37.605508",165.0,252081600,1527767
Москва;район Якиманка;ул. Большая Якиманка;д.22К3,район Якиманка,ул. Большая Якиманка,д.22К3,"55.738252,37.613440",162.0,264685680,1633862
Москва;район Хамовники;7-й Ростовский пер.;д.23,район Хамовники,7-й Ростовский пер.,д.23,"55.742159,37.574022",207.0,287287607,1387862
Москва;район Арбат;Малый Новопесковский пер.;д.8,район Арбат,Малый Новопесковский пер.,д.8,"55.749633,37.577561",207.0,296195880,1430897
Москва;район Хамовники;Молочный пер.;д.1,район Хамовники,Молочный пер.,д.1,"55.738880,37.602005",440.0,346612200,787755
Москва;район Ломоносовский;ул. Марии Ульяновой;д.19,район Ломоносовский,ул. Марии Ульяновой,д.19,"55.681595,37.521965",85.0,24990000,294000
Москва;пос. Рогово;район Роговское;д.22,пос. Рогово,район Роговское,д.22,"55.213222,37.072088",65.0,4250000,65384
Москва;Новофедоровское поселение;д. Зверево;район Новофёдоровское;ул. Вышгородская;д.17,район Новофёдоровское,ул. Вышгородская,д.17,"55.498592,36.915126",66.4,5000000,75301
Москва;Десеновское поселение;д. Ватутинки;район Десёновское;ш. Калужское,д. Ватутинки,район Десёновское,ш. Калужское,"55.492054,37.327174",62.0,5400000,87096
Москва;Вороновское поселение;пос. ЛМС;район Вороновское;Центральный мкр;д.9,район Вороновское,Центральный мкр,д.9,"55.313506,37.175880",61.4,5500000,89576
Москва;Первомайское поселение;пос. Птичное;район Первомайское;ул. Центральная;д.2,район Первомайское,ул. Центральная,д.2,"55.516527,37.225215",59.0,5700000,96610
Москва;Десеновское поселение;пос. Ватутинки;район Десёновское;ул. 4-я Ватутинская;д.вл6,район Десёновское,ул. 4-я Ватутинская,д.вл6,"55.508305,37.334441",57.3,5710000,99650
Москва;Краснопахорское поселение;с. Красная Пахра;район Краснопахорское;д.3,с. Красная Пахра,район Краснопахорское,д.3,"55.428225,37.271541",64.3,5890000,91601
Москва;Вороновское поселение;пос. ЛМС;район Вороновское;Центральный мкр;д.5,район Вороновское,Центральный мкр,д.5,"55.314828,37.176544",50.0,5990000,119800
