address,district,street,house_number,coords,area,full_price,weighted_price
Москва;район Люблино;Цимлянская ул.;д.3к2.2,район Люблино,Цимлянская ул.,д.3к2.2,"55.669772,37.772011",34.8,6948585,199500
Москва;район Останкинский;Березовая аллея;д.19Ас1,район Останкинский,Березовая аллея,д.19Ас1,"55.850929,37.623027",53.0,6900000,130188
Москва;район Западное Дегунино;Дмитровское ш.;д.71к2с4,район Западное Дегунино,Дмитровское ш.,д.71к2с4,"55.854960,37.559036",33.7,6910381,205055
Москва;район Западное Дегунино;Дмитровское ш.;д.71к2с4,район Западное Дегунино,Дмитровское ш.,д.71к2с4,"55.854960,37.559036",36.9,6908363,187218
Москва;район Дмитровский;Дмитровское ш.;д.107к3Б,район Дмитровский,Дмитровское ш.,д.107к3Б,"55.879622,37.542689",35.5,6900000,194366
Москва;район Новокосино;Городецкая ул.;д.8К1,район Новокосино,Городецкая ул.,д.8К1,"55.740193,37.866271",38.0,6900000,181578
Москва;район Северный;Дмитровское ш.;д.169к9,район Северный,Дмитровское ш.,д.169к9,"55.930625,37.541431",46.0,6900000,150000
Москва;район Выхино-Жулебино;Жулебинский бул.;д.10/6,район Выхино-Жулебино,Жулебинский бул.,д.10/6,"55.698538,37.849643",39.5,6900000,174683
Москва;район Ховрино;ул. Лавочкина;д.56/23,район Ховрино,ул. Лавочкина,д.56/23,"55.866238,37.486742",33.0,6950000,210606
Москва;район Ярославский;ул. Красная Сосна,unknown,unknown,unknown,"55.850043,37.683113",43.4,6957020,160300
Москва;район Северное Бутово;Старокачаловская ул.;д.3К3,район Северное Бутово,Старокачаловская ул.,д.3К3,"55.569057,37.582008",36.0,6995000,194305
Москва;район Южное Медведково;Полярная ул.;д.25к3,район Южное Медведково,Полярная ул.,д.25к3,"55.883518,37.636003",40.1,6981410,174100
Москва;район Богородское;Тюменский проезд;д.3С9,район Богородское,Тюменский проезд,д.3С9,"55.811960,37.740679",33.2,6982961,210140
Москва;район Филевский парк;Филевский бул.;д.3,район Филевский парк,Филевский бул.,д.3,"55.764050,37.491179",38.0,6950000,182894
Москва;район Братеево;Алма-Атинская ул.;д.10К1,район Братеево,Алма-Атинская ул.,д.10К1,"55.638770,37.767528",39.9,6990000,175187
Москва;район Северное Бутово;Феодосийская ул.;д.7к6,район Северное Бутово,Феодосийская ул.,д.7к6,"55.559237,37.577822",38.0,6950000,182894
Москва;район Бирюлево Восточное;Михневская ул.;д.8,район Бирюлево Восточное,Михневская ул.,д.8,"55.579811,37.671310",54.8,6959600,127000
Москва;район Ховрино;ул. Дыбенко,unknown,unknown,unknown,"55.879474,37.478771",38.4,7005967,182637
Москва;район Хорошево-Мневники;ул. Генерала Глаголева,unknown,unknown,unknown,"55.782026,37.463622",36.8,7012240,190550
Москва;район Измайлово;Верхняя Первомайская ул.,unknown,unknown,unknown,"55.799737,37.777156",38.7,7029787,181836
Москва;район Останкинский;Березовая аллея;д.17к1,район Останкинский,Березовая аллея,д.17к1,"55.852893,37.622949",37.1,7065435,190700
Москва;район Дмитровский;Дмитровское ш.;д.107к3Б,район Дмитровский,Дмитровское ш.,д.107к3Б,"55.879622,37.542689",37.5,7050000,188000
Москва;район Орехово-Борисово Южное;Каширское ш.;д.65к3,район Орехово-Борисово Южное,Каширское ш.,д.65к3,"55.598858,37.725271",32.0,7000000,218750
Москва;район Ростокино;Будайская ул.;д.7,район Ростокино,Будайская ул.,д.7,"55.834148,37.667249",35.1,7000000,199430
Москва;район Хорошево-Мневники;ул. Маршала Тухачевского;д.32К1,район Хорошево-Мневники,ул. Маршала Тухачевского,д.32К1,"55.784881,37.473357",31.7,7000000,220820
