address,district,street,house_number,coords,area,full_price,weighted_price
Москва;район Северное Тушино;ул. Героев Панфиловцев;д.12К1,район Северное Тушино,ул. Героев Панфиловцев,д.12К1,"55.858771,37.429672",58.9,9400000,159592
Москва;район Митино;ул. Барышиха;д.42,район Митино,ул. Барышиха,д.42,"55.854699,37.343865",63.0,11000000,174603
Москва;Внуковское поселение;район Внуковское;ул. Авиаконструктора Петлякова;д.11,район Внуковское,ул. Авиаконструктора Петлякова,д.11,"55.621333,37.303602",82.0,11990000,146219
Москва;район Митино;пер. Ангелов;д.11,район Митино,пер. Ангелов,д.11,"55.852192,37.345733",76.0,13200000,173684
Москва;район Черемушки;Новочеремушкинская ул.;д.58,район Черемушки,Новочеремушкинская ул.,д.58,"55.668386,37.563790",70.8,13327151,188236
Москва;район Южнопортовый;Метрополия ЖК;д.6,район Южнопортовый,Метрополия ЖК,д.6,"55.721361,37.694127",80.0,14300000,178750
Москва;район Черемушки;Новочеремушкинская ул.;д.58,район Черемушки,Новочеремушкинская ул.,д.58,"55.668386,37.563790",81.8,15133000,185000
Москва;район Марьино;Донецкая ул.;д.30к2,район Марьино,Донецкая ул.,д.30к2,"55.646223,37.705832",92.6,16500000,178224
Москва;район Митино;Пятницкое ш.;д.15к1,район Митино,Пятницкое ш.,д.15к1,"55.842337,37.381199",120.0,16500000,137500
Москва;район Крылатское;Рублевское ш.;д.70к6,район Крылатское,Рублевское ш.,д.70к6,"55.770775,37.376626",94.8,16563456,174720
Москва;район Войковский;Нарвская ул.;д.1Ак2,район Войковский,Нарвская ул.,д.1Ак2,"55.830275,37.501618",80.0,18000000,225000
Москва;район Аэропорт;Кочновский проезд;д.4к2,район Аэропорт,Кочновский проезд,д.4к2,"55.806530,37.545995",90.0,19900000,221111
Москва;район Красносельский;пер. Рыбников;д.13/3,район Красносельский,пер. Рыбников,д.13/3,"55.767149,37.634892",64.0,22435000,350546
Москва;район Красносельский;пер. Рыбников;д.13/3,район Красносельский,пер. Рыбников,д.13/3,"55.767149,37.634892",67.0,23625000,352611
Москва;район Басманный;Нижняя Красносельская ул.;д.35С48,район Басманный,Нижняя Красносельская ул.,д.35С48,"55.774958,37.672971",70.0,23500000,335714
Москва;район Басманный;Нижняя Красносельская ул.;д.35С48,район Басманный,Нижняя Красносельская ул.,д.35С48,"55.774958,37.672971",70.0,23500000,335714
Москва;район Даниловский;Автозаводская ул.;д.23с931к2,район Даниловский,Автозаводская ул.,д.23с931к2,"55.689811,37.657224",75.0,23480000,313066
Москва;район Аэропорт;Кочновский проезд;д.4к1,район Аэропорт,Кочновский проезд,д.4к1,"55.806646,37.542958",96.0,23750000,247395
Москва;район Даниловский;ул. Архитектора Щусева;д.2к3,район Даниловский,ул. Архитектора Щусева,д.2к3,"55.700613,37.633634",87.0,24500000,281609
Москва;район Ростокино;просп. Мира;д.188Бк1,район Ростокино,просп. Мира,д.188Бк1,"55.834446,37.657988",139.0,24700000,177697
Москва;район Филевский парк;2-я Филевская ул.;д.6,район Филевский парк,2-я Филевская ул.,д.6,"55.736265,37.493632",102.0,25500000,250000
Москва;район Обручевский;Профсоюзная ул.;д.64к2,район Обручевский,Профсоюзная ул.,д.64к2,"55.665639,37.547567",111.0,26000000,234234
Москва;район Хамовники;Большая Пироговская ул.;д.53-55,район Хамовники,Большая Пироговская ул.,д.53-55,"55.727029,37.561446",72.0,29000000,402777
Москва;район Аэропорт;Кочновский проезд;д.4к2,район Аэропорт,Кочновский проезд,д.4к2,"55.806530,37.545995",116.0,29900000,257758
Москва;район Хорошево-Мневники;просп. Маршала Жукова;д.78к5,район Хорошево-Мневники,просп. Маршала Жукова,д.78к5,"55.780350,37.450028",94.7,29800000,314677
