address,district,street,house_number,coords,area,full_price,weighted_price
Москва;Сосенское поселение;район Сосенское;Белые Ночи ЖК;д.к2/3,район Сосенское,Белые Ночи ЖК,д.к2/3,"55.550445,37.510925",50.0,6700000,134000
Москва;район Люблино;ул. Головачева;д.17,район Люблино,ул. Головачева,д.17,"55.673153,37.812291",42.3,6650000,157210
Москва;район Московский;Родниковая ул.,unknown,unknown,unknown,"55.632564,37.413014",53.0,6763300,127609
Москва;район Останкинский;Березовая аллея;д.19Ас1,район Останкинский,Березовая аллея,д.19Ас1,"55.850929,37.623027",53.0,6850000,129245
Москва;район Москворечье-Сабурово;Каширское ш.;д.38,район Москворечье-Сабурово,Каширское ш.,д.38,"55.649276,37.660215",37.0,6800000,183783
Москва;район Печатники;ул. Полбина;д.42,район Печатники,ул. Полбина,д.42,"55.680458,37.728541",42.6,6900000,161971
Москва;район Некрасовка;Люберецкие Поля мкр;12-й кв-л;д.к7,Люберецкие Поля мкр,12-й кв-л,д.к7,"55.708147,37.933419",61.4,6921904,112734
Москва;район Гольяново;Байкальская ул.;д.15,район Гольяново,Байкальская ул.,д.15,"55.817881,37.794073",42.6,6900000,161971
Москва;район Некрасовка;Люберецкие Поля мкр;12-й кв-л;д.к9,Люберецкие Поля мкр,12-й кв-л,д.к9,"55.707325,37.935063",58.5,6990862,119501
Москва;район Алтуфьевский;Путевой проезд;д.42,район Алтуфьевский,Путевой проезд,д.42,"55.878551,37.571049",48.0,6999000,145812
Москва;район Некрасовка;Люберецкие Поля мкр;12-й кв-л;д.к7,Люберецкие Поля мкр,12-й кв-л,д.к7,"55.708147,37.933419",51.0,6992562,137109
Москва;район Кунцево;Мякинино Парк ЖК,unknown,unknown,unknown,"55.803338,37.347289",56.1,7085430,126300
Москва;район Кунцево;Мякинино Парк ЖК,unknown,unknown,unknown,"55.803338,37.347289",52.6,7058920,134200
Москва;район Рязанский;Рязанский просп.;д.вл26,район Рязанский,Рязанский просп.,д.вл26,"55.717107,37.768244",40.9,7018440,171600
Москва;район Люблино;Люблинская ул.;д.76А,район Люблино,Люблинская ул.,д.76А,"55.662535,37.732831",50.8,7051040,138800
Москва;район Соколиная гора;Окружной проезд;д.36,район Соколиная гора,Окружной проезд,д.36,"55.766334,37.744486",37.0,7000000,189189
Москва;район Гольяново;Амурская ул.;д.вл3,район Гольяново,Амурская ул.,д.вл3,"55.809367,37.759561",58.4,7005270,119953
Москва;Сосенское поселение;район Сосенское;ул. Александры Монаховой;д.96к1,район Сосенское,ул. Александры Монаховой,д.96к1,"55.545336,37.482596",59.6,7038760,118100
Москва;район Чертаново Южное;Варшавское ш.;д.170Е,район Чертаново Южное,Варшавское ш.,д.170Е,"55.584399,37.579538",38.0,7085135,186500
Москва;район Ивановское;ул. Сталеваров;д.4К4,район Ивановское,ул. Сталеваров,д.4К4,"55.771580,37.839160",44.0,7000000,159090
Москва;район Северное Медведково;Широкая ул.;д.17К1,район Северное Медведково,Широкая ул.,д.17К1,"55.888018,37.668031",45.0,7000000,155555
Москва;Зеленоград;район Силино;д.к1007,Зеленоград,район Силино,д.к1007,"55.985005,37.173400",53.0,7000000,132075
Москва;район Выхино-Жулебино;ул. Чугунные Ворота;д.5К2,район Выхино-Жулебино,ул. Чугунные Ворота,д.5К2,"55.696641,37.796571",43.0,7100000,165116
Москва;район Перово;ул. Металлургов;д.48К3,район Перово,ул. Металлургов,д.48К3,"55.759588,37.801763",40.0,7100000,177500
Москва;район Гольяново;Щелковское ш.;д.31,район Гольяново,Щелковское ш.,д.31,"55.810547,37.782314",42.0,7200000,171428
