address,district,street,house_number,coords,area,full_price,weighted_price
Москва;Десеновское поселение;пос. Ватутинки;район Десёновское;ул. 4-я Ватутинская;д.вл6,район Десёновское,ул. 4-я Ватутинская,д.вл6,"55.508305,37.334441",45.0,4450000,98888
Москва;Рязановское поселение;с. Остафьево;район Рязановское;Остафьево ЖК;д.к5,район Рязановское,Остафьево ЖК,д.к5,"55.500392,37.521677",33.9,4791505,141258
Москва;Десеновское поселение;район Десёновское;Кленовые Аллеи ЖК,Десеновское поселение,район Десёновское,Кленовые Аллеи ЖК,"55.509311,37.344091",45.8,4839000,105631
Москва;район Кунцево;Мякинино Парк ЖК,unknown,unknown,unknown,"55.803413,37.348534",35.7,5069400,142000
Москва;Десеновское поселение;район Десёновское;Андерсен ЖК;ул. Андерсена;д.1,Андерсен ЖК,ул. Андерсена,д.1,"55.519935,37.397474",56.0,5200000,92857
Москва;Десеновское поселение;пос. Ватутинки;район Десёновское;ул. 4-я Ватутинская;д.вл6,район Десёновское,ул. 4-я Ватутинская,д.вл6,"55.510119,37.346191",49.4,5379150,109000
Москва;Сосенское поселение;район Сосенское;ул. Александры Монаховой;д.96к1,район Сосенское,ул. Александры Монаховой,д.96к1,"55.545336,37.482596",39.9,5370540,134600
Москва;Зеленоград;район Крюково;просп. Георгиевский;д.33к5,район Крюково,просп. Георгиевский,д.33к5,"55.966252,37.155497",43.1,5426290,125900
Москва;район Ярославский;Лосиноостровская ул.;д.45С20,район Ярославский,Лосиноостровская ул.,д.45С20,"55.849389,37.717015",46.4,5420000,116810
Москва;Рязановское поселение;с. Остафьево;район Рязановское;Остафьево ЖК;д.к5,район Рязановское,Остафьево ЖК,д.к5,"55.500392,37.521677",50.3,5400000,107355
Москва;район Некрасовка;Люберецкие Поля мкр;12-й кв-л;д.к8,Люберецкие Поля мкр,12-й кв-л,д.к8,"55.707827,37.934093",40.4,5475406,135529
Москва;пос. Коммунарка;район Сосенское;ул. Александры Монаховой;д.90к6,район Сосенское,ул. Александры Монаховой,д.90к6,"55.542905,37.478037",42.2,5528200,130999
Москва;район Ховрино;Левобережная ул.;д.вл6Б,район Ховрино,Левобережная ул.,д.вл6Б,"55.871854,37.474049",45.9,5580000,121568
Москва;Десеновское поселение;пос. Ватутинки;район Десёновское;ул. 4-я Ватутинская;д.вл6,район Десёновское,ул. 4-я Ватутинская,д.вл6,"55.510119,37.346191",45.8,5579658,121800
Москва;район Ярославский;Лосиноостровская ул.;д.45С20,район Ярославский,Лосиноостровская ул.,д.45С20,"55.849389,37.717015",50.8,5689000,111988
Москва;район Люблино;Люблинская ул.;д.76А,район Люблино,Люблинская ул.,д.76А,"55.662535,37.732831",39.4,5716940,145100
Москва;пос. Коммунарка;район Сосенское;ул. Бачуринская,пос. Коммунарка,район Сосенское,ул. Бачуринская,"55.578678,37.481591",42.0,5800000,138095
Москва;район Некрасовка;Люберецкие Поля мкр;13-й кв-л;д.к6А,Люберецкие Поля мкр,13-й кв-л,д.к6А,"55.703648,37.949711",52.3,5845990,111778
Москва;район Некрасовка;Люберецкие Поля мкр;13-й кв-л;д.к2,Люберецкие Поля мкр,13-й кв-л,д.к2,"55.704321,37.945711",55.5,5880120,106043
Москва;район Некрасовка;Люберецкие Поля мкр;13-й кв-л;д.к2,Люберецкие Поля мкр,13-й кв-л,д.к2,"55.704321,37.945711",55.8,5880100,105378
Москва;Десеновское поселение;пос. Ватутинки;район Десёновское;ул. 4-я Ватутинская;д.вл6,район Десёновское,ул. 4-я Ватутинская,д.вл6,"55.510119,37.346191",52.6,5872463,111750
Москва;Рязановское поселение;с. Остафьево;район Рязановское;Остафьево ЖК;д.к4,район Рязановское,Остафьево ЖК,д.к4,"55.499520,37.519629",54.3,5987155,110280
Москва;Десеновское поселение;пос. Ватутинки;район Десёновское;ул. 4-я Ватутинская;д.вл6,район Десёновское,ул. 4-я Ватутинская,д.вл6,"55.510119,37.346191",56.5,5974526,105800
Москва;Рязановское поселение;с. Остафьево;район Рязановское;Остафьево ЖК;д.к2,район Рязановское,Остафьево ЖК,д.к2,"55.500912,37.521974",54.3,6087030,112100
Москва;Филимонковское поселение;пос. Марьино;район Филимонковское;бул. Светлый;д.14к1,район Филимонковское,бул. Светлый,д.14к1,"55.550916,37.329078",58.0,6100000,105172
