address,district,street,house_number,coords,area,full_price,weighted_price
Москва;район Западное Дегунино;Селигер Сити ЖК,unknown,unknown,unknown,"55.862590,37.543318",36.0,7752140,215337
Москва;район Головинский;Головинское ш.;д.11,район Головинский,Головинское ш.,д.11,"55.839787,37.494347",42.2,7828100,185500
Москва;район Кузьминки;Волжский бул.;д.29К1,район Кузьминки,Волжский бул.,д.29К1,"55.703236,37.751511",37.7,7750000,205570
Москва;район Ховрино;ул. Ляпидевского;д.16,район Ховрино,ул. Ляпидевского,д.16,"55.858170,37.495392",38.0,7800000,205263
Москва;район Хорошевский;ул. Зорге,unknown,unknown,unknown,"55.782595,37.509886",37.8,7805700,206500
Москва;район Тропарево-Никулино;просп. Вернадского;д.123,район Тропарево-Никулино,просп. Вернадского,д.123,"55.656428,37.481576",33.0,7800000,236363
Москва;район Рязанский;2-я Институтская ул.;д.6С12,район Рязанский,2-я Институтская ул.,д.6С12,"55.723919,37.777117",53.7,7893900,147000
Москва;район Северное Бутово;Старобитцевская ул.;д.17К3,район Северное Бутово,Старобитцевская ул.,д.17К3,"55.575887,37.581532",40.0,7879000,196975
Москва;район Отрадное;Сигнальный проезд;д.вл5,район Отрадное,Сигнальный проезд,д.вл5,"55.848781,37.579035",38.6,7870000,203886
Москва;район Хорошево-Мневники;ул. Генерала Глаголева,unknown,unknown,unknown,"55.782026,37.463622",39.3,7860000,200000
Москва;район Измайлово;Измайловский проезд;д.22К1,район Измайлово,Измайловский проезд,д.22К1,"55.800005,37.769961",48.6,7893380,162415
Москва;район Западное Дегунино;Ильменский проезд;д.14С16,район Западное Дегунино,Ильменский проезд,д.14С16,"55.862564,37.542795",35.0,7890000,225428
Москва;район Северное Медведково;проезд Шокальского;д.27К2,район Северное Медведково,проезд Шокальского,д.27К2,"55.881056,37.644369",37.5,7990000,213066
Москва;район Очаково-Матвеевское;Веерная ул.;д.40К4,район Очаково-Матвеевское,Веерная ул.,д.40К4,"55.711579,37.485286",37.0,7900000,213513
Москва;район Нагорный;Болотниковская ул.;д.10кА,район Нагорный,Болотниковская ул.,д.10кА,"55.657306,37.609982",32.0,7900000,246875
Москва;район Лефортово;Красноказарменная ул.;д.14Ак2,район Лефортово,Красноказарменная ул.,д.14Ак2,"55.753384,37.705869",36.7,7941880,216399
Москва;район Нижегородский;Рязанский просп.;д.2/1к2Д,район Нижегородский,Рязанский просп.,д.2/1к2Д,"55.729017,37.737318",30.0,7900000,263333
Москва;район Бескудниковский;ул. 800-летия Москвы;д.10,район Бескудниковский,ул. 800-летия Москвы,д.10,"55.876758,37.541638",47.3,7999999,169133
Москва;Внуковское поселение;район Внуковское;бул. Андрея Тарковского;д.3,район Внуковское,бул. Андрея Тарковского,д.3,"55.628932,37.341843",43.4,7950000,183179
Москва;район Бутырский;Фонвизинский ЖК;д.к1,район Бутырский,Фонвизинский ЖК,д.к1,"55.821269,37.591564",37.5,8025000,214000
Москва;район Орехово-Борисово Южное;ул. Генерала Белова;д.28к2,район Орехово-Борисово Южное,ул. Генерала Белова,д.28к2,"55.604041,37.724131",39.6,8000000,202020
Москва;Внуковское поселение;район Внуковское;ул. Самуила Маршака;д.15,район Внуковское,ул. Самуила Маршака,д.15,"55.637510,37.328503",42.2,8000000,189573
Москва;район Южнопортовый;Метрополия ЖК;д.4,район Южнопортовый,Метрополия ЖК,д.4,"55.720987,37.693549",42.1,8070570,191700
Москва;район Лефортово;Красноказарменная ул.;д.14Ак2,район Лефортово,Красноказарменная ул.,д.14Ак2,"55.751174,37.709991",39.6,8102160,204600
Москва;район Филевский парк;ул. Заречная;д.вл2/1,район Филевский парк,ул. Заречная,д.вл2/1,"55.751048,37.517106",36.6,8084940,220900
