address,district,street,house_number,coords,area,full_price,weighted_price
Москва;район Некрасовка;Рождественская ул.;д.33,район Некрасовка,Рождественская ул.,д.33,"55.703185,37.931713",39.2,6083360,155187
Москва;район Люблино;Люблинская ул.;д.76А,район Люблино,Люблинская ул.,д.76А,"55.661913,37.729556",39.4,6134580,155700
Москва;район Солнцево;Производственная ул.;д.6С20,район Солнцево,Производственная ул.,д.6С20,"55.643526,37.389292",37.2,6135568,164934
Москва;пос. Коммунарка;район Сосенское;бул. Скандинавский;д.4к2,район Сосенское,бул. Скандинавский,д.4к2,"55.566679,37.495923",43.0,6100000,141860
Москва;район Некрасовка;Рождественская ул.;д.33,район Некрасовка,Рождественская ул.,д.33,"55.703185,37.931713",39.5,6129725,155182
Москва;район Ростокино;ул. 1-я Леонова,unknown,unknown,unknown,"55.845192,37.639211",27.6,6123214,221935
Москва;район Соколиная гора;Вольная ул.;д.28к3,район Соколиная гора,Вольная ул.,д.28к3,"55.776381,37.736878",36.3,6178260,170200
Москва;район Южное Бутово;ул. Поляны,unknown,unknown,unknown,"55.553871,37.554841",38.9,6165650,158500
Москва;район Лосиноостровский;Янтарный проезд,unknown,unknown,unknown,"55.870461,37.687328",38.7,6188800,159917
Москва;район Марьино;Белореченская ул.;д.37К2,район Марьино,Белореченская ул.,д.37К2,"55.665055,37.772460",37.6,6192000,164680
Москва;район Южное Медведково;Полярная ул.;д.25к3,район Южное Медведково,Полярная ул.,д.25к3,"55.883518,37.636003",36.5,6161200,168800
Москва;район Дмитровский;Дмитровское ш.;д.107к2Б,район Дмитровский,Дмитровское ш.,д.107к2Б,"55.880717,37.542141",29.9,6173874,206484
Москва;район Солнцево;Производственная ул.,unknown,unknown,unknown,"55.643526,37.389292",39.4,6166986,156522
Москва;район Таганский;Нижегородская ул.;д.32С3,район Таганский,Нижегородская ул.,д.32С3,"55.736995,37.690489",29.8,6192827,207743
Москва;район Митино;Муравская ул.;д.42к2,район Митино,Муравская ул.,д.42к2,"55.859610,37.372422",41.0,6150000,150000
Москва;район Рязанский;Рязанский просп.;д.вл26,район Рязанский,Рязанский просп.,д.вл26,"55.717107,37.768244",32.5,6256250,192500
Москва;район Рязанский;Рязанский просп.;д.вл26,район Рязанский,Рязанский просп.,д.вл26,"55.717107,37.768244",33.9,6288450,185500
Москва;район Северный;Дмитровское ш.;д.169к1,район Северный,Дмитровское ш.,д.169к1,"55.930357,37.545078",38.1,6210000,162992
Москва;район Люблино;Ставропольский проезд;д.3,район Люблино,Ставропольский проезд,д.3,"55.676565,37.799418",38.1,6200000,162729
Москва;район Лосиноостровский;Тайнинская ул.;д.11,район Лосиноостровский,Тайнинская ул.,д.11,"55.883376,37.682214",46.7,6271893,134388
Москва;район Выхино-Жулебино;ул. Академика Скрябина;д.7К2,район Выхино-Жулебино,ул. Академика Скрябина,д.7К2,"55.713111,37.798268",35.0,6200000,177142
Москва;район Гольяново;Амурская ул.;д.вл3,район Гольяново,Амурская ул.,д.вл3,"55.808478,37.758797",38.8,6250000,161082
Москва;район Дмитровский;Ангарская ул.;д.45К2,район Дмитровский,Ангарская ул.,д.45К2,"55.881025,37.526160",38.0,6200000,163157
Москва;район Богородское;Погонный проезд;д.12к1,район Богородское,Погонный проезд,д.12к1,"55.818862,37.709515",36.0,6200000,172222
Москва;пос. Коммунарка;район Сосенское;бул. Скандинавский;д.2к2,район Сосенское,бул. Скандинавский,д.2к2,"55.566679,37.493326",43.7,6299000,144141
