address,district,street,house_number,coords,area,full_price,weighted_price
Москва;район Пресненский;Большой Палашевский пер.;д.10,район Пресненский,Большой Палашевский пер.,д.10,"55.764171,37.599094",125.0,157551000,1260408
Москва;район Бабушкинский;Осташковская ул.;д.9к5,район Бабушкинский,Осташковская ул.,д.9к5,"55.877071,37.674777",105.4,17250000,163693
Москва;район Можайский;ул. Толбухина;д.11К2,район Можайский,ул. Толбухина,д.11К2,"55.721772,37.398383",134.0,22800000,170149
Москва;район Коньково;ул. Введенского;д.23К2,район Коньково,ул. Введенского,д.23К2,"55.637307,37.537694",123.0,26600000,216260
Москва;район Хорошево-Мневники;Живописная ул.;д.3К1,район Хорошево-Мневники,Живописная ул.,д.3К1,"55.781302,37.453630",187.0,30000000,160427
Москва;район Солнцево;Солнцевский просп.;д.6к1,район Солнцево,Солнцевский просп.,д.6к1,"55.653908,37.400153",115.0,32000000,278260
Москва;район Дорогомилово;наб. Тараса Шевченко;д.15,район Дорогомилово,наб. Тараса Шевченко,д.15,"55.747981,37.551196",90.0,32500000,361111
Москва;район Обручевский;Ленинский просп.;д.103,район Обручевский,Ленинский просп.,д.103,"55.665969,37.514320",160.0,35500000,221875
Москва;район Тропарево-Никулино;ул. Коштоянца;д.20К1,район Тропарево-Никулино,ул. Коштоянца,д.20К1,"55.674352,37.477777",130.0,35950000,276538
Москва;район Раменки;Мосфильмовская ул.;д.88к2с4,район Раменки,Мосфильмовская ул.,д.88к2с4,"55.704093,37.493156",129.0,37000000,286821
Москва;район Войковский;Ленинградское ш.;д.25С3,район Войковский,Ленинградское ш.,д.25С3,"55.828223,37.486841",122.0,41800000,342622
Москва;район Щукино;ул. Маршала Бирюзова;д.31,район Щукино,ул. Маршала Бирюзова,д.31,"55.796526,37.486859",155.0,43900000,283225
Москва;район Кунцево;ул. Маршала Тимошенко;д.17К2,район Кунцево,ул. Маршала Тимошенко,д.17К2,"55.747323,37.396371",163.0,49707979,304956
Москва;район Раменки;Мосфильмовская ул.;д.88к4с1,район Раменки,Мосфильмовская ул.,д.88к4с1,"55.703185,37.491548",140.0,54000000,385714
Москва;район Проспект Вернадского;Ленинский просп.;д.98К1,район Проспект Вернадского,Ленинский просп.,д.98К1,"55.669894,37.515371",182.0,58500000,321428
Москва;район Щукино;ул. Маршала Соколовского;д.5,район Щукино,ул. Маршала Соколовского,д.5,"55.792766,37.487856",175.0,65000000,371428
Москва;район Раменки;Мосфильмовская ул.;д.70к1,район Раменки,Мосфильмовская ул.,д.70к1,"55.714876,37.504636",186.0,78000000,419354
Москва;район Хамовники;Комсомольский просп.;д.42С2,район Хамовники,Комсомольский просп.,д.42С2,"55.721731,37.572899",210.8,140000000,664136
Москва;район Хамовники;Малая Пироговская ул.;д.8,район Хамовники,Малая Пироговская ул.,д.8,"55.729610,37.570474",190.0,150000000,789473
Москва;район Хамовники;Малая Пироговская ул.;д.8,район Хамовники,Малая Пироговская ул.,д.8,"55.729610,37.570474",190.0,150000000,789473
Москва;район Северное Медведково;Широкая ул.;д.30,район Северное Медведково,Широкая ул.,д.30,"55.885963,37.678460",82.0,12300000,150000
Москва;район Ростокино;просп. Мира;д.188Бк1,район Ростокино,просп. Мира,д.188Бк1,"55.834446,37.657988",143.7,20742394,144345
Москва;район Ростокино;Триколор ЖК,unknown,unknown,unknown,"55.834780,37.658562",167.0,22840000,136766
Москва;район Даниловский;ул. Архитектора Щусева;д.1,район Даниловский,ул. Архитектора Щусева,д.1,"55.699954,37.637120",102.0,25000000,245098
Москва;район Аэропорт;Кочновский проезд;д.4к2,район Аэропорт,Кочновский проезд,д.4к2,"55.806530,37.545995",148.0,35250000,238175
