address,district,street,house_number,coords,area,full_price,weighted_price
Москва;район Некрасовка;ул. Вертолетчиков;д.11,район Некрасовка,ул. Вертолетчиков,д.11,"55.702901,37.940975",39.6,5588800,141131
Москва;район Некрасовка;ул. Вертолетчиков;д.9к1,район Некрасовка,ул. Вертолетчиков,д.9к1,"55.702419,37.940508",39.6,5588800,141131
Москва;район Некрасовка;ул. Вертолетчиков;д.13,район Некрасовка,ул. Вертолетчиков,д.13,"55.704017,37.940921",39.1,5518550,141139
Москва;район Некрасовка;Покровская ул.;д.17Ак2,район Некрасовка,Покровская ул.,д.17Ак2,"55.698939,37.934929",40.0,5645000,141125
Москва;район Соколиная гора;просп. Буденного;д.51к3,район Соколиная гора,просп. Буденного,д.51к3,"55.760221,37.738845",42.7,5821000,136323
Москва;район Дмитровский;Дмитровское ш.;д.107к2Б,район Дмитровский,Дмитровское ш.,д.107к2Б,"55.880717,37.542141",40.1,5870000,146384
Москва;район Соколиная гора;просп. Буденного;д.51к6,район Соколиная гора,просп. Буденного,д.51к6,"55.758965,37.739141",43.2,6009000,139097
Москва;Московский;район Московский;ул. Бианки;д.8к2,район Московский,ул. Бианки,д.8к2,"55.601386,37.363457",41.0,7170000,174878
Москва;район Дмитровский;Дмитровское ш.;д.107к2Б,район Дмитровский,Дмитровское ш.,д.107к2Б,"55.880717,37.542141",42.5,7674000,180564
Москва;район Можайский;Рябиновая ул.;д.3к3,район Можайский,Рябиновая ул.,д.3к3,"55.718152,37.424713",37.6,7800000,207446
Москва;Сосенское поселение;район Сосенское;бул. Веласкеса;д.2,район Сосенское,бул. Веласкеса,д.2,"55.591518,37.455669",41.7,7900000,189448
Москва;район Даниловский;ул. Архитектора Щусева;д.1,район Даниловский,ул. Архитектора Щусева,д.1,"55.699954,37.637120",38.0,8200000,215789
Москва;район Раменки;Мичуринский просп.;д.29К1,район Раменки,Мичуринский просп.,д.29К1,"55.693206,37.503648",38.0,8545000,224868
Москва;район Отрадное;Нововладыкинский проезд;д.1к2,район Отрадное,Нововладыкинский проезд,д.1к2,"55.850368,37.578181",37.5,8675000,231333
Москва;район Филевский парк;2-я Филевская ул.;д.6,район Филевский парк,2-я Филевская ул.,д.6,"55.736265,37.493632",47.0,12200000,259574
Москва;район Филевский парк;2-я Филевская ул.;д.6,район Филевский парк,2-я Филевская ул.,д.6,"55.736265,37.493632",47.0,12500000,265957
Москва;район Хорошевский;ул. Авиаконструктора Сухого;д.2к1,район Хорошевский,ул. Авиаконструктора Сухого,д.2к1,"55.786313,37.542428",52.3,14650000,280114
Москва;район Пресненский;Ходынская ул.;д.2,район Пресненский,Ходынская ул.,д.2,"55.770806,37.564212",45.5,14600000,320879
Москва;район Хорошевский;ул. Авиаконструктора Сухого;д.2к1,район Хорошевский,ул. Авиаконструктора Сухого,д.2к1,"55.786313,37.542428",52.3,15440000,295219
Москва;район Раменки;Мосфильмовская ул.;д.88к4с1,район Раменки,Мосфильмовская ул.,д.88к4с1,"55.703185,37.491548",54.0,17000000,314814
Москва;район Филевский парк;Барклая ул.;д.7К4,район Филевский парк,Барклая ул.,д.7К4,"55.739889,37.501250",52.0,17160000,330000
Москва;район Щукино;Щукинская ул.;д.2,район Щукино,Щукинская ул.,д.2,"55.809636,37.481927",51.7,17500000,338491
Москва;район Щукино;Щукинская ул.;д.2,район Щукино,Щукинская ул.,д.2,"55.809636,37.481927",52.0,17500000,336538
Москва;район Пресненский;2-я Черногрязская ул.;д.6к3,район Пресненский,2-я Черногрязская ул.,д.6к3,"55.762247,37.549040",45.5,18250000,400922
Москва;район Даниловский;ул. Серпуховский Вал;д.21к2,район Даниловский,ул. Серпуховский Вал,д.21к2,"55.710961,37.609227",60.0,18700000,311666
