address,district,street,house_number,coords,area,full_price,weighted_price
Москва;район Северный;Дмитровское ш.;д.169К3,район Северный,Дмитровское ш.,д.169К3,"55.932344,37.542931",35.0,5690000,162571
Москва;пос. Коммунарка;район Сосенское;ул. Бачуринская,пос. Коммунарка,район Сосенское,ул. Бачуринская,"55.579154,37.481033",33.4,5684622,170198
Москва;район Северное Измайлово;Сиреневый бул.;д.3К4,район Северное Измайлово,Сиреневый бул.,д.3К4,"55.803686,37.768947",31.0,5700000,183870
Москва;Сосенское поселение;район Сосенское;Испанские кварталы ЖК;д.8к1,район Сосенское,Испанские кварталы ЖК,д.8к1,"55.591935,37.460062",38.8,5700000,146907
Москва;пос. Коммунарка;район Сосенское;ул. Бачуринская,пос. Коммунарка,район Сосенское,ул. Бачуринская,"55.578678,37.481591",33.6,5712000,170000
Москва;Троицк;район Троицк;ул. Радужная;д.4,район Троицк,ул. Радужная,д.4,"55.490585,37.311597",53.7,5700000,106145
Москва;пос. Подсобного хозяйства Воскресенское;район Воскресенское;д.40к1,пос. Подсобного хозяйства Воскресенское,район Воскресенское,д.40к1,"55.533241,37.450800",40.5,5700000,140740
Москва;район Люблино;Люблинская ул.;д.76А,район Люблино,Люблинская ул.,д.76А,"55.662535,37.732831",41.2,5788600,140500
Москва;район Можайский;ул. Петра Алексеева;д.12с1,район Можайский,ул. Петра Алексеева,д.12с1,"55.717498,37.430078",30.0,5799000,193428
Москва;район Солнцево;Производственная ул.;д.6С20,район Солнцево,Производственная ул.,д.6С20,"55.645126,37.390712",37.9,5750000,151715
Москва;район Северный;Дмитровское ш.;д.169К3,район Северный,Дмитровское ш.,д.169К3,"55.932344,37.542931",35.0,5790000,165428
Москва;район Северный;Дмитровское ш.;д.169К3,район Северный,Дмитровское ш.,д.169К3,"55.932344,37.542931",35.0,5790000,165428
Москва;район Орехово-Борисово Северное;Борисовский проезд;д.8К2,район Орехово-Борисово Северное,Борисовский проезд,д.8К2,"55.623768,37.719486",32.8,5750000,175304
Москва;район Западное Дегунино;Дмитровское ш.;д.71к2с4,район Западное Дегунино,Дмитровское ш.,д.71к2с4,"55.854960,37.559036",31.9,5763869,180685
Москва;район Дмитровский;Лобненская ул.;д.13А,район Дмитровский,Лобненская ул.,д.13А,"55.889265,37.528207",35.8,5841550,163400
Москва;район Лефортово;Красноказарменная ул.;д.14Ак2,район Лефортово,Красноказарменная ул.,д.14Ак2,"55.753225,37.706973",23.0,5849000,254304
Москва;район Лосиноостровский;Тайнинская ул.;д.11,район Лосиноостровский,Тайнинская ул.,д.11,"55.883376,37.682214",40.3,5806746,144266
Москва;Сосенское поселение;район Сосенское;бул. Веласкеса;д.6,район Сосенское,бул. Веласкеса,д.6,"55.592256,37.459361",40.0,5800000,145000
Москва;пос. Коммунарка;район Сосенское;бул. Скандинавский;д.1к1,район Сосенское,бул. Скандинавский,д.1к1,"55.568354,37.495761",42.0,5800000,138095
Москва;пос. Коммунарка;район Сосенское;бул. Скандинавский;д.4к1,район Сосенское,бул. Скандинавский,д.4к1,"55.567097,37.496713",42.0,5800000,138095
Москва;район Рязанский;2-я Институтская ул.;д.6С12,район Рязанский,2-я Институтская ул.,д.6С12,"55.723919,37.777117",35.7,5833380,163400
Москва;район Митино;Муравская ул.;д.38к1,район Митино,Муравская ул.,д.38к1,"55.864283,37.372404",36.2,5800000,160220
Москва;район Митино;Муравская ул.;д.38к1,район Митино,Муравская ул.,д.38к1,"55.864283,37.372404",36.2,5800000,160220
"Москва;Московский поселение;район Московский;Киевское шоссе, 23-й км;д.5к1",район Московский,"Киевское шоссе, 23-й км",д.5к1,"55.614170,37.412415",39.5,5861800,148400
Москва;район Солнцево;Производственная ул.;д.12к2,район Солнцево,Производственная ул.,д.12к2,"55.643053,37.391107",38.7,5890000,152196
