address,district,street,house_number,coords,area,full_price,weighted_price
Москва;район Тимирязевский;проезд Соломенной Сторожки;д.3А,район Тимирязевский,проезд Соломенной Сторожки,д.3А,"55.809965,37.566494",41.2,11700000,283980
Москва;район Хорошево-Мневники;бул. Генерала Карбышева;д.13А,район Хорошево-Мневники,бул. Генерала Карбышева,д.13А,"55.781160,37.468748",45.7,11700000,256017
Москва;район Бирюлево Восточное;6-я Радиальная ул.;д.3к6,район Бирюлево Восточное,6-я Радиальная ул.,д.3к6,"55.605866,37.664743",65.0,11750000,180769
Москва;район Крылатское;Осенняя ул.;д.26,район Крылатское,Осенняя ул.,д.26,"55.767494,37.408957",53.8,11800000,219330
Москва;район Коптево;Большая Академическая ул.;д.49К1,район Коптево,Большая Академическая ул.,д.49К1,"55.836003,37.536365",53.0,12000000,226415
Москва;Московский;район Град Московский;Град Московский мкр;ул. Радужная;д.9,Град Московский мкр,ул. Радужная,д.9,"55.592108,37.373563",100.8,12096000,120000
Москва;район Можайский;ул. Петра Алексеева;д.12с1,район Можайский,ул. Петра Алексеева,д.12с1,"55.717006,37.428791",58.3,12011123,205916
Москва;район Можайский;Можайское ш.;д.16,район Можайский,Можайское ш.,д.16,"55.721179,37.429681",40.8,12000000,294117
Москва;район Даниловский;ул. Архитектора Щусева;д.1,район Даниловский,ул. Архитектора Щусева,д.1,"55.699954,37.637120",60.6,12008327,198222
Москва;район Замоскворечье;ул. Зацепский Вал;д.4С1,район Замоскворечье,ул. Зацепский Вал,д.4С1,"55.733204,37.639994",44.3,12000000,270880
Москва;район Даниловский;ул. Архитектора Щусева;д.1,район Даниловский,ул. Архитектора Щусева,д.1,"55.699954,37.637120",62.9,12250212,194725
Москва;район Черемушки;ул. Цюрупы;д.13,район Черемушки,ул. Цюрупы,д.13,"55.666228,37.570734",53.6,12300000,229477
Москва;район Раменки;ул. Раменки;д.9К2,район Раменки,ул. Раменки,д.9К2,"55.691866,37.496749",52.0,12500000,240384
Москва;район Даниловский;ул. Архитектора Щусева;д.1,район Даниловский,ул. Архитектора Щусева,д.1,"55.699954,37.637120",54.0,12600000,233333
Москва;район Раменки;ул. Раменки;д.9К3,район Раменки,ул. Раменки,д.9К3,"55.691105,37.495410",51.0,12900000,252941
Москва;пос. Коммунарка;район Сосенское;ул. Липовый Парк;д.4к1,район Сосенское,ул. Липовый Парк,д.4к1,"55.570339,37.491754",72.1,13000000,180305
Москва;район Теплый Стан;Профсоюзная ул.;д.вл128к2,район Теплый Стан,Профсоюзная ул.,д.вл128к2,"55.630090,37.514473",61.5,13099500,213000
Москва;район Крылатское;Рублевское ш.;д.70к2,район Крылатское,Рублевское ш.,д.70к2,"55.769550,37.376590",73.0,13134160,179920
Москва;район Отрадное;Нововладыкинский проезд;д.1к2,район Отрадное,Нововладыкинский проезд,д.1к2,"55.850368,37.578181",65.4,13274000,202966
Москва;район Даниловский;ул. Архитектора Щусева;д.2к3,район Даниловский,ул. Архитектора Щусева,д.2к3,"55.700613,37.633634",55.0,13200000,240000
Москва;район Очаково-Матвеевское;Озерная ул.;д.9,район Очаково-Матвеевское,Озерная ул.,д.9,"55.682351,37.461337",64.7,13200000,204018
Москва;район Даниловский;ул. Архитектора Щусева;д.1,район Даниловский,ул. Архитектора Щусева,д.1,"55.699954,37.637120",73.3,13463261,183723
Москва;район Даниловский;ул. Архитектора Щусева;д.1,район Даниловский,ул. Архитектора Щусева,д.1,"55.699954,37.637120",73.3,13463261,183723
Москва;район Черемушки;Херсонская ул.;д.17,район Черемушки,Херсонская ул.,д.17,"55.652522,37.563242",54.4,13600000,250000
Москва;район Черемушки;Херсонская ул.;д.17,район Черемушки,Херсонская ул.,д.17,"55.652522,37.563242",52.6,13600000,258555
