address,district,street,house_number,coords,area,full_price,weighted_price,lat,lon,is_correct
Санкт-Петербург;район Петроградский;Кронверкская ул.;д.29/37Б,район Петроградский,Кронверкская ул.,д.29/37Б,"59.962179,30.310137",171.8,15930000,92724,59.962179000000006,30.310137,1
Санкт-Петербург;район Адмиралтейский;пер. Бринько;д.1-3-5,район Адмиралтейский,пер. Бринько,д.1-3-5,"59.925637,30.316344",158.0,15950000,100949,59.925637,30.316344,1
Санкт-Петербург;район Невский;Шлиссельбургский просп.;д.34К3,район Невский,Шлиссельбургский просп.,д.34К3,"59.834411,30.516812",210.4,16180000,76901,59.834410999999996,30.516811999999998,1
Санкт-Петербург;район Невский;Шлиссельбургский просп.;д.34К3,район Невский,Шлиссельбургский просп.,д.34К3,"59.834411,30.516812",210.4,16150000,76758,59.834410999999996,30.516811999999998,1
Санкт-Петербург;район Петроградский;ул. Кропоткина;д.17Б,район Петроградский,ул. Кропоткина,д.17Б,"59.958994,30.307145",150.0,16100000,107333,59.958994,30.307145000000002,1
Санкт-Петербург;район Невский;Шлиссельбургский просп.;д.34К3,район Невский,Шлиссельбургский просп.,д.34К3,"59.834411,30.516812",210.4,16150000,76758,59.834410999999996,30.516811999999998,1
Санкт-Петербург;пос. Парголово;район Выборгский;ул. Тихоокеанская,пос. Парголово,ул. Первого Мая, 77А,"60.073929,30.242998",61.3,3373462,55032,60.07392900000001,30.242997999999996,1
Санкт-Петербург;пос. Парголово;район Выборгский;ул. Тихоокеанская,пос. Парголово,ул. Первого Мая, 77А,"60.073929,30.242998",64.5,3549564,55032,60.07392900000001,30.242997999999996,1
Санкт-Петербург;пос. Парголово;район Выборгский;ул. Тихоокеанская,пос. Парголово,ул. Первого Мая, 77А,"60.073929,30.242998",64.5,3549564,55032,60.07392900000001,30.242997999999996,1
Санкт-Петербург;пос. Парголово;район Выборгский;ул. Тихоокеанская,пос. Парголово,ул. Первого Мая, 77А,"60.073929,30.242998",65.3,3591500,55000,60.07392900000001,30.242997999999996,1
Санкт-Петербург;пос. Парголово;район Выборгский;ул. Тихоокеанская,пос. Парголово,ул. Первого Мая, 77А,"60.073929,30.242998",65.3,3591500,55000,60.07392900000001,30.242997999999996,1
Санкт-Петербург;пос. Парголово;район Выборгский;ул. Тихоокеанская,пос. Парголово,ул. Первого Мая, 77А,"60.073929,30.242998",65.3,3591500,55000,60.07392900000001,30.242997999999996,1
Санкт-Петербург;пос. Парголово;район Выборгский;ул. Тихоокеанская,пос. Парголово,ул. Первого Мая, 77А,"60.073929,30.242998",70.6,3741800,53000,60.07392900000001,30.242997999999996,1
Санкт-Петербург;пос. Парголово;район Выборгский;ул. Тихоокеанская,пос. Парголово,ул. Первого Мая, 77А,"60.073929,30.242998",70.6,3741800,53000,60.07392900000001,30.242997999999996,1
Санкт-Петербург;район Красногвардейский;просп. Маршала Блюхера;д.63к2,район Красногвардейский,просп. Маршала Блюхера,д.63к2,"59.972703,30.430367",45.0,3700000,82222,59.972703,30.430366999999997,1
Санкт-Петербург;пос. Парголово;район Выборгский;ул. Тихоокеанская,пос. Парголово,ул. Первого Мая, 77А,"60.073929,30.242998",71.1,3768300,53000,60.07392900000001,30.242997999999996,1
Санкт-Петербург;пос. Парголово;район Выборгский;ул. Тихоокеанская,пос. Парголово,ул. Первого Мая, 77А,"60.073929,30.242998",71.1,3768300,53000,60.07392900000001,30.242997999999996,1
Санкт-Петербург;район Невский;ул. Бабушкина;д.101к1,район Невский,ул. Бабушкина,д.101к1,"59.868288,30.450553",45.0,3840000,85333,59.868288,30.450553000000003,1
Санкт-Петербург;пос. Парголово;район Выборгский;ул. Тихоокеанская,пос. Парголово,ул. Первого Мая, 77А,"60.073929,30.242998",73.7,3906100,53000,60.07392900000001,30.242997999999996,1
Санкт-Петербург;пос. Парголово;район Выборгский;ул. Тихоокеанская,пос. Парголово,ул. Первого Мая, 77А,"60.073929,30.242998",73.7,3906100,53000,60.07392900000001,30.242997999999996,1
Санкт-Петербург;пос. Парголово;район Выборгский;ул. Тихоокеанская,пос. Парголово,ул. Первого Мая, 77А,"60.073929,30.242998",73.7,3906100,53000,60.07392900000001,30.242997999999996,1
Санкт-Петербург;пос. Парголово;район Выборгский;ул. Тихоокеанская,пос. Парголово,ул. Первого Мая, 77А,"60.073929,30.242998",74.5,3948500,53000,60.07392900000001,30.242997999999996,1
Санкт-Петербург;пос. Парголово;район Выборгский;ул. Тихоокеанская,пос. Парголово,ул. Первого Мая, 77А,"60.073929,30.242998",74.3,3937900,53000,60.07392900000001,30.242997999999996,1
Санкт-Петербург;пос. Шушары;район Пушкинский;ул. Валдайская;д.6к2,район Пушкинский,ул. Валдайская,д.6к2,"59.802418,30.377609",62.9,3996000,63529,59.802418,30.377609000000003,1
Санкт-Петербург;Пушкин;район Пушкинский;ул. Камероновская,Пушкин,Сапёрная ул., 59,"59.700119,30.399675",38.9,3989088,102600,59.700118999999994,30.399675,1
Санкт-Петербург;район Калининский;Брюсовская ул.;д.24,район Калининский,Брюсовская ул.,д.24,"59.987420,30.414108",45.4,4079000,89845,59.98741999999999,30.414108000000002,1
Санкт-Петербург;Красное Село;район Красносельский;ул. Первого Мая,Красное Село,ул. Первого Мая, 3,"59.731785,30.100267",57.2,4117680,72000,59.731784999999995,30.100267,1
Санкт-Петербург;район Василеостровский;ул. Челюскина,unknown,Unnamed Road, Санкт-Петербург,"59.941586,30.190898",35.1,4181840,119106,59.941586,30.190897999999997,0
Санкт-Петербург;район Василеостровский;Берег Невской Губы тер.,unknown,ул. Вадима Шефнера, Санкт-Петербург,"59.932138,30.201868",37.6,4213440,112059,59.932138,30.201868,0
Санкт-Петербург;район Фрунзенский;ул. Белы Куна;д.17К1,район Фрунзенский,ул. Белы Куна,д.17К1,"59.874774,30.393770",45.0,4200000,93333,59.874774,30.39377,1
Санкт-Петербург;пос. Металлострой;район Колпинский;Садовая ул.;д.18,район Колпинский,Садовая ул.,д.18,"59.814699,30.572041",46.1,4349000,94338,59.814699,30.572041,1
Санкт-Петербург;район Адмиралтейский;8-я Красноармейская ул.;д.20А,район Адмиралтейский,8-я Красноармейская ул.,д.20А,"59.914245,30.299088",172.0,25000000,145348,59.914244999999994,30.299088,1
Санкт-Петербург;район Центральный;Ковенский пер.;д.23,район Центральный,Ковенский пер.,д.23,"59.937157,30.362095",235.0,24999000,106378,59.93715699999999,30.362095,1
Санкт-Петербург;район Петроградский;Каменноостровский просп.;д.26-28,район Петроградский,Каменноостровский просп.,д.26-28,"59.962845,30.313901",168.5,24999000,148362,59.962844999999994,30.313901,1
